TP	FP	FN	TN	Accuracy	Recall	Specificity	Precision	Balanced Accuracy	GeomRS	HarmRS	F1 Score	ROC AUC	MCC	PRC AUC	Brier	ECE	Kind	Series	Test_Fold	Model	Descriptors
209.29058	269.89542	383.61234	559.4648	0.54052	0.35299	0.67457	0.43676	0.51378	0.48798	0.46346	0.39044	0.53748	0.02876	0.43165	0.30611	0.18106	Total | Total	Weighted	0	LogisticRegression	RDKit
87.72527	121.03776	166.13802	239.60949	0.53268	0.34556	0.66439	0.42021	0.50497	0.47915	0.45465	0.37925	0.52763	0.01034	0.42043	0.30741	0.18728	Sex | Unknown	Weighted	0	LogisticRegression	RDKit
77.42633	84.54518	108.49638	136.00148	0.52508	0.41644	0.61666	0.47802	0.51655	0.50676	0.49715	0.44511	0.53438	0.03368	0.46721	0.29877	0.18495	Sex | Female	Weighted	0	LogisticRegression	RDKit
44.13898	64.31248	108.97794	183.85383	0.56816	0.28827	0.74085	0.40699	0.51456	0.46213	0.41504	0.33749	0.53894	0.03185	0.40373	0.3121	0.1693	Sex | Male	Weighted	0	LogisticRegression	RDKit
35.56768	60.68395	85.95783	124.19869	0.52142	0.29268	0.67177	0.36953	0.48222	0.44341	0.40772	0.32664	0.49485	-0.03747	0.38605	0.31701	0.20401	Age | Elderly	Weighted	0	LogisticRegression	RDKit
15.93942	10.03231	16.7214	11.91594	0.51009	0.48803	0.54291	0.61372	0.51547	0.51474	0.51401	0.54371	0.57483	0.03037	0.64464	0.27488	0.18901	Age | Adolescent	Weighted	0	LogisticRegression	RDKit
66.64252	72.6231	105.07725	119.15137	0.51113	0.38809	0.62131	0.47853	0.5047	0.49104	0.47776	0.42859	0.51229	0.00965	0.46435	0.31567	0.2054	Age | Adult	Weighted	0	LogisticRegression	RDKit
72.95339	114.25743	163.94814	287.75021	0.56456	0.30795	0.71578	0.38969	0.51187	0.46949	0.43063	0.34403	0.53986	0.02518	0.38635	0.30359	0.16526	Age | Unknown	Weighted	0	LogisticRegression	RDKit
18.18757	12.29863	11.90772	16.44859	0.58862	0.60433	0.57218	0.59658	0.58826	0.58804	0.58782	0.60043	0.61593	0.17658	0.60364	0.26356	0.12076	Age | Children	Weighted	0	LogisticRegression	RDKit
82.7562	149.46235	237.99324	427.53929	0.56842	0.25801	0.74097	0.35637	0.49949	0.43724	0.38274	0.29932	0.53172	-0.00112	0.36937	0.30075	0.162	Weight | Unknown	Weighted	0	LogisticRegression	RDKit
