Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: lbfgs:None | C: 0.02598363	0.49475	0	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 0.08656134	0.50108	1	0	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.01386987	0.45261	2	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.2423207	0.49453	3	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:l2 | C: 0.08388229	0.489	4	0	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 0.8978828	0.50113	5	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.3082942	0.50361	6	0	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 0.006613185	0.5004	7	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.1194959	0.49373	8	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.03058515	0.47825	9	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 2.427587	0.49743	10	0	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 1.359195	0.502	11	0	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 6.743038	0.49116	12	0	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 0.6429988	0.50232	13	0	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.3593344 | l1_ratio: 0.7002978	0.50857	14	0	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.3731782 | l1_ratio: 0.7020774	0.51016	15	0	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 5.374715 | l1_ratio: 0.7206358	0.49956	16	0	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.001455518 | l1_ratio: 0.6366976	0.0	17	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.350978	0.50319	18	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 2.456527	0.50122	19	0	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.1443952 | l1_ratio: 0.9988897	0.49047	20	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.4176846	0.51512	21	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.6765655	0.51012	22	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 1.311853	0.50258	23	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.7086844	0.50898	24	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 3.225093	0.49937	25	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.06079483	0.41438	26	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.1996758	0.49182	27	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.4847174	0.50974	28	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.03588549	0.49336	29	0	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 1.292173	0.49256	30	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.4834848	0.51012	31	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 0.6594695	0.50234	32	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.2034305	0.497	33	0	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 1.787165	0.49614	34	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:l2 | C: 0.08581935	0.4894	35	0	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 0.01449908	0.49281	36	0	LogisticRegression	ChemBERTa
