Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: saga:l1 | C: 0.003651313	0.00439	0	0	LogisticRegression	CDDD
solver_penalty: sag:None | C: 0.3398677	0.37308	1	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 5.200007	0.49753	2	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.0349518	0.49704	3	0	LogisticRegression	CDDD
solver_penalty: lbfgs:l2 | C: 0.07243287	0.47827	4	0	LogisticRegression	CDDD
solver_penalty: sag:None | C: 0.003237907	0.37379	5	0	LogisticRegression	CDDD
solver_penalty: sag:None | C: 0.01164898	0.37561	6	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 0.5662729	0.49538	7	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 1.020847	0.50306	8	0	LogisticRegression	CDDD
solver_penalty: saga:l1 | C: 5.577092	0.31724	9	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 0.7725232	0.51239	10	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 0.610532	0.50795	11	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 1.522978	0.49561	12	0	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 0.2106326	0.49426	13	0	LogisticRegression	CDDD
solver_penalty: saga:None | C: 0.1149582	0.29252	14	0	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 1.875161	0.4998	15	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 9.519958	0.49282	16	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 0.02468587	0.46837	17	0	LogisticRegression	CDDD
solver_penalty: sag:l2 | C: 0.5893788	0.37312	18	0	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 0.001040343	0.30007	19	0	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 0.1426416 | l1_ratio: 0.5195321	0.31161	20	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 1.267586	0.50606	21	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 3.20435	0.48436	22	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 0.683532	0.50194	23	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 0.3330077	0.50396	24	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 2.067614	0.49873	25	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 1.108314	0.50455	26	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.2611231	0.49554	27	0	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 0.07006705 | l1_ratio: 0.9793203	0.27418	28	0	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 3.620394	0.28874	29	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.5648512	0.50017	30	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 1.342673	0.50552	31	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 0.9776436	0.5026	32	0	LogisticRegression	CDDD
solver_penalty: sag:l2 | C: 2.861338	0.35348	33	0	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 0.3750749	0.49154	34	0	LogisticRegression	CDDD
solver_penalty: lbfgs:l2 | C: 1.436054	0.49894	35	0	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 6.864554	0.50123	36	0	LogisticRegression	CDDD
solver_penalty: saga:None | C: 0.2044991	0.29469	37	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 2.48489	0.51053	38	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 4.20087	0.50703	39	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 3.940534	0.50874	40	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 4.094245	0.50844	41	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 8.370594	0.50606	42	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 2.611264	0.51049	43	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 2.497763	0.51223	44	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 2.50789	0.51176	45	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 2.793325	0.50917	46	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 5.914214	0.50647	47	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 2.278484	0.51205	48	0	LogisticRegression	CDDD
