TP	FP	FN	TN	Accuracy	Recall	Specificity	Precision	Balanced Accuracy	GeomRS	HarmRS	F1 Score	ROC AUC	MCC	PRC AUC	Brier	ECE	Kind	Series	Test_Fold	Model	Descriptors
819.25893	411.80828	316.86006	164.50299	0.57448	0.7211	0.28544	0.66549	0.50327	0.45369	0.40899	0.69218	0.50426	0.00688	0.67507	0.2777	0.17989	Total | Total	Weighted	0	XGBClassifier	MACCS
166.59589	107.93925	124.66173	69.13663	0.50334	0.57199	0.39044	0.60683	0.48121	0.47257	0.46409	0.58889	0.46293	-0.037	0.59553	0.29903	0.22529	Sex | Male	Weighted	0	XGBClassifier	MACCS
383.94163	178.67631	108.92413	55.39328	0.60437	0.779	0.23665	0.68242	0.50783	0.42936	0.36302	0.72752	0.51388	0.01748	0.69431	0.27242	0.16362	Sex | Unknown	Weighted	0	XGBClassifier	MACCS
268.72141	125.19272	83.2742	39.97308	0.5969	0.76342	0.24202	0.68218	0.50272	0.42984	0.36752	0.72052	0.50856	0.00595	0.70291	0.26447	0.16845	Sex | Female	Weighted	0	XGBClassifier	MACCS
58.3873	17.13149	3.07767	2.58713	0.75107	0.94993	0.1312	0.77315	0.54057	0.35303	0.23056	0.85247	0.58503	0.13656	0.81344	0.18355	0.11347	Age | Children	Weighted	0	XGBClassifier	MACCS
215.33638	102.58407	89.4201	43.9257	0.57452	0.70659	0.29981	0.67733	0.5032	0.46027	0.42099	0.69165	0.50253	0.00657	0.68701	0.27174	0.1814	Age | Adult	Weighted	0	XGBClassifier	MACCS
377.2965	200.37732	92.67052	54.54688	0.59574	0.80281	0.21397	0.65313	0.50839	0.41446	0.33789	0.72028	0.50566	0.01993	0.65996	0.28638	0.16035	Age | Unknown	Weighted	0	XGBClassifier	MACCS
61.2338	16.18182	10.31065	1.46685	0.70298	0.85588	0.08311	0.79097	0.4695	0.26671	0.15151	0.82215	0.38496	-0.07179	0.76838	0.26217	0.20706	Age | Adolescent	Weighted	0	XGBClassifier	MACCS
107.00495	75.53358	121.38112	61.97643	0.46183	0.46853	0.4507	0.5862	0.45962	0.45953	0.45944	0.5208	0.4537	-0.07824	0.5814	0.2993	0.24178	Age | Elderly	Weighted	0	XGBClassifier	MACCS
88.94955	48.67801	61.66361	29.92137	0.51861	0.59058	0.38068	0.64631	0.48563	0.47416	0.46295	0.61719	0.49944	-0.02785	0.67077	0.28527	0.2013	Weight | High	Weighted	0	XGBClassifier	MACCS
141.64286	64.87889	37.57117	17.26125	0.608	0.79036	0.21014	0.68585	0.50025	0.40754	0.33201	0.7344	0.49313	0.00057	0.68398	0.27179	0.16128	Weight | Average	Weighted	0	XGBClassifier	MACCS
455.36729	249.88724	181.90492	98.51525	0.56193	0.71456	0.28276	0.64568	0.49866	0.4495	0.40519	0.67837	0.49872	-0.00284	0.65961	0.28763	0.18548	Weight | Unknown	Weighted	0	XGBClassifier	MACCS
