Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 675 | max_depth: 5 | learning_rate: 0.009860338 | max_leaves: 4 | subsample: 0.8151928 | colsample_bytree: 0.9661178 | gamma: 0.6339375 | reg_alpha: 3.599021 | reg_lambda: 1.003865	0.34227	0	0	XGBClassifier	ChemBERTa
n_estimators: 900 | max_depth: 12 | learning_rate: 0.03748574 | max_leaves: 9 | subsample: 0.5331038 | colsample_bytree: 0.8049158 | gamma: 2.270533 | reg_alpha: 1.093627 | reg_lambda: 2.82539	0.41354	1	0	XGBClassifier	ChemBERTa
n_estimators: 900 | max_depth: 3 | learning_rate: 0.005401447 | max_leaves: 2 | subsample: 0.8271419 | colsample_bytree: 0.8692976 | gamma: 2.845807 | reg_alpha: 3.329151 | reg_lambda: 0.6134291	0.09196	2	0	XGBClassifier	ChemBERTa
n_estimators: 675 | max_depth: 8 | learning_rate: 0.007614531 | max_leaves: 12 | subsample: 0.7103113 | colsample_bytree: 0.9078131 | gamma: 2.614724 | reg_alpha: 0.003444273 | reg_lambda: 0.147724	0.3803	3	0	XGBClassifier	ChemBERTa
n_estimators: 450 | max_depth: 9 | learning_rate: 0.09117309 | max_leaves: 1 | subsample: 0.5308995 | colsample_bytree: 0.9738924 | gamma: 1.675541 | reg_alpha: 0.9956819 | reg_lambda: 2.981801	0.0	4	0	XGBClassifier	ChemBERTa
n_estimators: 775 | max_depth: 2 | learning_rate: 0.006245796 | max_leaves: 1 | subsample: 0.7351524 | colsample_bytree: 0.8663265 | gamma: 3.608493 | reg_alpha: 1.896278 | reg_lambda: 2.977488	0.0	5	0	XGBClassifier	ChemBERTa
n_estimators: 850 | max_depth: 12 | learning_rate: 0.06131241 | max_leaves: 9 | subsample: 0.6509936 | colsample_bytree: 0.9582912 | gamma: 4.635176 | reg_alpha: 3.49859 | reg_lambda: 0.5530547	0.37205	6	0	XGBClassifier	ChemBERTa
n_estimators: 500 | max_depth: 12 | learning_rate: 0.0226717 | max_leaves: 4 | subsample: 0.5910952 | colsample_bytree: 0.8411893 | gamma: 1.137346 | reg_alpha: 2.207272 | reg_lambda: 0.225105	0.36551	7	0	XGBClassifier	ChemBERTa
n_estimators: 175 | max_depth: 2 | learning_rate: 0.02450299 | max_leaves: 4 | subsample: 0.6085774 | colsample_bytree: 0.5981754 | gamma: 2.089348 | reg_alpha: 2.352492 | reg_lambda: 2.043164	0.27215	8	0	XGBClassifier	ChemBERTa
n_estimators: 800 | max_depth: 6 | learning_rate: 0.08990215 | max_leaves: 7 | subsample: 0.5175066 | colsample_bytree: 0.6056216 | gamma: 4.241699 | reg_alpha: 3.626709 | reg_lambda: 4.186126	0.3671	9	0	XGBClassifier	ChemBERTa
