Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 900 | criterion: entropy | max_depth: 5 | min_samples_leaf: 1 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 0.0009785641	0.0	0	0	RandomForestClassifier	Morgan
n_estimators: 100 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.003623716	0.26064	1	0	RandomForestClassifier	Morgan
n_estimators: 100 | criterion: log_loss | max_depth: 3 | min_samples_leaf: 9 | min_samples_split: 7 | max_features: None | ccp_alpha: 2.567158e-05	0.04658	2	0	RandomForestClassifier	Morgan
n_estimators: 975 | criterion: log_loss | max_depth: 11 | min_samples_leaf: 3 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 4.462023e-05	0.04814	3	0	RandomForestClassifier	Morgan
n_estimators: 600 | criterion: entropy | max_depth: 6 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.02400178	0.0	4	0	RandomForestClassifier	Morgan
n_estimators: 625 | criterion: gini | max_depth: 5 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 0.0002424534	0.0	5	0	RandomForestClassifier	Morgan
n_estimators: 450 | criterion: entropy | max_depth: 9 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.002584624	0.01386	6	0	RandomForestClassifier	Morgan
n_estimators: 625 | criterion: entropy | max_depth: 19 | min_samples_leaf: 2 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 0.002453193	0.16147	7	0	RandomForestClassifier	Morgan
n_estimators: 525 | criterion: gini | max_depth: 16 | min_samples_leaf: 3 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 2.196707e-05	0.147	8	0	RandomForestClassifier	Morgan
n_estimators: 725 | criterion: entropy | max_depth: 19 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.006132285	0.38514	9	0	RandomForestClassifier	Morgan
n_estimators: 800 | criterion: entropy | max_depth: 16 | min_samples_leaf: 5 | min_samples_split: 2 | max_features: log2 | ccp_alpha: 0.04168758	0.0	10	0	RandomForestClassifier	Morgan
n_estimators: 125 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 5 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.00835939	0.28992	11	0	RandomForestClassifier	Morgan
n_estimators: 275 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 5 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.008831498	0.25733	12	0	RandomForestClassifier	Morgan
n_estimators: 350 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 7 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.01302803	0.04847	13	0	RandomForestClassifier	Morgan
n_estimators: 800 | criterion: gini | max_depth: 13 | min_samples_leaf: 6 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.0003157377	0.3625	14	0	RandomForestClassifier	Morgan
n_estimators: 775 | criterion: gini | max_depth: 18 | min_samples_leaf: 7 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.0001711115	0.0625	15	0	RandomForestClassifier	Morgan
