TP	FP	FN	TN	Accuracy	Recall	Specificity	Precision	Balanced Accuracy	GeomRS	HarmRS	F1 Score	ROC AUC	MCC	PRC AUC	Brier	ECE	Kind	Series	Test_Fold	Model	Descriptors
583.19047	301.90818	349.35246	271.83311	0.56764	0.62538	0.47379	0.6589	0.54958	0.54433	0.53913	0.6417	0.5749	0.09783	0.68412	0.31528	0.21955	Total | Total	Weighted	1	LogisticRegression	ChemBERTa
141.00502	90.05934	103.49091	93.44959	0.54778	0.57672	0.50924	0.61024	0.54298	0.54193	0.54088	0.59301	0.55578	0.08535	0.61896	0.32297	0.22056	Sex | Male	Weighted	1	LogisticRegression	ChemBERTa
256.69267	122.01505	141.14362	102.67329	0.57727	0.64522	0.45696	0.67781	0.55109	0.54299	0.53501	0.66112	0.57818	0.10054	0.70803	0.31264	0.21604	Sex | Unknown	Weighted	1	LogisticRegression	ChemBERTa
185.49278	89.83379	104.71793	75.71023	0.57312	0.63917	0.45734	0.67372	0.54825	0.54066	0.53318	0.65599	0.58328	0.09491	0.70701	0.31095	0.22338	Sex | Female	Weighted	1	LogisticRegression	ChemBERTa
111.61502	77.00661	83.12084	76.32445	0.53995	0.57316	0.49778	0.59174	0.53547	0.53414	0.53282	0.5823	0.55029	0.07068	0.61528	0.32651	0.22612	Age | Elderly	Weighted	1	LogisticRegression	ChemBERTa
35.28221	12.82966	17.35536	10.65013	0.60344	0.67029	0.45359	0.73334	0.56194	0.55139	0.54105	0.7004	0.5441	0.11864	0.70391	0.31872	0.24801	Age | Adolescent	Weighted	1	LogisticRegression	ChemBERTa
257.32932	118.34385	139.37434	86.85265	0.57183	0.64867	0.42327	0.68498	0.53597	0.52398	0.51227	0.66633	0.56889	0.0704	0.72234	0.31367	0.22152	Age | Unknown	Weighted	1	LogisticRegression	ChemBERTa
29.14139	13.13576	16.98737	11.35693	0.57346	0.63174	0.46369	0.68929	0.54771	0.54123	0.53482	0.65926	0.5738	0.09266	0.72468	0.30452	0.25126	Age | Children	Weighted	1	LogisticRegression	ChemBERTa
149.82253	80.5923	92.51455	86.64895	0.57735	0.61824	0.51811	0.65023	0.56817	0.56596	0.56376	0.63383	0.59358	0.1351	0.6667	0.30946	0.2122	Age | Adult	Weighted	1	LogisticRegression	ChemBERTa
70.07744	60.53837	57.57296	63.14456	0.53006	0.54898	0.51054	0.53652	0.52976	0.52941	0.52906	0.54268	0.56264	0.05955	0.58158	0.33096	0.2353	Weight | High	Weighted	1	LogisticRegression	ChemBERTa
343.21675	118.47761	180.01871	86.49589	0.5901	0.65595	0.42199	0.74339	0.53897	0.52612	0.51358	0.69694	0.56414	0.07276	0.76633	0.30423	0.23088	Weight | Unknown	Weighted	1	LogisticRegression	ChemBERTa
86.3489	61.85472	58.06036	64.34186	0.55686	0.59795	0.50985	0.58264	0.5539	0.55215	0.5504	0.59019	0.56941	0.10805	0.60678	0.32482	0.21467	Weight | Average	Weighted	1	LogisticRegression	ChemBERTa
83.54738	61.03748	53.70043	57.8508	0.55204	0.60873	0.4866	0.57784	0.54767	0.54425	0.54086	0.59289	0.56827	0.09589	0.58117	0.31179	0.20603	Weight | Low	Weighted	1	LogisticRegression	ChemBERTa
1423.0	1133.0	979.0	980.0	0.53223	0.59242	0.4638	0.55673	0.52811	0.52418	0.52028	0.57402	0.54343	0.0566	0.57256	0.31528	0.23367	Total | Total	Unweighted	1	LogisticRegression	ChemBERTa
383.0	347.0	310.0	339.0	0.52357	0.55267	0.49417	0.52466	0.52342	0.5226	0.52178	0.5383	0.53369	0.04692	0.53557	0.32297	0.23611	Sex | Male	Unweighted	1	LogisticRegression	ChemBERTa
578.0	439.0	371.0	365.0	0.53793	0.60906	0.45398	0.56834	0.53152	0.52583	0.52021	0.588	0.54712	0.06365	0.58884	0.31264	0.22773	Sex | Unknown	Unweighted	1	LogisticRegression	ChemBERTa
462.0	347.0	298.0	276.0	0.53362	0.60789	0.44302	0.57108	0.52546	0.51895	0.51252	0.58891	0.54509	0.05141	0.58804	0.31095	0.24502	Sex | Female	Unweighted	1	LogisticRegression	ChemBERTa
266.0	293.0	240.0	288.0	0.50966	0.52569	0.4957	0.47585	0.51069	0.51047	0.51025	0.49953	0.52324	0.02135	0.50014	0.32651	0.24926	Age | Elderly	Unweighted	1	LogisticRegression	ChemBERTa
137.0	68.0	75.0	50.0	0.56667	0.64623	0.42373	0.66829	0.53498	0.52328	0.51184	0.65707	0.50756	0.06912	0.64906	0.31872	0.26645	Age | Adolescent	Unweighted	1	LogisticRegression	ChemBERTa
513.0	402.0	313.0	294.0	0.53022	0.62107	0.42241	0.56066	0.52174	0.5122	0.50283	0.58932	0.53726	0.04424	0.57884	0.31367	0.23542	Age | Unknown	Unweighted	1	LogisticRegression	ChemBERTa
134.0	66.0	91.0	60.0	0.55271	0.59556	0.47619	0.67	0.53587	0.53254	0.52923	0.63059	0.55827	0.06951	0.70007	0.30452	0.25123	Age | Children	Unweighted	1	LogisticRegression	ChemBERTa
373.0	304.0	260.0	288.0	0.53959	0.58926	0.48649	0.55096	0.53787	0.53541	0.53296	0.56947	0.55578	0.07612	0.55822	0.30946	0.22569	Age | Adult	Unweighted	1	LogisticRegression	ChemBERTa
