Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: lbfgs:l2 | C: 8.009946	0.49084	0	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.1565049	0.47703	1	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 4.056885	0.49814	2	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.1083667	0.46447	3	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.001485126	0.03571	4	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.003536217 | l1_ratio: 0.4132898	0.0	5	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.1487716	0.44173	6	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.8038636	0.49568	7	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.001280593 | l1_ratio: 0.7343584	0.0	8	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.05388387	0.19251	9	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 8.678144	0.49865	10	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 7.411441	0.49207	11	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 1.817722	0.4799	12	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 1.748083	0.48519	13	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.7266434	0.4906	14	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 9.67342	0.47266	15	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.0202535	0.35211	16	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 2.748852	0.49629	17	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 3.118673	0.48982	18	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.4818491	0.4919	19	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.01393345	0.49458	20	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 3.176234	0.47856	21	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 3.666523	0.48182	22	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.3522332	0.4853	23	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 1.542612	0.49008	24	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 5.188074	0.46892	25	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.9967051	0.49011	26	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.3160612	0.493	27	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 2.273694	0.49662	28	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 6.526396	0.49306	29	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 5.076346	0.50166	30	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 9.430102	0.49984	31	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 4.93781	0.49528	32	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 9.924225	0.50087	33	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 9.489224	0.49681	34	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 9.350022	0.49455	35	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 5.095466	0.49239	36	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 1.263826	0.5115	37	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 1.286591	0.50431	38	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 1.033219	0.4982	39	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.2423424	0.47974	40	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 1.633393	0.50566	41	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.5534418	0.50777	42	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.5014029	0.50904	43	0	LogisticRegression	Klek
