Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 825 | criterion: entropy | max_depth: 15 | min_samples_leaf: 3 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 0.0002000597	0.09666	0	1	RandomForestClassifier	RDKit
n_estimators: 975 | criterion: gini | max_depth: 3 | min_samples_leaf: 4 | min_samples_split: 5 | max_features: None | ccp_alpha: 6.996912e-05	0.02434	1	1	RandomForestClassifier	RDKit
n_estimators: 375 | criterion: log_loss | max_depth: 3 | min_samples_leaf: 1 | min_samples_split: 9 | max_features: None | ccp_alpha: 1.23079e-05	0.00344	2	1	RandomForestClassifier	RDKit
n_estimators: 150 | criterion: gini | max_depth: 12 | min_samples_leaf: 8 | min_samples_split: 3 | max_features: log2 | ccp_alpha: 6.531857e-05	0.07812	3	1	RandomForestClassifier	RDKit
n_estimators: 500 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 6 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 1.538669e-05	0.16406	4	1	RandomForestClassifier	RDKit
n_estimators: 825 | criterion: entropy | max_depth: 6 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.0001915231	0.06987	5	1	RandomForestClassifier	RDKit
n_estimators: 750 | criterion: entropy | max_depth: 14 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0408634	0.0	6	1	RandomForestClassifier	RDKit
n_estimators: 725 | criterion: log_loss | max_depth: 4 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: None | ccp_alpha: 1.006885e-05	0.03233	7	1	RandomForestClassifier	RDKit
n_estimators: 525 | criterion: gini | max_depth: 5 | min_samples_leaf: 5 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.002871194	0.03648	8	1	RandomForestClassifier	RDKit
n_estimators: 175 | criterion: gini | max_depth: 2 | min_samples_leaf: 7 | min_samples_split: 8 | max_features: None | ccp_alpha: 1.354438e-05	0.0	9	1	RandomForestClassifier	RDKit
n_estimators: 425 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 9 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.002118641	0.07402	10	1	RandomForestClassifier	RDKit
n_estimators: 650 | criterion: entropy | max_depth: 18 | min_samples_leaf: 2 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 0.0004027655	0.10661	11	1	RandomForestClassifier	RDKit
n_estimators: 600 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 1 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.01234051	0.0	12	1	RandomForestClassifier	RDKit
n_estimators: 350 | criterion: entropy | max_depth: 17 | min_samples_leaf: 10 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.0007365329	0.10722	13	1	RandomForestClassifier	RDKit
n_estimators: 300 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 10 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.001225326	0.09507	14	1	RandomForestClassifier	RDKit
n_estimators: 475 | criterion: entropy | max_depth: 9 | min_samples_leaf: 10 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.003978133	0.04308	15	1	RandomForestClassifier	RDKit
n_estimators: 250 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 7 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 5.176359e-05	0.1595	16	1	RandomForestClassifier	RDKit
n_estimators: 250 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 7 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 4.535707e-05	0.12042	17	1	RandomForestClassifier	RDKit
n_estimators: 225 | criterion: log_loss | max_depth: 10 | min_samples_leaf: 6 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 3.087248e-05	0.07542	18	1	RandomForestClassifier	RDKit
n_estimators: 100 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 8 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.0001235441	0.172	19	1	RandomForestClassifier	RDKit
n_estimators: 100 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 8 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.0001658513	0.17431	20	1	RandomForestClassifier	RDKit
n_estimators: 100 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 8 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.0002020236	0.18947	21	1	RandomForestClassifier	RDKit
n_estimators: 100 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0001752242	0.17774	22	1	RandomForestClassifier	RDKit
n_estimators: 100 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0004022681	0.15237	23	1	RandomForestClassifier	RDKit
n_estimators: 200 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 9 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0004192379	0.12954	24	1	RandomForestClassifier	RDKit
n_estimators: 100 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 9 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.0001364834	0.16386	25	1	RandomForestClassifier	RDKit
n_estimators: 300 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 8 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.0002219074	0.12234	26	1	RandomForestClassifier	RDKit
n_estimators: 150 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 7 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.0008452925	0.12862	27	1	RandomForestClassifier	RDKit
n_estimators: 300 | criterion: log_loss | max_depth: 8 | min_samples_leaf: 9 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 2.872812e-05	0.04534	28	1	RandomForestClassifier	RDKit
n_estimators: 150 | criterion: gini | max_depth: 14 | min_samples_leaf: 5 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.0001042725	0.10217	29	1	RandomForestClassifier	RDKit
n_estimators: 375 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 8 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.000310245	0.12959	30	1	RandomForestClassifier	RDKit
n_estimators: 100 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 8 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.0001000955	0.18586	31	1	RandomForestClassifier	RDKit
n_estimators: 200 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 7 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 8.368706e-05	0.17734	32	1	RandomForestClassifier	RDKit
n_estimators: 1000 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 7 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 3.385156e-05	0.14475	33	1	RandomForestClassifier	RDKit
n_estimators: 200 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 9 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 8.0728e-05	0.17033	34	1	RandomForestClassifier	RDKit
n_estimators: 250 | criterion: gini | max_depth: 18 | min_samples_leaf: 6 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.0002504219	0.09159	35	1	RandomForestClassifier	RDKit
n_estimators: 150 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 7 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 7.524986e-05	0.171	36	1	RandomForestClassifier	RDKit
n_estimators: 175 | criterion: log_loss | max_depth: 12 | min_samples_leaf: 5 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0001120929	0.12255	37	1	RandomForestClassifier	RDKit
n_estimators: 850 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 6 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 1.880479e-05	0.14515	38	1	RandomForestClassifier	RDKit
n_estimators: 925 | criterion: entropy | max_depth: 17 | min_samples_leaf: 8 | min_samples_split: 6 | max_features: None | ccp_alpha: 5.796585e-05	0.3864	39	1	RandomForestClassifier	RDKit
n_estimators: 900 | criterion: entropy | max_depth: 17 | min_samples_leaf: 8 | min_samples_split: 3 | max_features: None | ccp_alpha: 2.094544e-05	0.40441	40	1	RandomForestClassifier	RDKit
n_estimators: 925 | criterion: entropy | max_depth: 17 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: None | ccp_alpha: 2.073034e-05	0.39989	41	1	RandomForestClassifier	RDKit
n_estimators: 900 | criterion: entropy | max_depth: 14 | min_samples_leaf: 9 | min_samples_split: 2 | max_features: None | ccp_alpha: 1.720947e-05	0.3653	42	1	RandomForestClassifier	RDKit
n_estimators: 925 | criterion: entropy | max_depth: 14 | min_samples_leaf: 9 | min_samples_split: 2 | max_features: None | ccp_alpha: 1.771549e-05	0.35435	43	1	RandomForestClassifier	RDKit
n_estimators: 900 | criterion: entropy | max_depth: 13 | min_samples_leaf: 10 | min_samples_split: 2 | max_features: None | ccp_alpha: 2.010352e-05	0.33908	44	1	RandomForestClassifier	RDKit
n_estimators: 925 | criterion: entropy | max_depth: 14 | min_samples_leaf: 9 | min_samples_split: 2 | max_features: None | ccp_alpha: 1.248775e-05	0.34864	45	1	RandomForestClassifier	RDKit
n_estimators: 775 | criterion: entropy | max_depth: 11 | min_samples_leaf: 9 | min_samples_split: 3 | max_features: None | ccp_alpha: 2.154288e-05	0.27045	46	1	RandomForestClassifier	RDKit
n_estimators: 950 | criterion: entropy | max_depth: 15 | min_samples_leaf: 10 | min_samples_split: 3 | max_features: None | ccp_alpha: 1.020435e-05	0.3487	47	1	RandomForestClassifier	RDKit
n_estimators: 850 | criterion: entropy | max_depth: 13 | min_samples_leaf: 9 | min_samples_split: 2 | max_features: None | ccp_alpha: 4.629862e-05	0.32782	48	1	RandomForestClassifier	RDKit
n_estimators: 700 | criterion: entropy | max_depth: 16 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: None | ccp_alpha: 1.465909e-05	0.39781	49	1	RandomForestClassifier	RDKit
n_estimators: 700 | criterion: entropy | max_depth: 16 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: None | ccp_alpha: 3.006614e-05	0.41863	50	1	RandomForestClassifier	RDKit
n_estimators: 700 | criterion: entropy | max_depth: 16 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: None | ccp_alpha: 2.478171e-05	0.41953	51	1	RandomForestClassifier	RDKit
n_estimators: 700 | criterion: entropy | max_depth: 16 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: None | ccp_alpha: 2.650687e-05	0.40513	52	1	RandomForestClassifier	RDKit
n_estimators: 675 | criterion: entropy | max_depth: 16 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: None | ccp_alpha: 3.415829e-05	0.4068	53	1	RandomForestClassifier	RDKit
n_estimators: 650 | criterion: entropy | max_depth: 17 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: None | ccp_alpha: 2.847679e-05	0.44757	54	1	RandomForestClassifier	RDKit
n_estimators: 575 | criterion: entropy | max_depth: 16 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: None | ccp_alpha: 3.105496e-05	0.42883	55	1	RandomForestClassifier	RDKit
n_estimators: 600 | criterion: entropy | max_depth: 16 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 3.443094e-05	0.4193	56	1	RandomForestClassifier	RDKit
n_estimators: 575 | criterion: entropy | max_depth: 15 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 3.990422e-05	0.40395	57	1	RandomForestClassifier	RDKit
n_estimators: 625 | criterion: entropy | max_depth: 16 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 3.539261e-05	0.4435	58	1	RandomForestClassifier	RDKit
n_estimators: 600 | criterion: entropy | max_depth: 18 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 5.655365e-05	0.45812	59	1	RandomForestClassifier	RDKit
n_estimators: 625 | criterion: entropy | max_depth: 18 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 6.059461e-05	0.46572	60	1	RandomForestClassifier	RDKit
n_estimators: 625 | criterion: entropy | max_depth: 18 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 6.19222e-05	0.4622	61	1	RandomForestClassifier	RDKit
n_estimators: 625 | criterion: entropy | max_depth: 17 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 5.970949e-05	0.44948	62	1	RandomForestClassifier	RDKit
n_estimators: 625 | criterion: entropy | max_depth: 18 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 5.258569e-05	0.45893	63	1	RandomForestClassifier	RDKit
n_estimators: 600 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 2 | min_samples_split: 5 | max_features: None | ccp_alpha: 3.022363e-05	0.45788	0	0	RandomForestClassifier	RDKit
n_estimators: 525 | criterion: log_loss | max_depth: 5 | min_samples_leaf: 9 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.001230719	0.0016	1	0	RandomForestClassifier	RDKit
n_estimators: 725 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 2 | min_samples_split: 3 | max_features: None | ccp_alpha: 1.381331e-05	0.48866	2	0	RandomForestClassifier	RDKit
n_estimators: 450 | criterion: log_loss | max_depth: 5 | min_samples_leaf: 9 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.0006823476	0.08738	3	0	RandomForestClassifier	RDKit
n_estimators: 250 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 9 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 0.002575481	0.13228	4	0	RandomForestClassifier	RDKit
n_estimators: 975 | criterion: entropy | max_depth: 18 | min_samples_leaf: 8 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.0005656294	0.40425	5	0	RandomForestClassifier	RDKit
n_estimators: 725 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 4 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.006422646	0.0	6	0	RandomForestClassifier	RDKit
n_estimators: 550 | criterion: log_loss | max_depth: 11 | min_samples_leaf: 10 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.001260158	0.27817	7	0	RandomForestClassifier	RDKit
n_estimators: 475 | criterion: entropy | max_depth: 16 | min_samples_leaf: 1 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.01132	0.0	8	0	RandomForestClassifier	RDKit
n_estimators: 750 | criterion: entropy | max_depth: 5 | min_samples_leaf: 5 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 0.002904616	0.0	9	0	RandomForestClassifier	RDKit
n_estimators: 1000 | criterion: gini | max_depth: 10 | min_samples_leaf: 3 | min_samples_split: 2 | max_features: None | ccp_alpha: 2.59969e-05	0.31878	10	0	RandomForestClassifier	RDKit
n_estimators: 750 | criterion: gini | max_depth: 13 | min_samples_leaf: 1 | min_samples_split: 2 | max_features: None | ccp_alpha: 1.097323e-05	0.42804	11	0	RandomForestClassifier	RDKit
n_estimators: 275 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: None | ccp_alpha: 8.932651e-05	0.46624	12	0	RandomForestClassifier	RDKit
n_estimators: 100 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0001355925	0.47667	13	0	RandomForestClassifier	RDKit
n_estimators: 175 | criterion: log_loss | max_depth: 8 | min_samples_leaf: 6 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0486132	0.0	14	0	RandomForestClassifier	RDKit
n_estimators: 100 | criterion: gini | max_depth: 18 | min_samples_leaf: 6 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.0001209285	0.22748	15	0	RandomForestClassifier	RDKit
n_estimators: 875 | criterion: log_loss | max_depth: 2 | min_samples_leaf: 3 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0002363381	0.0	16	0	RandomForestClassifier	RDKit
