TP	FP	FN	TN	Accuracy	Recall	Specificity	Precision	Balanced Accuracy	GeomRS	HarmRS	F1 Score	ROC AUC	MCC	PRC AUC	Brier	ECE	Kind	Series	Test_Fold	Model	Descriptors
130.35523	150.26037	455.40363	573.94076	0.53765	0.22254	0.79252	0.46453	0.50753	0.41996	0.3475	0.30092	0.50016	0.01825	0.46771	0.28177	0.09925	Total | Total	Weighted	0	RandomForestClassifier	Morgan
41.34713	50.74956	137.76114	139.72199	0.48993	0.23085	0.73356	0.44895	0.4822	0.41151	0.35118	0.30491	0.48108	-0.04112	0.50055	0.2851	0.12795	Sex | Female	Weighted	0	RandomForestClassifier	Morgan
29.81909	30.79291	119.60532	197.08749	0.60139	0.19956	0.86487	0.49197	0.53222	0.41544	0.32429	0.28394	0.50041	0.08582	0.4094	0.28447	0.09248	Sex | Male	Weighted	0	RandomForestClassifier	Morgan
59.18901	68.7179	198.03717	237.13128	0.52625	0.2301	0.77532	0.46275	0.50271	0.42238	0.35488	0.30737	0.50319	0.00645	0.4846	0.2774	0.09656	Sex | Unknown	Weighted	0	RandomForestClassifier	Morgan
58.60483	74.00069	189.61836	268.89005	0.55403	0.2361	0.78419	0.44195	0.51014	0.43028	0.36293	0.30778	0.50379	0.024	0.44241	0.27386	0.10648	Age | Unknown	Weighted	0	RandomForestClassifier	Morgan
8.65078	3.79491	19.29183	20.17661	0.55529	0.30959	0.84169	0.69508	0.57564	0.51047	0.45268	0.42838	0.63357	0.17666	0.69393	0.275	0.1084	Age | Children	Weighted	0	RandomForestClassifier	Morgan
24.26801	31.22305	92.96333	142.49875	0.57317	0.20701	0.82027	0.43733	0.51364	0.41207	0.33059	0.28101	0.4733	0.03406	0.41521	0.28193	0.10099	Age | Elderly	Weighted	0	RandomForestClassifier	Morgan
5.25695	1.55416	24.43018	13.77523	0.42278	0.17708	0.89862	0.77182	0.53785	0.39891	0.29586	0.28807	0.59412	0.1001	0.7474	0.32212	0.26708	Age | Adolescent	Weighted	0	RandomForestClassifier	Morgan
33.57466	39.68756	129.09993	128.60012	0.49001	0.20639	0.76417	0.45828	0.48528	0.39714	0.325	0.28461	0.48084	-0.03545	0.49023	0.28672	0.13215	Age | Adult	Weighted	0	RandomForestClassifier	Morgan
14.02656	8.74768	57.27141	63.48143	0.54002	0.19673	0.87889	0.6159	0.53781	0.41582	0.3215	0.29821	0.48972	0.10348	0.52522	0.29297	0.14305	Weight | High	Weighted	0	RandomForestClassifier	Morgan
