Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: sag:l2 | C: 0.1170191	0.49888	0	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.05191457	0.51278	1	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 3.142246	0.51236	2	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.02924262	0.45415	3	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.02453419	0.49928	4	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.3209224	0.51413	5	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001825288	0.53604	6	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 7.728357	0.50125	7	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.006287301	0.50737	8	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 3.491821	0.5023	9	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001053252	0.51727	10	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.00102355	0.53073	11	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001225192	0.52668	12	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.004893528	0.32678	13	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.006079023	0.52356	14	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.003018469	0.0	15	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.4503276	0.50822	16	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.01454373 | l1_ratio: 0.1973589	0.2839	17	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.002163728	0.20826	18	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.01340649	0.51234	19	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.1176846	0.51343	20	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001018722	0.50655	21	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.002084219	0.528	22	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.002694721	0.5201	23	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.00814231	0.41084	24	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.002013126	0.1914	25	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.003894502	0.50249	26	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.01154344	0.40994	27	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.001559104	0.0	28	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.1376124	0.49446	29	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.003583357	0.27954	30	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001018185	0.51608	31	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001841699	0.52046	32	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001691378	0.50876	33	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.04320809	0.47641	34	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.003786558	0.0	35	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.02007359 | l1_ratio: 0.9015843	0.04467	36	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.6418193	0.50232	37	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.009115216	0.50662	38	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.06330648	0.51065	39	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 1.070008	0.50682	40	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.005703946	0.50752	41	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001437276	0.51112	42	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.005479911	0.52228	43	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.002864761	0.51996	44	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.001388488	0.0	45	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.002853688	0.25007	46	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.006972222	0.50982	47	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.002178376	0.50727	48	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.00451474	0.50037	49	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.001013971	0.50083	50	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.005770943	0.5282	51	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.002350039	0.50793	52	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.02263787	0.53161	53	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.02377591	0.50392	54	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.04366524	0.51461	55	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.1863086	0.50737	56	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.01835562	0.43744	57	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.009565535	0.42157	58	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.001376254	0.11387	59	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 9.66279	0.50455	60	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.004194917	0.52579	61	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.003629283	0.51992	62	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.002026914	0.52335	63	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.002031365	0.0	0	1	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.9483571 | l1_ratio: 0.495653	0.49075	1	1	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.01112927	0.0	2	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 2.29559	0.46742	3	1	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.3019629	0.4948	4	1	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 2.802908	0.47424	5	1	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.002788509	0.47006	6	1	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.2537771	0.47234	7	1	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.007317702	0.46691	8	1	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.06549001	0.46692	9	1	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.1060868	0.49137	10	1	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.09458077	0.49265	11	1	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.2829731	0.50271	12	1	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.6108011	0.48972	13	1	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 8.226292	0.48139	14	1	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.03118312	0.26408	15	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.2225827	0.49616	16	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.02801166	0.46404	17	1	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.3085778	0.46807	18	1	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 1.4011	0.48888	19	1	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 5.15377	0.49054	20	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.3480228	0.49356	21	1	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.1704019	0.49723	22	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.1458805	0.49851	23	1	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.04307161	0.47635	24	1	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.1397405	0.50069	25	1	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.0139254	0.42877	26	1	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.6057038	0.49422	27	1	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.1359538	0.49562	28	1	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.001078171 | l1_ratio: 0.9816945	0.0	29	1	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.05211595	0.36885	30	1	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.1806244	0.46532	31	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.6591559	0.4741	32	1	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.1121198	0.44822	33	1	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 1.517835	0.47634	34	1	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.4129001	0.49565	35	1	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.01975056	0.44595	36	1	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.06766044	0.49187	37	1	LogisticRegression	Klek
solver_penalty: saga:None | C: 1.215	0.47776	38	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.1725409	0.4992	39	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.4512487	0.49032	40	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.1988997	0.49777	41	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.07416529	0.48954	42	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.1666956	0.50421	43	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.1195473	0.49999	44	1	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.7622232 | l1_ratio: 0.1382907	0.49116	45	1	LogisticRegression	Klek
