Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: liblinear:l2 | C: 0.5212696	0.50525	0	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 2.936021	0.49991	1	0	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 0.08617055	0.4931	2	0	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 0.00118644	0.49139	3	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 0.5078508	0.50525	4	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.004608578	0.45401	5	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.4277996	0.4958	6	0	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.001474006	0.40204	7	0	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 0.008821288	0.48912	8	0	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 3.239314	0.49897	9	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.0702792	0.49033	10	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 0.5433438	0.50473	11	0	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.487037 | l1_ratio: 0.7405615	0.50248	12	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 1.038582	0.49698	13	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 0.1500258	0.49868	14	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 9.25559	0.51065	15	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 9.88608	0.51065	16	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 9.89166	0.50776	17	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 9.986318	0.51065	18	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:l2 | C: 3.020651	0.49453	19	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 0.02940918	0.50865	20	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 9.914374	0.50975	21	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 4.021436	0.50776	22	0	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 6.130422	0.49705	23	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.486538	0.51104	24	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.750266	0.51334	25	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.205922	0.51068	26	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.397643	0.51328	27	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.666818	0.5111	28	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.1660317	0.48608	29	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.2493722	0.49361	30	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.436001	0.51367	31	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.844405	0.51214	32	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.8321312	0.50691	33	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.843128	0.51192	34	0	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 4.85796	0.49431	35	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 2.333388	0.5099	36	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.8127551	0.50422	37	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.2980854	0.50669	38	0	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.03719984	0.48345	39	0	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 0.6083643	0.49778	40	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 2.161417	0.51075	41	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.613563	0.51081	42	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 5.433832	0.5063	43	0	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 2.332482 | l1_ratio: 0.008451134	0.50093	44	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.3449177	0.50546	45	0	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 0.8184746	0.49092	46	0	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 1.142822	0.49705	47	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:l2 | C: 3.45702	0.49167	48	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.1971824	0.4975	49	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.004002516	0.0	50	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.591121	0.5101	51	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 2.012324	0.51024	52	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.7134175	0.50393	53	0	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 0.405416	0.50588	54	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 6.644518	0.50495	55	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 3.227507	0.49404	56	0	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.1084066	0.48445	57	0	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 1.146073	0.49786	58	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 1.67958	0.50151	59	0	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 0.5669694	0.49918	60	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.38005	0.51232	61	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 2.578351	0.50848	62	0	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 1.171038	0.51044	63	0	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 1.381017	0.52598	0	3	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.1272968	0.53402	1	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 1.275224	0.50908	2	3	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 6.861728	0.52379	3	3	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.03721704	0.44587	4	3	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 2.142686	0.52222	5	3	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.03046216 | l1_ratio: 0.9962593	0.38788	6	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 2.350162	0.50714	7	3	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 2.111883	0.51886	8	3	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.04596753	0.51847	9	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:l2 | C: 0.001581117	0.38172	10	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 0.3392161	0.53464	11	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.2320035	0.53498	12	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.2501191	0.53478	13	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.006957262	0.46834	14	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.3302446	0.53442	15	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 0.2105087	0.50896	16	3	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 0.5609466	0.52228	17	3	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.0131187	0.13828	18	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.08692496	0.53164	19	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.6859471	0.53236	20	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.2011014	0.53442	21	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 0.4243437	0.53335	22	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 0.07359664	0.52833	23	3	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.161431	0.53472	24	3	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.01260382	0.48418	25	3	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.163152	0.53444	26	3	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 7.233753	0.51984	27	3	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 0.8067205	0.5221	28	3	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.0644287 | l1_ratio: 0.02257435	0.52382	29	3	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.249774	0.50832	30	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 1.092784	0.52927	31	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 0.1152388	0.50896	32	3	LogisticRegression	ChemBERTa
