Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: lbfgs:l2 | C: 0.05486088	0.43528	0	4	LogisticRegression	Morgan
solver_penalty: newton-cholesky:l2 | C: 1.94143	0.48747	1	4	LogisticRegression	Morgan
solver_penalty: sag:None | C: 0.007599343	0.47506	2	4	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.5092872	0.48031	3	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 1.68132	0.48801	4	4	LogisticRegression	Morgan
solver_penalty: saga:l1 | C: 0.07989325	0.37278	5	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 0.2761592	0.48027	6	4	LogisticRegression	Morgan
solver_penalty: lbfgs:l2 | C: 0.001556839	0.00555	7	4	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.02831609	0.39542	8	4	LogisticRegression	Morgan
solver_penalty: sag:None | C: 0.07639174	0.47526	9	4	LogisticRegression	Morgan
solver_penalty: newton-cholesky:None | C: 6.631276	0.48071	10	4	LogisticRegression	Morgan
solver_penalty: newton-cholesky:l2 | C: 3.861389	0.48765	11	4	LogisticRegression	Morgan
solver_penalty: liblinear:l1 | C: 6.451099	0.48523	12	4	LogisticRegression	Morgan
solver_penalty: sag:l2 | C: 1.382962	0.48678	13	4	LogisticRegression	Morgan
solver_penalty: saga:l2 | C: 1.823298	0.48677	14	4	LogisticRegression	Morgan
solver_penalty: saga:elasticnet | C: 0.3619558 | l1_ratio: 0.3151807	0.47935	15	4	LogisticRegression	Morgan
solver_penalty: newton-cg:None | C: 9.481021	0.46204	16	4	LogisticRegression	Morgan
solver_penalty: lbfgs:None | C: 0.9431991	0.48071	17	4	LogisticRegression	Morgan
solver_penalty: saga:None | C: 2.745696	0.48176	18	4	LogisticRegression	Morgan
solver_penalty: newton-cholesky:l2 | C: 0.242098	0.47338	19	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 3.836156	0.49021	20	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 4.054689	0.49033	21	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 0.7422705	0.48556	22	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 3.84676	0.49022	23	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 4.107175	0.49038	24	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 4.067961	0.49027	25	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 0.1795649	0.47525	26	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 8.995542	0.4885	27	4	LogisticRegression	Morgan
solver_penalty: saga:elasticnet | C: 0.9503694 | l1_ratio: 0.9659446	0.48663	28	4	LogisticRegression	Morgan
solver_penalty: saga:l2 | C: 0.02381895	0.38191	29	4	LogisticRegression	Morgan
solver_penalty: sag:l2 | C: 0.5389464	0.48016	30	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 3.987064	0.49037	31	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 2.880004	0.4902	32	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 5.378616	0.49018	33	4	LogisticRegression	Morgan
solver_penalty: newton-cg:None | C: 2.481485	0.46204	34	4	LogisticRegression	Morgan
solver_penalty: saga:l1 | C: 1.077141	0.48809	35	4	LogisticRegression	Morgan
solver_penalty: liblinear:l1 | C: 0.002827714	0.0	36	4	LogisticRegression	Morgan
solver_penalty: saga:None | C: 1.810277	0.48166	37	4	LogisticRegression	Morgan
solver_penalty: lbfgs:l2 | C: 0.1463703	0.46461	38	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 0.5469789	0.48158	39	4	LogisticRegression	Morgan
solver_penalty: lbfgs:None | C: 5.003234	0.48071	40	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 3.376341	0.49076	41	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 2.436809	0.48948	42	4	LogisticRegression	Morgan
solver_penalty: newton-cholesky:None | C: 6.901232	0.48071	43	4	LogisticRegression	Morgan
solver_penalty: sag:None | C: 4.205202	0.47486	44	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 1.37099	0.48743	45	4	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 0.03199048	0.40442	46	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 8.409119	0.48938	47	4	LogisticRegression	Morgan
solver_penalty: saga:l1 | C: 0.01108302	0.0	48	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 3.176553	0.4903	49	4	LogisticRegression	Morgan
solver_penalty: lbfgs:l2 | C: 1.3667	0.48599	50	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 3.340786	0.49066	51	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 2.821545	0.48987	52	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 1.973053	0.48898	53	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 5.650823	0.48987	54	4	LogisticRegression	Morgan
solver_penalty: newton-cholesky:l2 | C: 9.869169	0.48715	55	4	LogisticRegression	Morgan
solver_penalty: sag:l2 | C: 3.040868	0.48717	56	4	LogisticRegression	Morgan
solver_penalty: newton-cholesky:None | C: 0.7415506	0.48071	57	4	LogisticRegression	Morgan
solver_penalty: newton-cg:l2 | C: 6.652711	0.48797	58	4	LogisticRegression	Morgan
solver_penalty: sag:None | C: 1.796206	0.47492	59	4	LogisticRegression	Morgan
solver_penalty: liblinear:l1 | C: 3.53016	0.48897	60	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 4.498388	0.49005	61	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 2.244475	0.48932	62	4	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 1.270406	0.48759	63	4	LogisticRegression	Morgan
solver_penalty: sag:l2 | C: 6.45432	0.50013	0	3	LogisticRegression	Morgan
solver_penalty: saga:elasticnet | C: 0.01702517 | l1_ratio: 0.7596744	0.06006	1	3	LogisticRegression	Morgan
solver_penalty: sag:l2 | C: 0.2349708	0.48741	2	3	LogisticRegression	Morgan
solver_penalty: liblinear:l2 | C: 0.002649495	0.08266	3	3	LogisticRegression	Morgan
solver_penalty: newton-cholesky:None | C: 0.8927357	0.50195	4	3	LogisticRegression	Morgan
solver_penalty: sag:None | C: 0.1842542	0.49708	5	3	LogisticRegression	Morgan
solver_penalty: saga:l2 | C: 0.03591591	0.43232	6	3	LogisticRegression	Morgan
solver_penalty: newton-cholesky:l2 | C: 4.318186	0.50009	7	3	LogisticRegression	Morgan
solver_penalty: saga:l1 | C: 0.0174333	0.02814	8	3	LogisticRegression	Morgan
solver_penalty: liblinear:l1 | C: 6.57716	0.51161	9	3	LogisticRegression	Morgan
solver_penalty: liblinear:l1 | C: 1.226347	0.5073	10	3	LogisticRegression	Morgan
solver_penalty: liblinear:l1 | C: 1.296856	0.50742	11	3	LogisticRegression	Morgan
solver_penalty: liblinear:l1 | C: 1.398952	0.50919	12	3	LogisticRegression	Morgan
solver_penalty: saga:None | C: 8.986271	0.50054	13	3	LogisticRegression	Morgan
