Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 600 | max_depth: 11 | learning_rate: 0.005773265 | max_leaves: 4 | subsample: 0.997507 | colsample_bytree: 0.8682223 | gamma: 1.56238 | reg_alpha: 1.968574 | reg_lambda: 4.379003	0.0376	0	0	XGBClassifier	ChemBERTa
n_estimators: 400 | max_depth: 5 | learning_rate: 0.0938527 | max_leaves: 2 | subsample: 0.6903307 | colsample_bytree: 0.5688761 | gamma: 4.706143 | reg_alpha: 4.725544 | reg_lambda: 4.721056	0.28036	1	0	XGBClassifier	ChemBERTa
n_estimators: 325 | max_depth: 2 | learning_rate: 0.06644774 | max_leaves: 6 | subsample: 0.9351419 | colsample_bytree: 0.8667777 | gamma: 2.091357 | reg_alpha: 4.599475 | reg_lambda: 1.799706	0.35152	2	0	XGBClassifier	ChemBERTa
n_estimators: 225 | max_depth: 4 | learning_rate: 0.05584011 | max_leaves: 1 | subsample: 0.8776009 | colsample_bytree: 0.6903085 | gamma: 3.257564 | reg_alpha: 4.000361 | reg_lambda: 2.837545	0.0	3	0	XGBClassifier	ChemBERTa
n_estimators: 550 | max_depth: 8 | learning_rate: 0.06706258 | max_leaves: 5 | subsample: 0.9555543 | colsample_bytree: 0.9211164 | gamma: 0.9584598 | reg_alpha: 2.692816 | reg_lambda: 1.604577	0.42497	4	0	XGBClassifier	ChemBERTa
n_estimators: 700 | max_depth: 4 | learning_rate: 0.08316303 | max_leaves: 12 | subsample: 0.6786472 | colsample_bytree: 0.9228412 | gamma: 3.79685 | reg_alpha: 1.210596 | reg_lambda: 2.857068	0.40858	5	0	XGBClassifier	ChemBERTa
n_estimators: 950 | max_depth: 9 | learning_rate: 0.04015553 | max_leaves: 11 | subsample: 0.7771596 | colsample_bytree: 0.5304586 | gamma: 0.2213068 | reg_alpha: 1.044706 | reg_lambda: 0.9957557	0.45186	6	0	XGBClassifier	ChemBERTa
n_estimators: 350 | max_depth: 10 | learning_rate: 0.03382261 | max_leaves: 9 | subsample: 0.9655567 | colsample_bytree: 0.768398 | gamma: 3.593524 | reg_alpha: 1.480708 | reg_lambda: 3.927864	0.37817	7	0	XGBClassifier	ChemBERTa
n_estimators: 600 | max_depth: 5 | learning_rate: 0.03789063 | max_leaves: 5 | subsample: 0.9201511 | colsample_bytree: 0.8306987 | gamma: 2.949998 | reg_alpha: 0.6680203 | reg_lambda: 0.4638755	0.40035	8	0	XGBClassifier	ChemBERTa
n_estimators: 275 | max_depth: 8 | learning_rate: 0.008033052 | max_leaves: 0 | subsample: 0.6486411 | colsample_bytree: 0.9535089 | gamma: 1.505791 | reg_alpha: 0.8697963 | reg_lambda: 3.316895	0.24595	9	0	XGBClassifier	ChemBERTa
n_estimators: 975 | max_depth: 12 | learning_rate: 0.0152163 | max_leaves: 12 | subsample: 0.5607749 | colsample_bytree: 0.5030856 | gamma: 0.09897527 | reg_alpha: 0.1300684 | reg_lambda: 0.3222572	0.39599	10	0	XGBClassifier	ChemBERTa
n_estimators: 850 | max_depth: 8 | learning_rate: 0.02134342 | max_leaves: 9 | subsample: 0.8026046 | colsample_bytree: 0.6691412 | gamma: 0.3875743 | reg_alpha: 2.948468 | reg_lambda: 1.523497	0.40563	11	0	XGBClassifier	ChemBERTa
