Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 125 | max_depth: 9 | learning_rate: 0.04520196 | max_leaves: 12 | subsample: 0.9371643 | colsample_bytree: 0.6100025 | gamma: 3.91609 | reg_alpha: 4.050818 | reg_lambda: 3.153754	0.29666	0	0	XGBClassifier	CDDD
n_estimators: 800 | max_depth: 3 | learning_rate: 0.0135712 | max_leaves: 2 | subsample: 0.7283775 | colsample_bytree: 0.9696818 | gamma: 2.418194 | reg_alpha: 0.6154692 | reg_lambda: 2.958061	0.24829	1	0	XGBClassifier	CDDD
n_estimators: 725 | max_depth: 8 | learning_rate: 0.01050605 | max_leaves: 4 | subsample: 0.6021288 | colsample_bytree: 0.5412407 | gamma: 3.979933 | reg_alpha: 3.753762 | reg_lambda: 1.851853	0.26615	2	0	XGBClassifier	CDDD
n_estimators: 800 | max_depth: 11 | learning_rate: 0.08331396 | max_leaves: 4 | subsample: 0.7595754 | colsample_bytree: 0.754621 | gamma: 3.622496 | reg_alpha: 2.921422 | reg_lambda: 1.78176	0.37704	3	0	XGBClassifier	CDDD
n_estimators: 675 | max_depth: 9 | learning_rate: 0.0108944 | max_leaves: 3 | subsample: 0.8982322 | colsample_bytree: 0.9822388 | gamma: 1.446152 | reg_alpha: 3.505357 | reg_lambda: 3.851256	0.25989	4	0	XGBClassifier	CDDD
n_estimators: 750 | max_depth: 10 | learning_rate: 0.005482097 | max_leaves: 0 | subsample: 0.9042986 | colsample_bytree: 0.8859271 | gamma: 2.263185 | reg_alpha: 1.030896 | reg_lambda: 4.27648	0.34688	5	0	XGBClassifier	CDDD
n_estimators: 575 | max_depth: 6 | learning_rate: 0.005596724 | max_leaves: 1 | subsample: 0.5268349 | colsample_bytree: 0.7366009 | gamma: 4.503346 | reg_alpha: 3.7578 | reg_lambda: 2.842695	0.0	6	0	XGBClassifier	CDDD
n_estimators: 400 | max_depth: 8 | learning_rate: 0.06544728 | max_leaves: 6 | subsample: 0.974569 | colsample_bytree: 0.5138539 | gamma: 2.33908 | reg_alpha: 3.055303 | reg_lambda: 2.22926	0.3508	7	0	XGBClassifier	CDDD
n_estimators: 125 | max_depth: 7 | learning_rate: 0.009515499 | max_leaves: 11 | subsample: 0.7439623 | colsample_bytree: 0.8978788 | gamma: 2.715759 | reg_alpha: 4.109741 | reg_lambda: 3.605371	0.10556	8	0	XGBClassifier	CDDD
n_estimators: 575 | max_depth: 11 | learning_rate: 0.01400156 | max_leaves: 6 | subsample: 0.5813211 | colsample_bytree: 0.7267828 | gamma: 4.833157 | reg_alpha: 1.037669 | reg_lambda: 0.7584327	0.3073	9	0	XGBClassifier	CDDD
n_estimators: 1000 | max_depth: 12 | learning_rate: 0.09419222 | max_leaves: 9 | subsample: 0.8113102 | colsample_bytree: 0.6559352 | gamma: 3.376976 | reg_alpha: 2.141364 | reg_lambda: 0.07666559	0.40903	10	0	XGBClassifier	CDDD
n_estimators: 975 | max_depth: 12 | learning_rate: 0.09501171 | max_leaves: 9 | subsample: 0.81665 | colsample_bytree: 0.6547373 | gamma: 3.351211 | reg_alpha: 1.95677 | reg_lambda: 0.201787	0.42334	11	0	XGBClassifier	CDDD
n_estimators: 1000 | max_depth: 12 | learning_rate: 0.03379319 | max_leaves: 9 | subsample: 0.8225667 | colsample_bytree: 0.6273595 | gamma: 0.4192306 | reg_alpha: 2.019249 | reg_lambda: 0.02740232	0.4978	12	0	XGBClassifier	CDDD
n_estimators: 975 | max_depth: 12 | learning_rate: 0.03121338 | max_leaves: 9 | subsample: 0.8233914 | colsample_bytree: 0.6543595 | gamma: 0.006872226 | reg_alpha: 1.971251 | reg_lambda: 0.02285051	0.48046	13	0	XGBClassifier	CDDD
