Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: newton-cholesky:None | C: 0.9135318	0.47829	0	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 9.169574	0.48	1	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 2.88371	0.47393	2	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.003980701	0.19232	3	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.01350628	0.47588	4	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.1364251	0.42718	5	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.0140403	0.0	6	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.05666993	0.47777	7	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.00495537	0.4761	8	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.02415247	0.05383	9	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 7.096233	0.47243	10	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.8114075	0.47266	11	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.6104162 | l1_ratio: 0.727428	0.46154	12	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 8.595213	0.47209	13	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 1.00824	0.4767	14	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.1732685	0.45644	15	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 2.314711	0.4796	16	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 3.277769	0.47353	17	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 2.580369	0.47813	18	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.3265164	0.48026	19	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.001178081	0.02759	20	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.2577591	0.47652	21	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.330588	0.483	22	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.3518527	0.47416	23	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.07014415	0.47103	24	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.4094433	0.47084	25	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.1254537	0.45353	26	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.0355417	0.4776	27	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 1.502467	0.47515	28	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 6.602926 | l1_ratio: 0.01534042	0.4738	29	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 1.271712	0.48025	30	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 1.105535	0.47551	31	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.4640055	0.46842	32	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.2484689	0.45751	33	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 3.877448	0.48106	34	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 4.756262	0.47736	35	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 1.794776	0.47285	36	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.6204463	0.4748	37	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 4.629016	0.47172	38	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.08381406	0.44574	39	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 1.556938	0.47462	40	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 3.653164	0.47402	41	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 9.98462	0.47807	42	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 5.005528	0.48315	43	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.201537	0.44503	44	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.9536742	0.47264	45	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 5.541683	0.48114	46	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 4.793908	0.48288	47	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 5.45863	0.48625	48	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 2.024112	0.4759	49	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 6.040733	0.48524	50	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 5.591044	0.48361	51	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 6.662885	0.48001	52	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 3.404915	0.48844	53	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 2.845021	0.48789	54	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 2.897186	0.48796	55	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 2.244585	0.48407	56	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 2.730254	0.47875	57	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 2.616641	0.48245	58	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.7475058	0.46739	59	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 8.23085	0.48419	60	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 7.822191	0.48771	61	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 7.724582	0.4816	62	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 9.478545	0.4672	63	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.008361324	0.28972	0	3	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.01587905	0.35249	1	3	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.0292562	0.39924	2	3	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.02337529	0.49171	3	3	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.1104174	0.45618	4	3	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.002139091	0.50006	5	3	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.01750158	0.49384	6	3	LogisticRegression	Klek
