Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 825 | max_depth: 3 | learning_rate: 0.02010514 | max_leaves: 9 | subsample: 0.829861 | colsample_bytree: 0.7410091 | gamma: 0.2409356 | reg_alpha: 2.401463 | reg_lambda: 3.440037	0.43734	0	0	XGBClassifier	RDKit
n_estimators: 375 | max_depth: 5 | learning_rate: 0.00933445 | max_leaves: 11 | subsample: 0.8074681 | colsample_bytree: 0.6123871 | gamma: 2.837859 | reg_alpha: 2.863031 | reg_lambda: 1.097451	0.29927	1	0	XGBClassifier	RDKit
n_estimators: 950 | max_depth: 10 | learning_rate: 0.01857401 | max_leaves: 5 | subsample: 0.570626 | colsample_bytree: 0.6094499 | gamma: 3.284361 | reg_alpha: 0.2994922 | reg_lambda: 2.854573	0.41926	2	0	XGBClassifier	RDKit
n_estimators: 975 | max_depth: 6 | learning_rate: 0.03332488 | max_leaves: 8 | subsample: 0.7185747 | colsample_bytree: 0.538076 | gamma: 3.063986 | reg_alpha: 2.332372 | reg_lambda: 1.080205	0.43076	3	0	XGBClassifier	RDKit
n_estimators: 850 | max_depth: 10 | learning_rate: 0.01019311 | max_leaves: 6 | subsample: 0.5821629 | colsample_bytree: 0.6654932 | gamma: 4.434836 | reg_alpha: 3.382448 | reg_lambda: 0.5532673	0.35682	4	0	XGBClassifier	RDKit
n_estimators: 600 | max_depth: 11 | learning_rate: 0.005490943 | max_leaves: 4 | subsample: 0.5019726 | colsample_bytree: 0.6404735 | gamma: 3.892135 | reg_alpha: 4.934468 | reg_lambda: 2.954131	0.15587	5	0	XGBClassifier	RDKit
n_estimators: 125 | max_depth: 5 | learning_rate: 0.06116424 | max_leaves: 4 | subsample: 0.6731713 | colsample_bytree: 0.9369525 | gamma: 0.1538094 | reg_alpha: 2.391575 | reg_lambda: 3.682835	0.2874	6	0	XGBClassifier	RDKit
n_estimators: 700 | max_depth: 6 | learning_rate: 0.01763148 | max_leaves: 3 | subsample: 0.8310706 | colsample_bytree: 0.8486817 | gamma: 4.608012 | reg_alpha: 3.48421 | reg_lambda: 0.2131231	0.31767	7	0	XGBClassifier	RDKit
n_estimators: 200 | max_depth: 6 | learning_rate: 0.006873962 | max_leaves: 10 | subsample: 0.9432607 | colsample_bytree: 0.6406081 | gamma: 2.963424 | reg_alpha: 0.1208823 | reg_lambda: 2.377978	0.1314	8	0	XGBClassifier	RDKit
n_estimators: 100 | max_depth: 3 | learning_rate: 0.09452853 | max_leaves: 9 | subsample: 0.8129696 | colsample_bytree: 0.7453067 | gamma: 2.878443 | reg_alpha: 0.05571075 | reg_lambda: 0.8414495	0.40465	9	0	XGBClassifier	RDKit
n_estimators: 700 | max_depth: 2 | learning_rate: 0.03487748 | max_leaves: 12 | subsample: 0.9995986 | colsample_bytree: 0.801455 | gamma: 0.9228445 | reg_alpha: 1.153461 | reg_lambda: 4.683327	0.4125	10	0	XGBClassifier	RDKit
n_estimators: 975 | max_depth: 8 | learning_rate: 0.02519978 | max_leaves: 0 | subsample: 0.6980997 | colsample_bytree: 0.5016923 | gamma: 1.603049 | reg_alpha: 1.777669 | reg_lambda: 1.777701	0.4692	11	0	XGBClassifier	RDKit
n_estimators: 800 | max_depth: 3 | learning_rate: 0.02816855 | max_leaves: 1 | subsample: 0.8845806 | colsample_bytree: 0.9847164 | gamma: 1.560791 | reg_alpha: 1.553996 | reg_lambda: 2.02172	0.0	12	0	XGBClassifier	RDKit
n_estimators: 1000 | max_depth: 8 | learning_rate: 0.01431843 | max_leaves: 0 | subsample: 0.6964119 | colsample_bytree: 0.5058488 | gamma: 1.67753 | reg_alpha: 1.488347 | reg_lambda: 3.91822	0.44908	13	0	XGBClassifier	RDKit
n_estimators: 1000 | max_depth: 8 | learning_rate: 0.01414539 | max_leaves: 0 | subsample: 0.6665805 | colsample_bytree: 0.5138205 | gamma: 1.885267 | reg_alpha: 1.236114 | reg_lambda: 4.854153	0.4409	14	0	XGBClassifier	RDKit
n_estimators: 450 | max_depth: 8 | learning_rate: 0.0516098 | max_leaves: 2 | subsample: 0.7244717 | colsample_bytree: 0.501798 | gamma: 1.799694 | reg_alpha: 1.764647 | reg_lambda: 1.760376	0.28351	15	0	XGBClassifier	RDKit
n_estimators: 875 | max_depth: 8 | learning_rate: 0.01462299 | max_leaves: 0 | subsample: 0.6501897 | colsample_bytree: 0.5659151 | gamma: 1.230361 | reg_alpha: 0.8890083 | reg_lambda: 4.138795	0.47565	16	0	XGBClassifier	RDKit
n_estimators: 875 | max_depth: 9 | learning_rate: 0.02622585 | max_leaves: 2 | subsample: 0.6225474 | colsample_bytree: 0.5836745 | gamma: 1.063145 | reg_alpha: 4.499289 | reg_lambda: 4.213226	0.27455	17	0	XGBClassifier	RDKit
n_estimators: 700 | max_depth: 12 | learning_rate: 0.01076366 | max_leaves: 0 | subsample: 0.6218761 | colsample_bytree: 0.6920278 | gamma: 2.177867 | reg_alpha: 0.7697948 | reg_lambda: 1.756079	0.42199	18	0	XGBClassifier	RDKit
n_estimators: 550 | max_depth: 7 | learning_rate: 0.04661363 | max_leaves: 7 | subsample: 0.7636734 | colsample_bytree: 0.5661947 | gamma: 0.9535947 | reg_alpha: 1.952918 | reg_lambda: 3.185694	0.46984	19	0	XGBClassifier	RDKit
n_estimators: 525 | max_depth: 7 | learning_rate: 0.04596297 | max_leaves: 6 | subsample: 0.7823402 | colsample_bytree: 0.5684549 | gamma: 0.7960693 | reg_alpha: 0.6382213 | reg_lambda: 4.309584	0.45562	20	0	XGBClassifier	RDKit
n_estimators: 350 | max_depth: 9 | learning_rate: 0.06876641 | max_leaves: 7 | subsample: 0.7565438 | colsample_bytree: 0.5609511 | gamma: 1.178478 | reg_alpha: 1.953603 | reg_lambda: 3.225838	0.46773	21	0	XGBClassifier	RDKit
n_estimators: 600 | max_depth: 7 | learning_rate: 0.03813225 | max_leaves: 2 | subsample: 0.6509287 | colsample_bytree: 0.6964605 | gamma: 0.5429168 | reg_alpha: 0.8908815 | reg_lambda: 2.433441	0.30335	22	0	XGBClassifier	RDKit
n_estimators: 900 | max_depth: 9 | learning_rate: 0.02516409 | max_leaves: 7 | subsample: 0.7534637 | colsample_bytree: 0.5507057 | gamma: 1.352093 | reg_alpha: 1.895221 | reg_lambda: 2.911013	0.46376	23	0	XGBClassifier	RDKit
n_estimators: 750 | max_depth: 5 | learning_rate: 0.08076825 | max_leaves: 1 | subsample: 0.550342 | colsample_bytree: 0.5970958 | gamma: 2.25633 | reg_alpha: 2.966308 | reg_lambda: 3.919553	0.0	24	0	XGBClassifier	RDKit
n_estimators: 250 | max_depth: 7 | learning_rate: 0.01475678 | max_leaves: 4 | subsample: 0.8765874 | colsample_bytree: 0.539822 | gamma: 0.4687628 | reg_alpha: 1.128061 | reg_lambda: 1.499628	0.17757	25	0	XGBClassifier	RDKit
n_estimators: 900 | max_depth: 10 | learning_rate: 0.02139373 | max_leaves: 1 | subsample: 0.6254142 | colsample_bytree: 0.8228655 | gamma: 2.408765 | reg_alpha: 0.464947 | reg_lambda: 4.429951	0.0	26	0	XGBClassifier	RDKit
n_estimators: 775 | max_depth: 8 | learning_rate: 0.04708782 | max_leaves: 5 | subsample: 0.7113254 | colsample_bytree: 0.6464447 | gamma: 1.343325 | reg_alpha: 2.104035 | reg_lambda: 3.319652	0.46304	27	0	XGBClassifier	RDKit
n_estimators: 550 | max_depth: 6 | learning_rate: 0.03074784 | max_leaves: 3 | subsample: 0.7673177 | colsample_bytree: 0.7016481 | gamma: 0.6877641 | reg_alpha: 2.823505 | reg_lambda: 2.689059	0.35133	28	0	XGBClassifier	RDKit
n_estimators: 625 | max_depth: 4 | learning_rate: 0.04003827 | max_leaves: 8 | subsample: 0.870422 | colsample_bytree: 0.5301922 | gamma: 0.3025607 | reg_alpha: 3.867936 | reg_lambda: 3.564067	0.47051	29	0	XGBClassifier	RDKit
n_estimators: 625 | max_depth: 4 | learning_rate: 0.03875322 | max_leaves: 9 | subsample: 0.8672098 | colsample_bytree: 0.76581 | gamma: 0.1075408 | reg_alpha: 3.784066 | reg_lambda: 3.619788	0.4726	30	0	XGBClassifier	RDKit
n_estimators: 625 | max_depth: 4 | learning_rate: 0.05357003 | max_leaves: 8 | subsample: 0.8775284 | colsample_bytree: 0.8671181 | gamma: 0.3134409 | reg_alpha: 3.893646 | reg_lambda: 3.602264	0.47998	31	0	XGBClassifier	RDKit
n_estimators: 625 | max_depth: 4 | learning_rate: 0.06520317 | max_leaves: 9 | subsample: 0.9012536 | colsample_bytree: 0.8928826 | gamma: 0.04443847 | reg_alpha: 4.00971 | reg_lambda: 3.652198	0.49602	32	0	XGBClassifier	RDKit
n_estimators: 425 | max_depth: 4 | learning_rate: 0.05962138 | max_leaves: 10 | subsample: 0.9535262 | colsample_bytree: 0.8893534 | gamma: 0.1274413 | reg_alpha: 4.173747 | reg_lambda: 3.890524	0.48143	33	0	XGBClassifier	RDKit
n_estimators: 450 | max_depth: 4 | learning_rate: 0.06471887 | max_leaves: 11 | subsample: 0.9227791 | colsample_bytree: 0.8954353 | gamma: 0.02640985 | reg_alpha: 4.229392 | reg_lambda: 3.943654	0.48136	34	0	XGBClassifier	RDKit
n_estimators: 450 | max_depth: 2 | learning_rate: 0.06333585 | max_leaves: 10 | subsample: 0.9441799 | colsample_bytree: 0.8795196 | gamma: 0.03843087 | reg_alpha: 4.313045 | reg_lambda: 3.883572	0.41767	35	0	XGBClassifier	RDKit
n_estimators: 400 | max_depth: 4 | learning_rate: 0.09889469 | max_leaves: 12 | subsample: 0.9246719 | colsample_bytree: 0.916245 | gamma: 0.3853061 | reg_alpha: 4.253286 | reg_lambda: 4.645177	0.49022	36	0	XGBClassifier	RDKit
n_estimators: 375 | max_depth: 3 | learning_rate: 0.09494045 | max_leaves: 12 | subsample: 0.9323479 | colsample_bytree: 0.93199 | gamma: 0.5291174 | reg_alpha: 4.950758 | reg_lambda: 4.660227	0.465	37	0	XGBClassifier	RDKit
n_estimators: 475 | max_depth: 4 | learning_rate: 0.07584027 | max_leaves: 11 | subsample: 0.9820768 | colsample_bytree: 0.9187325 | gamma: 3.566529 | reg_alpha: 4.470245 | reg_lambda: 4.929339	0.41537	38	0	XGBClassifier	RDKit
n_estimators: 350 | max_depth: 5 | learning_rate: 0.07405268 | max_leaves: 11 | subsample: 0.9137173 | colsample_bytree: 0.9995718 | gamma: 0.01179239 | reg_alpha: 4.172882 | reg_lambda: 4.519142	0.47702	39	0	XGBClassifier	RDKit
n_estimators: 275 | max_depth: 3 | learning_rate: 0.08412294 | max_leaves: 10 | subsample: 0.9658849 | colsample_bytree: 0.8953742 | gamma: 0.3734337 | reg_alpha: 3.335915 | reg_lambda: 4.092593	0.4686	40	0	XGBClassifier	RDKit
n_estimators: 400 | max_depth: 4 | learning_rate: 0.05635377 | max_leaves: 11 | subsample: 0.9088303 | colsample_bytree: 0.9601667 | gamma: 0.3305865 | reg_alpha: 3.947872 | reg_lambda: 3.450164	0.47991	41	0	XGBClassifier	RDKit
n_estimators: 500 | max_depth: 5 | learning_rate: 0.09933451 | max_leaves: 9 | subsample: 0.8435639 | colsample_bytree: 0.8559017 | gamma: 0.7639071 | reg_alpha: 4.680295 | reg_lambda: 3.761529	0.50105	42	0	XGBClassifier	RDKit
n_estimators: 500 | max_depth: 5 | learning_rate: 0.09775559 | max_leaves: 10 | subsample: 0.8384011 | colsample_bytree: 0.8360397 | gamma: 0.6746359 | reg_alpha: 4.753508 | reg_lambda: 3.860419	0.49033	43	0	XGBClassifier	RDKit
n_estimators: 500 | max_depth: 5 | learning_rate: 0.08992617 | max_leaves: 10 | subsample: 0.8372269 | colsample_bytree: 0.7855584 | gamma: 0.7134544 | reg_alpha: 4.697348 | reg_lambda: 3.147106	0.48502	44	0	XGBClassifier	RDKit
n_estimators: 500 | max_depth: 5 | learning_rate: 0.09906101 | max_leaves: 9 | subsample: 0.8372545 | colsample_bytree: 0.7897087 | gamma: 0.7257749 | reg_alpha: 4.706447 | reg_lambda: 3.060068	0.49182	45	0	XGBClassifier	RDKit
n_estimators: 300 | max_depth: 6 | learning_rate: 0.09383849 | max_leaves: 9 | subsample: 0.838046 | colsample_bytree: 0.8372685 | gamma: 4.173791 | reg_alpha: 4.723657 | reg_lambda: 2.647902	0.39954	46	0	XGBClassifier	RDKit
n_estimators: 500 | max_depth: 5 | learning_rate: 0.08147465 | max_leaves: 12 | subsample: 0.8029375 | colsample_bytree: 0.8545015 | gamma: 4.911953 | reg_alpha: 4.726346 | reg_lambda: 3.008678	0.38606	47	0	XGBClassifier	RDKit
n_estimators: 575 | max_depth: 5 | learning_rate: 0.09670019 | max_leaves: 9 | subsample: 0.8517057 | colsample_bytree: 0.8114015 | gamma: 0.825793 | reg_alpha: 3.573421 | reg_lambda: 2.196338	0.49463	48	0	XGBClassifier	RDKit
n_estimators: 600 | max_depth: 6 | learning_rate: 0.07237897 | max_leaves: 8 | subsample: 0.8536694 | colsample_bytree: 0.7879416 | gamma: 0.8965465 | reg_alpha: 3.486804 | reg_lambda: 2.238624	0.48929	49	0	XGBClassifier	RDKit
n_estimators: 675 | max_depth: 6 | learning_rate: 0.08555464 | max_leaves: 9 | subsample: 0.8072242 | colsample_bytree: 0.8216221 | gamma: 1.440877 | reg_alpha: 4.995642 | reg_lambda: 2.053754	0.47933	50	0	XGBClassifier	RDKit
n_estimators: 550 | max_depth: 5 | learning_rate: 0.09752363 | max_leaves: 9 | subsample: 0.8956233 | colsample_bytree: 0.7281338 | gamma: 0.7404812 | reg_alpha: 4.546967 | reg_lambda: 2.644079	0.48364	51	0	XGBClassifier	RDKit
n_estimators: 500 | max_depth: 5 | learning_rate: 0.07579867 | max_leaves: 9 | subsample: 0.8210834 | colsample_bytree: 0.8102352 | gamma: 1.053579 | reg_alpha: 3.628468 | reg_lambda: 3.729851	0.47806	52	0	XGBClassifier	RDKit
n_estimators: 675 | max_depth: 2 | learning_rate: 0.09775412 | max_leaves: 11 | subsample: 0.8478608 | colsample_bytree: 0.9166717 | gamma: 0.7085089 | reg_alpha: 4.054851 | reg_lambda: 4.668188	0.48261	53	0	XGBClassifier	RDKit
n_estimators: 575 | max_depth: 3 | learning_rate: 0.06752911 | max_leaves: 7 | subsample: 0.8964605 | colsample_bytree: 0.8411631 | gamma: 0.5564478 | reg_alpha: 3.104888 | reg_lambda: 4.292452	0.48801	54	0	XGBClassifier	RDKit
n_estimators: 425 | max_depth: 5 | learning_rate: 0.09891005 | max_leaves: 8 | subsample: 0.79614 | colsample_bytree: 0.9601575 | gamma: 3.16089 | reg_alpha: 4.366067 | reg_lambda: 3.441653	0.45243	55	0	XGBClassifier	RDKit
n_estimators: 525 | max_depth: 6 | learning_rate: 0.08454609 | max_leaves: 10 | subsample: 0.8515825 | colsample_bytree: 0.7700122 | gamma: 1.089845 | reg_alpha: 4.772525 | reg_lambda: 2.79079	0.48412	56	0	XGBClassifier	RDKit
n_estimators: 650 | max_depth: 4 | learning_rate: 0.005913102 | max_leaves: 12 | subsample: 0.9033501 | colsample_bytree: 0.8630262 | gamma: 2.721525 | reg_alpha: 4.523412 | reg_lambda: 3.05925	0.31811	57	0	XGBClassifier	RDKit
n_estimators: 725 | max_depth: 3 | learning_rate: 0.08080777 | max_leaves: 8 | subsample: 0.7888192 | colsample_bytree: 0.8279399 | gamma: 0.8810022 | reg_alpha: 4.090846 | reg_lambda: 1.2234	0.493	58	0	XGBClassifier	RDKit
n_estimators: 750 | max_depth: 3 | learning_rate: 0.07827864 | max_leaves: 7 | subsample: 0.7317106 | colsample_bytree: 0.7294351 | gamma: 1.874382 | reg_alpha: 3.679922 | reg_lambda: 0.3886428	0.46967	59	0	XGBClassifier	RDKit
