Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 575 | criterion: log_loss | max_depth: 2 | min_samples_leaf: 8 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.0002731205	0.0	0	1	RandomForestClassifier	CDDD
n_estimators: 450 | criterion: entropy | max_depth: 12 | min_samples_leaf: 5 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.002190199	0.36397	1	1	RandomForestClassifier	CDDD
n_estimators: 350 | criterion: entropy | max_depth: 5 | min_samples_leaf: 2 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.03132848	0.0	2	1	RandomForestClassifier	CDDD
n_estimators: 900 | criterion: log_loss | max_depth: 2 | min_samples_leaf: 9 | min_samples_split: 8 | max_features: None | ccp_alpha: 1.482577e-05	0.15236	3	1	RandomForestClassifier	CDDD
n_estimators: 400 | criterion: entropy | max_depth: 2 | min_samples_leaf: 9 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.04569888	0.0	4	1	RandomForestClassifier	CDDD
n_estimators: 975 | criterion: entropy | max_depth: 18 | min_samples_leaf: 5 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 3.248684e-05	0.4993	5	1	RandomForestClassifier	CDDD
n_estimators: 575 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 10 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 3.572526e-05	0.48416	6	1	RandomForestClassifier	CDDD
n_estimators: 900 | criterion: gini | max_depth: 8 | min_samples_leaf: 6 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 0.0001968318	0.18691	7	1	RandomForestClassifier	CDDD
n_estimators: 950 | criterion: log_loss | max_depth: 7 | min_samples_leaf: 3 | min_samples_split: 2 | max_features: log2 | ccp_alpha: 0.0009934362	0.04793	8	1	RandomForestClassifier	CDDD
n_estimators: 400 | criterion: entropy | max_depth: 9 | min_samples_leaf: 10 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.0001586454	0.1695	9	1	RandomForestClassifier	CDDD
n_estimators: 100 | criterion: gini | max_depth: 19 | min_samples_leaf: 5 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.005548511	0.0073	10	1	RandomForestClassifier	CDDD
n_estimators: 725 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 7 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 1.217622e-05	0.5078	11	1	RandomForestClassifier	CDDD
n_estimators: 750 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 7 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 1.215579e-05	0.50581	12	1	RandomForestClassifier	CDDD
n_estimators: 725 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 7 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 1.070159e-05	0.48907	13	1	RandomForestClassifier	CDDD
n_estimators: 725 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 7 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 6.024328e-05	0.49763	14	1	RandomForestClassifier	CDDD
n_estimators: 750 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 3 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 7.55179e-05	0.49285	15	1	RandomForestClassifier	CDDD
n_estimators: 800 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 7 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 1.034014e-05	0.49765	16	1	RandomForestClassifier	CDDD
n_estimators: 650 | criterion: gini | max_depth: 12 | min_samples_leaf: 6 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 2.754573e-05	0.4164	17	1	RandomForestClassifier	CDDD
n_estimators: 825 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 4 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.0004881764	0.39576	18	1	RandomForestClassifier	CDDD
n_estimators: 275 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.0001035108	0.47872	19	1	RandomForestClassifier	CDDD
n_estimators: 650 | criterion: gini | max_depth: 14 | min_samples_leaf: 8 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 0.003666415	0.05558	20	1	RandomForestClassifier	CDDD
n_estimators: 975 | criterion: entropy | max_depth: 18 | min_samples_leaf: 4 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 2.717092e-05	0.5014	21	1	RandomForestClassifier	CDDD
n_estimators: 1000 | criterion: entropy | max_depth: 17 | min_samples_leaf: 4 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 1.907028e-05	0.49785	22	1	RandomForestClassifier	CDDD
n_estimators: 825 | criterion: entropy | max_depth: 19 | min_samples_leaf: 6 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 4.426427e-05	0.50948	23	1	RandomForestClassifier	CDDD
n_estimators: 850 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 5.367609e-05	0.50436	24	1	RandomForestClassifier	CDDD
n_estimators: 675 | criterion: entropy | max_depth: 16 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 1.758246e-05	0.50961	25	1	RandomForestClassifier	CDDD
