Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: liblinear:l2 | C: 0.008806135	0.49018	0	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:l2 | C: 2.260242	0.48762	1	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.001195706	0.5115	2	4	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 0.02195789	0.50601	3	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.1389458	0.51448	4	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.001259603	0.40483	5	4	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.04536537	0.46072	6	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.2391953	0.50608	7	4	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.003885107 | l1_ratio: 0.5913386	0.08318	8	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 0.007246246	0.48486	9	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.3846712	0.5053	10	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 1.343922	0.5115	11	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 8.764362	0.48307	12	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 0.1261911	0.48777	13	4	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.001264952	0.40508	14	4	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 0.05384282	0.49103	15	4	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 0.4300693	0.50081	16	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 1.157007	0.49784	17	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.01580427	0.5115	18	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.1107861	0.5115	19	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.03433234	0.51403	20	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.004022314	0.47456	21	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.07242048	0.51728	22	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.04000943	0.5153	23	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.07604988	0.51747	24	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.05312365	0.51772	25	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.07193076	0.51706	26	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.2158587	0.50836	27	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.01421006	0.49893	28	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.4849373	0.50384	29	4	LogisticRegression	ChemBERTa
