Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 675 | criterion: gini | max_depth: 4 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.003475074	0.0	0	0	RandomForestClassifier	MACCS
n_estimators: 200 | criterion: entropy | max_depth: 3 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 0.002521033	0.00274	1	0	RandomForestClassifier	MACCS
n_estimators: 275 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 8 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.0006723977	0.42829	2	0	RandomForestClassifier	MACCS
n_estimators: 725 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 6 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.03035701	0.0	3	0	RandomForestClassifier	MACCS
n_estimators: 575 | criterion: entropy | max_depth: 20 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 3.052998e-05	0.5258	4	0	RandomForestClassifier	MACCS
n_estimators: 450 | criterion: entropy | max_depth: 17 | min_samples_leaf: 7 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 1.647194e-05	0.45768	5	0	RandomForestClassifier	MACCS
n_estimators: 100 | criterion: entropy | max_depth: 12 | min_samples_leaf: 9 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 2.841646e-05	0.38329	6	0	RandomForestClassifier	MACCS
n_estimators: 300 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 2 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.002160129	0.44082	7	0	RandomForestClassifier	MACCS
n_estimators: 275 | criterion: gini | max_depth: 2 | min_samples_leaf: 2 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.0001977538	0.1426	8	0	RandomForestClassifier	MACCS
n_estimators: 675 | criterion: gini | max_depth: 5 | min_samples_leaf: 2 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 0.005520789	0.0	9	0	RandomForestClassifier	MACCS
n_estimators: 1000 | criterion: entropy | max_depth: 20 | min_samples_leaf: 4 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0001001989	0.52523	10	0	RandomForestClassifier	MACCS
n_estimators: 1000 | criterion: entropy | max_depth: 20 | min_samples_leaf: 4 | min_samples_split: 2 | max_features: None | ccp_alpha: 8.766198e-05	0.52553	11	0	RandomForestClassifier	MACCS
n_estimators: 1000 | criterion: entropy | max_depth: 20 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: None | ccp_alpha: 7.87849e-05	0.52182	12	0	RandomForestClassifier	MACCS
n_estimators: 825 | criterion: entropy | max_depth: 12 | min_samples_leaf: 4 | min_samples_split: 4 | max_features: None | ccp_alpha: 1.250172e-05	0.5138	13	0	RandomForestClassifier	MACCS
n_estimators: 525 | criterion: entropy | max_depth: 15 | min_samples_leaf: 5 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0002738532	0.51974	14	0	RandomForestClassifier	MACCS
n_estimators: 900 | criterion: entropy | max_depth: 20 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 4.273957e-05	0.52806	15	0	RandomForestClassifier	MACCS
n_estimators: 850 | criterion: entropy | max_depth: 14 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 3.614459e-05	0.52774	16	0	RandomForestClassifier	MACCS
n_estimators: 850 | criterion: entropy | max_depth: 8 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.0003791006	0.46633	17	0	RandomForestClassifier	MACCS
n_estimators: 850 | criterion: gini | max_depth: 14 | min_samples_leaf: 10 | min_samples_split: 4 | max_features: None | ccp_alpha: 5.748651e-05	0.49115	18	0	RandomForestClassifier	MACCS
n_estimators: 775 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 3 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.0008586456	0.32596	19	0	RandomForestClassifier	MACCS
n_estimators: 900 | criterion: entropy | max_depth: 18 | min_samples_leaf: 5 | min_samples_split: 3 | max_features: None | ccp_alpha: 3.602777e-05	0.52183	20	0	RandomForestClassifier	MACCS
n_estimators: 525 | criterion: entropy | max_depth: 18 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 2.768552e-05	0.52523	21	0	RandomForestClassifier	MACCS
n_estimators: 600 | criterion: entropy | max_depth: 14 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 1.238337e-05	0.53201	22	0	RandomForestClassifier	MACCS
n_estimators: 925 | criterion: entropy | max_depth: 14 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: None | ccp_alpha: 1.29824e-05	0.52566	23	0	RandomForestClassifier	MACCS
n_estimators: 625 | criterion: entropy | max_depth: 11 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.000160304	0.51991	24	0	RandomForestClassifier	MACCS
n_estimators: 450 | criterion: entropy | max_depth: 13 | min_samples_leaf: 6 | min_samples_split: 6 | max_features: None | ccp_alpha: 5.132233e-05	0.51083	25	0	RandomForestClassifier	MACCS
n_estimators: 775 | criterion: entropy | max_depth: 7 | min_samples_leaf: 2 | min_samples_split: 7 | max_features: None | ccp_alpha: 1.120922e-05	0.43536	26	0	RandomForestClassifier	MACCS
n_estimators: 925 | criterion: entropy | max_depth: 15 | min_samples_leaf: 5 | min_samples_split: 4 | max_features: None | ccp_alpha: 2.191557e-05	0.51741	27	0	RandomForestClassifier	MACCS
n_estimators: 700 | criterion: log_loss | max_depth: 10 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.0001411577	0.39505	28	0	RandomForestClassifier	MACCS
n_estimators: 625 | criterion: gini | max_depth: 5 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 4.999811e-05	0.03229	29	0	RandomForestClassifier	MACCS
n_estimators: 450 | criterion: gini | max_depth: 18 | min_samples_leaf: 4 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.006754532	0.0	30	0	RandomForestClassifier	MACCS
n_estimators: 375 | criterion: entropy | max_depth: 19 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 2.257947e-05	0.52792	31	0	RandomForestClassifier	MACCS
n_estimators: 375 | criterion: entropy | max_depth: 19 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 1.008351e-05	0.53362	32	0	RandomForestClassifier	MACCS
n_estimators: 350 | criterion: entropy | max_depth: 19 | min_samples_leaf: 2 | min_samples_split: 2 | max_features: None | ccp_alpha: 1.087303e-05	0.52923	33	0	RandomForestClassifier	MACCS
n_estimators: 200 | criterion: entropy | max_depth: 17 | min_samples_leaf: 2 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.046483e-05	0.53557	34	0	RandomForestClassifier	MACCS
n_estimators: 175 | criterion: entropy | max_depth: 16 | min_samples_leaf: 1 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.065622e-05	0.53557	35	0	RandomForestClassifier	MACCS
n_estimators: 175 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 1 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.805488e-05	0.5367	36	0	RandomForestClassifier	MACCS
n_estimators: 175 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 1 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.909694e-05	0.53134	37	0	RandomForestClassifier	MACCS
n_estimators: 200 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 1 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 0.02981615	0.0	38	0	RandomForestClassifier	MACCS
n_estimators: 100 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 2 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.766676e-05	0.52632	39	0	RandomForestClassifier	MACCS
n_estimators: 200 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.001070741	0.42364	40	0	RandomForestClassifier	MACCS
n_estimators: 150 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 2 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.644263e-05	0.52476	41	0	RandomForestClassifier	MACCS
n_estimators: 250 | criterion: entropy | max_depth: 15 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 1.043688e-05	0.5274	42	0	RandomForestClassifier	MACCS
n_estimators: 350 | criterion: entropy | max_depth: 17 | min_samples_leaf: 2 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.005678e-05	0.52638	43	0	RandomForestClassifier	MACCS
n_estimators: 250 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 2 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 2.325503e-05	0.49831	44	0	RandomForestClassifier	MACCS
n_estimators: 100 | criterion: entropy | max_depth: 17 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 1.7074e-05	0.53454	45	0	RandomForestClassifier	MACCS
n_estimators: 150 | criterion: gini | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 2.997008e-05	0.53566	46	0	RandomForestClassifier	MACCS
n_estimators: 125 | criterion: gini | max_depth: 17 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 7.293739e-05	0.54844	47	0	RandomForestClassifier	MACCS
n_estimators: 150 | criterion: gini | max_depth: 17 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 6.872963e-05	0.44848	48	0	RandomForestClassifier	MACCS
n_estimators: 300 | criterion: gini | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 9.364223e-05	0.53806	49	0	RandomForestClassifier	MACCS
n_estimators: 275 | criterion: gini | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.0001041154	0.5336	50	0	RandomForestClassifier	MACCS
n_estimators: 225 | criterion: gini | max_depth: 18 | min_samples_leaf: 1 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 3.30833e-05	0.552	51	0	RandomForestClassifier	MACCS
n_estimators: 225 | criterion: gini | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 3.345052e-05	0.54532	52	0	RandomForestClassifier	MACCS
n_estimators: 300 | criterion: gini | max_depth: 20 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.0002687593	0.47978	53	0	RandomForestClassifier	MACCS
n_estimators: 125 | criterion: gini | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 3.345122e-05	0.54291	54	0	RandomForestClassifier	MACCS
