Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 500 | max_depth: 10 | learning_rate: 0.09912978 | max_leaves: 9 | subsample: 0.9417105 | colsample_bytree: 0.9593574 | gamma: 3.734037 | reg_alpha: 1.189382 | reg_lambda: 1.730256	0.40584	0	0	XGBClassifier	Morgan
n_estimators: 725 | max_depth: 8 | learning_rate: 0.07134015 | max_leaves: 6 | subsample: 0.5466369 | colsample_bytree: 0.7934719 | gamma: 0.7380228 | reg_alpha: 3.685761 | reg_lambda: 1.512282	0.47155	1	0	XGBClassifier	Morgan
n_estimators: 525 | max_depth: 12 | learning_rate: 0.05096379 | max_leaves: 8 | subsample: 0.6538111 | colsample_bytree: 0.8456559 | gamma: 2.844159 | reg_alpha: 4.192493 | reg_lambda: 1.483783	0.33272	2	0	XGBClassifier	Morgan
n_estimators: 375 | max_depth: 8 | learning_rate: 0.007769815 | max_leaves: 3 | subsample: 0.8676812 | colsample_bytree: 0.9916877 | gamma: 0.228116 | reg_alpha: 4.78128 | reg_lambda: 3.527408	0.04244	3	0	XGBClassifier	Morgan
n_estimators: 300 | max_depth: 4 | learning_rate: 0.01150413 | max_leaves: 0 | subsample: 0.5629438 | colsample_bytree: 0.954632 | gamma: 4.588473 | reg_alpha: 0.7193577 | reg_lambda: 1.516468	0.23474	4	0	XGBClassifier	Morgan
n_estimators: 1000 | max_depth: 3 | learning_rate: 0.04082662 | max_leaves: 2 | subsample: 0.9242912 | colsample_bytree: 0.9938044 | gamma: 1.012874 | reg_alpha: 3.932245 | reg_lambda: 1.709459	0.37382	5	0	XGBClassifier	Morgan
n_estimators: 275 | max_depth: 6 | learning_rate: 0.03644185 | max_leaves: 6 | subsample: 0.8584358 | colsample_bytree: 0.8200578 | gamma: 4.42643 | reg_alpha: 2.916681 | reg_lambda: 3.70639	0.27433	6	0	XGBClassifier	Morgan
n_estimators: 750 | max_depth: 2 | learning_rate: 0.007351521 | max_leaves: 11 | subsample: 0.9195155 | colsample_bytree: 0.9026276 | gamma: 3.607067 | reg_alpha: 3.632682 | reg_lambda: 1.985773	0.15084	7	0	XGBClassifier	Morgan
n_estimators: 950 | max_depth: 3 | learning_rate: 0.0148668 | max_leaves: 5 | subsample: 0.8038091 | colsample_bytree: 0.597491 | gamma: 4.07981 | reg_alpha: 2.149385 | reg_lambda: 2.686168	0.31386	8	0	XGBClassifier	Morgan
n_estimators: 700 | max_depth: 3 | learning_rate: 0.07586032 | max_leaves: 7 | subsample: 0.847364 | colsample_bytree: 0.7806602 | gamma: 4.109284 | reg_alpha: 3.628175 | reg_lambda: 3.098263	0.29826	9	0	XGBClassifier	Morgan
n_estimators: 125 | max_depth: 8 | learning_rate: 0.0225229 | max_leaves: 12 | subsample: 0.5332825 | colsample_bytree: 0.6693457 | gamma: 1.619764 | reg_alpha: 2.041037 | reg_lambda: 0.4996254	0.28019	10	0	XGBClassifier	Morgan
n_estimators: 625 | max_depth: 11 | learning_rate: 0.09997662 | max_leaves: 9 | subsample: 0.9991205 | colsample_bytree: 0.7142672 | gamma: 2.555685 | reg_alpha: 0.841052 | reg_lambda: 0.2803113	0.45264	11	0	XGBClassifier	Morgan
n_estimators: 700 | max_depth: 12 | learning_rate: 0.06358236 | max_leaves: 10 | subsample: 0.6982163 | colsample_bytree: 0.7145183 | gamma: 2.147204 | reg_alpha: 0.04683987 | reg_lambda: 0.1595746	0.49904	12	0	XGBClassifier	Morgan
n_estimators: 825 | max_depth: 10 | learning_rate: 0.05790465 | max_leaves: 10 | subsample: 0.6877669 | colsample_bytree: 0.6288333 | gamma: 1.370635 | reg_alpha: 0.1001204 | reg_lambda: 4.601037	0.49494	13	0	XGBClassifier	Morgan
n_estimators: 850 | max_depth: 10 | learning_rate: 0.0243284 | max_leaves: 10 | subsample: 0.703423 | colsample_bytree: 0.5173029 | gamma: 1.833788 | reg_alpha: 0.2992649 | reg_lambda: 4.915113	0.4572	14	0	XGBClassifier	Morgan
n_estimators: 850 | max_depth: 12 | learning_rate: 0.05261384 | max_leaves: 12 | subsample: 0.6513107 | colsample_bytree: 0.6431223 | gamma: 1.966313 | reg_alpha: 0.06559439 | reg_lambda: 4.853474	0.46943	15	0	XGBClassifier	Morgan
n_estimators: 850 | max_depth: 10 | learning_rate: 0.03123792 | max_leaves: 10 | subsample: 0.7460828 | colsample_bytree: 0.5529248 | gamma: 2.979918 | reg_alpha: 1.440242 | reg_lambda: 3.98279	0.39459	16	0	XGBClassifier	Morgan
n_estimators: 625 | max_depth: 6 | learning_rate: 0.05813834 | max_leaves: 8 | subsample: 0.6195355 | colsample_bytree: 0.7137651 | gamma: 1.203753 | reg_alpha: 0.02146592 | reg_lambda: 4.270228	0.49663	17	0	XGBClassifier	Morgan
n_estimators: 600 | max_depth: 6 | learning_rate: 0.01475709 | max_leaves: 8 | subsample: 0.5931067 | colsample_bytree: 0.7184789 | gamma: 0.3156351 | reg_alpha: 1.498026 | reg_lambda: 0.7891476	0.41194	18	0	XGBClassifier	Morgan
n_estimators: 475 | max_depth: 5 | learning_rate: 0.02959869 | max_leaves: 4 | subsample: 0.6058448 | colsample_bytree: 0.7230854 | gamma: 2.285748 | reg_alpha: 0.6916675 | reg_lambda: 2.421412	0.39368	19	0	XGBClassifier	Morgan
n_estimators: 650 | max_depth: 7 | learning_rate: 0.0451534 | max_leaves: 7 | subsample: 0.7399578 | colsample_bytree: 0.8715008 | gamma: 1.18077 | reg_alpha: 2.923301 | reg_lambda: 0.8978302	0.45243	20	0	XGBClassifier	Morgan
n_estimators: 800 | max_depth: 11 | learning_rate: 0.06930552 | max_leaves: 10 | subsample: 0.6951665 | colsample_bytree: 0.6406632 | gamma: 1.112012 | reg_alpha: 0.06783084 | reg_lambda: 4.358841	0.5061	21	0	XGBClassifier	Morgan
n_estimators: 750 | max_depth: 12 | learning_rate: 0.07142073 | max_leaves: 9 | subsample: 0.6535022 | colsample_bytree: 0.6855306 | gamma: 0.9101419 | reg_alpha: 0.4625589 | reg_lambda: 4.224357	0.49999	22	0	XGBClassifier	Morgan
n_estimators: 775 | max_depth: 12 | learning_rate: 0.07093373 | max_leaves: 11 | subsample: 0.7890292 | colsample_bytree: 0.597509 | gamma: 0.633823 | reg_alpha: 0.4623755 | reg_lambda: 3.083505	0.52628	23	0	XGBClassifier	Morgan
n_estimators: 950 | max_depth: 11 | learning_rate: 0.08327473 | max_leaves: 11 | subsample: 0.787647 | colsample_bytree: 0.5822946 | gamma: 0.6430296 | reg_alpha: 0.5225916 | reg_lambda: 3.406528	0.52542	24	0	XGBClassifier	Morgan
n_estimators: 925 | max_depth: 9 | learning_rate: 0.08328697 | max_leaves: 12 | subsample: 0.7912873 | colsample_bytree: 0.5731634 | gamma: 0.01304833 | reg_alpha: 1.231283 | reg_lambda: 3.21634	0.5327	25	0	XGBClassifier	Morgan
n_estimators: 925 | max_depth: 9 | learning_rate: 0.08707676 | max_leaves: 12 | subsample: 0.7975381 | colsample_bytree: 0.5731995 | gamma: 0.04587983 | reg_alpha: 1.181302 | reg_lambda: 3.185489	0.53304	26	0	XGBClassifier	Morgan
