Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: lbfgs:None | C: 1.577326	0.50318	0	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 0.001070141	0.50318	1	3	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 0.06741742	0.50798	2	3	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.6390968	0.51052	3	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.05005054	0.51478	4	3	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 0.001263726	0.50796	5	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.3360685	0.50992	6	3	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 0.04260052	0.48675	7	3	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.0710353 | l1_ratio: 0.4966004	0.45154	8	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 6.878157	0.50638	9	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.01092857	0.51478	10	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.009613779	0.51478	11	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.00735108	0.51478	12	3	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 0.01368428	0.50813	13	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.003725408	0.51478	14	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:l2 | C: 0.02692936	0.47778	15	3	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.2132146	0.50786	16	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 0.1520933	0.50783	17	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 0.003285867	0.50114	18	3	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.01898455	0.2206	19	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 1.003041	0.51478	20	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.009264539	0.51478	21	3	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.00459544	0.39868	22	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.03662601	0.51478	23	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.002098285	0.51478	24	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.01425265	0.51478	25	3	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.006339342	0.41561	26	3	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.09044382 | l1_ratio: 0.9969593	0.43786	27	3	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 0.03600533	0.50793	28	3	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 3.498794	0.50799	29	3	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 0.0117793	0.44554	30	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.006771933	0.51478	31	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 0.002398924	0.50318	32	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.02354359	0.51478	33	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.006273058	0.51478	34	3	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.001387698	0.0	35	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:l2 | C: 0.04898583	0.4881	36	3	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 0.1482089	0.50806	37	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 0.4787899	0.51135	38	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 0.0205291	0.50114	39	3	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.06136987	0.4925	40	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.003481559	0.51478	41	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.009341163	0.51478	42	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.001667382	0.51478	43	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.003481069	0.38116	44	3	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 0.004725145	0.50318	45	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.01257424	0.51478	46	3	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.03040205	0.32066	47	3	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 0.01720116	0.46432	48	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.001152181	0.51478	49	3	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 0.002527784	0.50802	50	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 1.497932	0.51478	51	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 1.569186	0.51478	52	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.2306235	0.51478	53	3	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.008753765 | l1_ratio: 0.1098822	0.36688	54	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.6993768	0.51478	55	3	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 6.503674	0.50804	56	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:l2 | C: 0.004649987	0.39942	57	3	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.09891002	0.50001	58	3	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.007617462	0.4264	59	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 0.01098559	0.44303	60	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.01668493	0.51478	61	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.005750485	0.51478	62	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.8751864	0.51478	63	3	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 0.005764788	0.49714	0	4	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 0.3752101	0.49076	1	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.06954654	0.5038	2	4	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.0363973 | l1_ratio: 0.9741378	0.3832	3	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.8433322	0.4921	4	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.02087307	0.49335	5	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 0.4403705	0.49848	6	4	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.5212154	0.49482	7	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:l2 | C: 0.001973704	0.3829	8	4	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.005490197 | l1_ratio: 0.5832852	0.11498	9	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 9.448226	0.49687	10	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 0.1309186	0.49848	11	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 2.288367	0.49229	12	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.07800111	0.45541	13	4	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 0.1582748	0.49332	14	4	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 2.722096	0.49436	15	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:None | C: 0.0240681	0.49848	16	4	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 1.524663	0.49088	17	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.221871	0.49905	18	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.05358851	0.50368	19	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.0626815	0.50448	20	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.05502401	0.50372	21	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.02278278	0.4862	22	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.007632355	0.45241	23	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.06479681	0.50373	24	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.01452048	0.47393	25	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:None | C: 0.1151283	0.49714	26	4	LogisticRegression	ChemBERTa
solver_penalty: saga:l1 | C: 0.001079234	0.0	27	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:l2 | C: 0.2120525	0.50029	28	4	LogisticRegression	ChemBERTa
solver_penalty: sag:None | C: 0.008899317	0.49086	29	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l1 | C: 0.002955072	0.00085	30	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.06262904	0.50422	31	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.07121885	0.50332	32	4	LogisticRegression	ChemBERTa
solver_penalty: lbfgs:l2 | C: 0.0368886	0.4977	33	4	LogisticRegression	ChemBERTa
solver_penalty: liblinear:l2 | C: 0.2802789	0.49711	34	4	LogisticRegression	ChemBERTa
solver_penalty: saga:None | C: 0.03916867	0.49336	35	4	LogisticRegression	ChemBERTa
solver_penalty: sag:l2 | C: 0.015286	0.47552	36	4	LogisticRegression	ChemBERTa
solver_penalty: saga:l2 | C: 0.102186	0.50292	37	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cholesky:None | C: 0.02853882	0.49335	38	4	LogisticRegression	ChemBERTa
solver_penalty: newton-cg:l2 | C: 0.4852803	0.49523	39	4	LogisticRegression	ChemBERTa
solver_penalty: saga:elasticnet | C: 0.01185543 | l1_ratio: 0.002068027	0.46799	40	4	LogisticRegression	ChemBERTa
