Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: saga:None | C: 0.001552831	0.48579	0	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.003248095	0.49064	1	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 1.554437	0.47984	2	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.301498	0.50069	3	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.7749512	0.47219	4	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.001409239	0.48911	5	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.5470282	0.49026	6	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.002288698	0.12852	7	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 9.407328	0.48945	8	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.002454121	0.49089	9	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.03572701	0.48638	10	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.03332012	0.3677	11	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.143183	0.34673	12	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.01159817	0.29902	13	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.167586	0.48888	14	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.009421973	0.27498	15	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 9.665963 | l1_ratio: 0.789747	0.49206	16	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 9.016005 | l1_ratio: 0.8470166	0.49142	17	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 4.229913	0.48862	18	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 2.124291 | l1_ratio: 0.3995909	0.48228	19	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.3556465	0.46701	20	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 6.257837 | l1_ratio: 0.9427638	0.48642	21	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 2.852892 | l1_ratio: 0.872199	0.48969	22	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 1.116181 | l1_ratio: 0.69389	0.4754	23	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 9.00711	0.4927	24	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.2685651	0.48752	25	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 3.6471	0.49246	26	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 3.355057	0.48354	27	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 1.265124	0.49029	28	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 4.127564	0.48369	29	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.04396442	0.49181	30	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 7.08125	0.48897	31	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 5.327608	0.49328	32	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 2.331657	0.48317	33	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.7178922	0.473	34	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 1.704517	0.48235	35	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 4.963327	0.49643	36	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.4187518	0.48909	37	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.06889068	0.48999	38	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.9558872	0.48194	39	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 5.652196	0.49008	40	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 4.779771	0.49066	41	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 2.625585	0.48164	42	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 1.502243	0.47874	43	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.6994079	0.45657	44	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 6.185814	0.49024	45	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 3.498455	0.48574	46	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.001084974	0.0333	47	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 9.532176	0.49146	48	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.006054136	0.48504	49	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 1.634095	0.48637	50	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 8.989518	0.49135	51	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 4.853992	0.48988	52	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 7.090597	0.49206	53	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 3.041752	0.48624	54	0	LogisticRegression	Klek
