Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: lbfgs:None | C: 6.506408	0.50558	0	0	LogisticRegression	RDKit
solver_penalty: saga:None | C: 0.009255187	0.45493	1	0	LogisticRegression	RDKit
solver_penalty: saga:None | C: 0.01734851	0.4535	2	0	LogisticRegression	RDKit
solver_penalty: saga:l1 | C: 2.534692	0.4579	3	0	LogisticRegression	RDKit
solver_penalty: newton-cg:l2 | C: 4.06482	0.50746	4	0	LogisticRegression	RDKit
solver_penalty: saga:l2 | C: 2.08744	0.45339	5	0	LogisticRegression	RDKit
solver_penalty: newton-cholesky:l2 | C: 0.7416857	0.49697	6	0	LogisticRegression	RDKit
solver_penalty: sag:None | C: 0.004271297	0.47193	7	0	LogisticRegression	RDKit
solver_penalty: saga:l1 | C: 0.2396983	0.4489	8	0	LogisticRegression	RDKit
solver_penalty: newton-cg:l2 | C: 0.06571762	0.47648	9	0	LogisticRegression	RDKit
solver_penalty: newton-cholesky:None | C: 0.001429504	0.50092	10	0	LogisticRegression	RDKit
solver_penalty: lbfgs:None | C: 8.066687	0.50737	11	0	LogisticRegression	RDKit
solver_penalty: lbfgs:l2 | C: 8.6773	0.49588	12	0	LogisticRegression	RDKit
solver_penalty: sag:l2 | C: 0.6190971	0.46662	13	0	LogisticRegression	RDKit
solver_penalty: liblinear:l1 | C: 2.183657	0.49983	14	0	LogisticRegression	RDKit
solver_penalty: saga:elasticnet | C: 0.09092406 | l1_ratio: 0.09656902	0.45764	15	0	LogisticRegression	RDKit
solver_penalty: lbfgs:None | C: 0.4051239	0.50602	16	0	LogisticRegression	RDKit
solver_penalty: liblinear:l2 | C: 4.474	0.50446	17	0	LogisticRegression	RDKit
solver_penalty: newton-cg:l2 | C: 0.9271424	0.5	18	0	LogisticRegression	RDKit
solver_penalty: newton-cg:l2 | C: 0.02981991	0.475	19	0	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 9.919066	0.51	20	0	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 8.278748	0.51066	21	0	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 3.88385	0.50893	22	0	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 1.921111	0.51021	23	0	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 1.328777	0.50815	24	0	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.2009077	0.51254	25	0	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.2076988	0.51257	26	0	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.1986876	0.50579	27	0	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.05198611	0.50674	28	0	LogisticRegression	RDKit
solver_penalty: newton-cg:None | C: 0.1540575	0.50361	29	0	LogisticRegression	RDKit
solver_penalty: saga:l2 | C: 0.3916581	0.45804	30	0	LogisticRegression	RDKit
