Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 550 | max_depth: 5 | learning_rate: 0.03499629 | max_leaves: 7 | subsample: 0.6626293 | colsample_bytree: 0.7719877 | gamma: 3.325763 | reg_alpha: 0.6061588 | reg_lambda: 0.1965803	0.45077	0	0	XGBClassifier	Klek
n_estimators: 100 | max_depth: 2 | learning_rate: 0.07178842 | max_leaves: 0 | subsample: 0.8073676 | colsample_bytree: 0.8145302 | gamma: 3.729723 | reg_alpha: 0.8594317 | reg_lambda: 4.07273	0.40628	1	0	XGBClassifier	Klek
n_estimators: 850 | max_depth: 6 | learning_rate: 0.04158503 | max_leaves: 8 | subsample: 0.8638186 | colsample_bytree: 0.5813716 | gamma: 4.282784 | reg_alpha: 3.923198 | reg_lambda: 1.306884	0.41726	2	0	XGBClassifier	Klek
n_estimators: 275 | max_depth: 3 | learning_rate: 0.01142612 | max_leaves: 11 | subsample: 0.5918024 | colsample_bytree: 0.5214785 | gamma: 2.237404 | reg_alpha: 4.915377 | reg_lambda: 4.203346	0.38514	3	0	XGBClassifier	Klek
n_estimators: 525 | max_depth: 9 | learning_rate: 0.09864383 | max_leaves: 9 | subsample: 0.9577685 | colsample_bytree: 0.8708801 | gamma: 1.456102 | reg_alpha: 0.5638523 | reg_lambda: 2.00497	0.48172	4	0	XGBClassifier	Klek
n_estimators: 725 | max_depth: 6 | learning_rate: 0.02294351 | max_leaves: 7 | subsample: 0.8837447 | colsample_bytree: 0.7016771 | gamma: 4.166798 | reg_alpha: 4.914214 | reg_lambda: 2.187995	0.39616	5	0	XGBClassifier	Klek
n_estimators: 650 | max_depth: 4 | learning_rate: 0.007332517 | max_leaves: 7 | subsample: 0.9630592 | colsample_bytree: 0.5876017 | gamma: 0.53083 | reg_alpha: 3.446801 | reg_lambda: 1.651909	0.40819	6	0	XGBClassifier	Klek
n_estimators: 850 | max_depth: 11 | learning_rate: 0.06157595 | max_leaves: 7 | subsample: 0.9026256 | colsample_bytree: 0.6099017 | gamma: 2.427548 | reg_alpha: 0.4914051 | reg_lambda: 2.515669	0.4706	7	0	XGBClassifier	Klek
n_estimators: 300 | max_depth: 2 | learning_rate: 0.06792091 | max_leaves: 5 | subsample: 0.994049 | colsample_bytree: 0.8012391 | gamma: 4.750561 | reg_alpha: 4.87112 | reg_lambda: 2.751269	0.36481	8	0	XGBClassifier	Klek
n_estimators: 225 | max_depth: 2 | learning_rate: 0.03614762 | max_leaves: 9 | subsample: 0.9966307 | colsample_bytree: 0.8627734 | gamma: 1.99726 | reg_alpha: 0.3914527 | reg_lambda: 3.522553	0.39604	9	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 9 | learning_rate: 0.09485955 | max_leaves: 3 | subsample: 0.7239129 | colsample_bytree: 0.9954691 | gamma: 0.8475598 | reg_alpha: 1.823974 | reg_lambda: 4.986231	0.49676	10	0	XGBClassifier	Klek
n_estimators: 450 | max_depth: 9 | learning_rate: 0.09854156 | max_leaves: 3 | subsample: 0.7213001 | colsample_bytree: 0.9998456 | gamma: 0.6886048 | reg_alpha: 1.696734 | reg_lambda: 4.681758	0.47574	11	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 9 | learning_rate: 0.09974472 | max_leaves: 3 | subsample: 0.5266109 | colsample_bytree: 0.987482 | gamma: 1.330443 | reg_alpha: 1.892294 | reg_lambda: 0.7424107	0.49712	12	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 9 | learning_rate: 0.0153435 | max_leaves: 3 | subsample: 0.5004478 | colsample_bytree: 0.9961414 | gamma: 0.04568981 | reg_alpha: 2.169656 | reg_lambda: 0.01530325	0.4407	13	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 12 | learning_rate: 0.04399653 | max_leaves: 0 | subsample: 0.5201506 | colsample_bytree: 0.929239 | gamma: 1.335259 | reg_alpha: 1.463578 | reg_lambda: 1.038563	0.50617	14	0	XGBClassifier	Klek
n_estimators: 850 | max_depth: 12 | learning_rate: 0.04623731 | max_leaves: 0 | subsample: 0.519105 | colsample_bytree: 0.9298658 | gamma: 1.524674 | reg_alpha: 2.700167 | reg_lambda: 0.8850028	0.4857	15	0	XGBClassifier	Klek
n_estimators: 950 | max_depth: 11 | learning_rate: 0.02010208 | max_leaves: 1 | subsample: 0.6082412 | colsample_bytree: 0.9055394 | gamma: 3.036257 | reg_alpha: 1.259261 | reg_lambda: 0.7744054	0.0	16	0	XGBClassifier	Klek
n_estimators: 725 | max_depth: 12 | learning_rate: 0.02723588 | max_leaves: 2 | subsample: 0.5718694 | colsample_bytree: 0.7120075 | gamma: 1.659994 | reg_alpha: 2.925839 | reg_lambda: 0.6613247	0.41383	17	0	XGBClassifier	Klek
n_estimators: 900 | max_depth: 8 | learning_rate: 0.04701162 | max_leaves: 5 | subsample: 0.6465565 | colsample_bytree: 0.924094 | gamma: 2.780194 | reg_alpha: 1.299712 | reg_lambda: 1.526842	0.47198	18	0	XGBClassifier	Klek
n_estimators: 750 | max_depth: 11 | learning_rate: 0.005624071 | max_leaves: 4 | subsample: 0.547546 | colsample_bytree: 0.9496441 | gamma: 1.108563 | reg_alpha: 2.270474 | reg_lambda: 3.234731	0.35914	19	0	XGBClassifier	Klek
n_estimators: 425 | max_depth: 10 | learning_rate: 0.05815555 | max_leaves: 1 | subsample: 0.6461246 | colsample_bytree: 0.8608805 | gamma: 1.897724 | reg_alpha: 3.098254 | reg_lambda: 1.017162	0.0	20	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 7 | learning_rate: 0.08211033 | max_leaves: 2 | subsample: 0.7482705 | colsample_bytree: 0.9647936 | gamma: 0.9321611 | reg_alpha: 1.834962 | reg_lambda: 0.3856571	0.47585	21	0	XGBClassifier	Klek
n_estimators: 925 | max_depth: 10 | learning_rate: 0.05728558 | max_leaves: 4 | subsample: 0.7001141 | colsample_bytree: 0.9714737 | gamma: 0.02165541 | reg_alpha: 1.441513 | reg_lambda: 4.874514	0.5106	22	0	XGBClassifier	Klek
n_estimators: 900 | max_depth: 10 | learning_rate: 0.05463517 | max_leaves: 4 | subsample: 0.5446201 | colsample_bytree: 0.8964466 | gamma: 0.2991483 | reg_alpha: 0.06395657 | reg_lambda: 3.023511	0.4969	23	0	XGBClassifier	Klek
n_estimators: 775 | max_depth: 10 | learning_rate: 0.02977188 | max_leaves: 1 | subsample: 0.7967296 | colsample_bytree: 0.9478428 | gamma: 1.208964 | reg_alpha: 1.284804 | reg_lambda: 2.074376	0.0	24	0	XGBClassifier	Klek
n_estimators: 650 | max_depth: 8 | learning_rate: 0.07007984 | max_leaves: 5 | subsample: 0.6170467 | colsample_bytree: 0.8411473 | gamma: 0.4765089 | reg_alpha: 1.062818 | reg_lambda: 3.738953	0.51156	25	0	XGBClassifier	Klek
n_estimators: 650 | max_depth: 7 | learning_rate: 0.05067348 | max_leaves: 12 | subsample: 0.6841974 | colsample_bytree: 0.8550616 | gamma: 0.293306 | reg_alpha: 0.9554255 | reg_lambda: 3.793648	0.52124	26	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 7 | learning_rate: 0.07419407 | max_leaves: 11 | subsample: 0.681146 | colsample_bytree: 0.8255902 | gamma: 0.1565408 | reg_alpha: 0.8570379 | reg_lambda: 3.788133	0.51992	27	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 7 | learning_rate: 0.07564727 | max_leaves: 12 | subsample: 0.6649321 | colsample_bytree: 0.8160885 | gamma: 0.4389586 | reg_alpha: 0.928599 | reg_lambda: 3.726987	0.52448	28	0	XGBClassifier	Klek
n_estimators: 600 | max_depth: 6 | learning_rate: 0.03490808 | max_leaves: 12 | subsample: 0.6828007 | colsample_bytree: 0.7619134 | gamma: 0.3091441 | reg_alpha: 0.09218747 | reg_lambda: 4.477942	0.5158	29	0	XGBClassifier	Klek
n_estimators: 475 | max_depth: 5 | learning_rate: 0.07923823 | max_leaves: 11 | subsample: 0.7856424 | colsample_bytree: 0.7391745 | gamma: 0.7127117 | reg_alpha: 0.862026 | reg_lambda: 3.710872	0.50838	30	0	XGBClassifier	Klek
n_estimators: 600 | max_depth: 7 | learning_rate: 0.03265608 | max_leaves: 12 | subsample: 0.6814633 | colsample_bytree: 0.7730445 | gamma: 0.2866117 | reg_alpha: 0.04035381 | reg_lambda: 4.147794	0.50317	31	0	XGBClassifier	Klek
n_estimators: 575 | max_depth: 6 | learning_rate: 0.03978877 | max_leaves: 12 | subsample: 0.6708783 | colsample_bytree: 0.8111598 | gamma: 0.003739535 | reg_alpha: 0.8596383 | reg_lambda: 4.517985	0.51484	32	0	XGBClassifier	Klek
n_estimators: 650 | max_depth: 5 | learning_rate: 0.07773863 | max_leaves: 11 | subsample: 0.7503275 | colsample_bytree: 0.6700673 | gamma: 0.4375352 | reg_alpha: 0.4240005 | reg_lambda: 3.937189	0.52017	33	0	XGBClassifier	Klek
n_estimators: 650 | max_depth: 5 | learning_rate: 0.07793855 | max_leaves: 10 | subsample: 0.7622619 | colsample_bytree: 0.6572525 | gamma: 0.967949 | reg_alpha: 0.700022 | reg_lambda: 3.902768	0.50902	34	0	XGBClassifier	Klek
n_estimators: 500 | max_depth: 7 | learning_rate: 0.05389669 | max_leaves: 11 | subsample: 0.8222244 | colsample_bytree: 0.7858721 | gamma: 0.4656164 | reg_alpha: 0.3641234 | reg_lambda: 3.348827	0.50456	35	0	XGBClassifier	Klek
