Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: saga:None | C: 5.989435	0.37595	0	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 0.01321698	0.47758	1	0	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 0.05375202 | l1_ratio: 0.953659	0.35775	2	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.05741785	0.49442	3	0	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 3.379483	0.49176	4	0	LogisticRegression	CDDD
solver_penalty: saga:None | C: 0.1111921	0.37613	5	0	LogisticRegression	CDDD
solver_penalty: sag:None | C: 4.680546	0.43163	6	0	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 0.3283396	0.48487	7	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 3.700136	0.49114	8	0	LogisticRegression	CDDD
solver_penalty: saga:None | C: 0.1604306	0.38999	9	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.001264104	0.4892	10	0	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 0.6375201	0.48215	11	0	LogisticRegression	CDDD
solver_penalty: sag:l2 | C: 0.01010269	0.41208	12	0	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 0.8876091	0.48549	13	0	LogisticRegression	CDDD
solver_penalty: lbfgs:l2 | C: 0.02659482	0.47884	14	0	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 0.002632196	0.43325	15	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 1.59473	0.49749	16	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 1.449989	0.49434	17	0	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 0.2478438	0.37706	18	0	LogisticRegression	CDDD
solver_penalty: saga:l1 | C: 0.03869894	0.35158	19	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.009410755	0.49126	20	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 1.828188	0.47678	21	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.7614617	0.49498	22	0	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 9.620593	0.48834	23	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.6512205	0.49707	24	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.4859242	0.47665	25	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 1.542317	0.47593	26	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.9593759	0.49308	27	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.3155731	0.49542	28	0	LogisticRegression	CDDD
solver_penalty: sag:None | C: 0.222677	0.42812	29	0	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 2.476359	0.48826	30	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.4677483	0.49411	31	0	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.8814508	0.48101	32	0	LogisticRegression	CDDD
