Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 725 | max_depth: 2 | learning_rate: 0.005459144 | max_leaves: 1 | subsample: 0.690582 | colsample_bytree: 0.5721511 | gamma: 0.3935844 | reg_alpha: 4.132383 | reg_lambda: 2.413743	0.0	0	0	XGBClassifier	Morgan
n_estimators: 600 | max_depth: 9 | learning_rate: 0.08112383 | max_leaves: 4 | subsample: 0.6113565 | colsample_bytree: 0.8198965 | gamma: 4.5601 | reg_alpha: 2.993777 | reg_lambda: 3.10586	0.40915	1	0	XGBClassifier	Morgan
n_estimators: 700 | max_depth: 6 | learning_rate: 0.03611819 | max_leaves: 6 | subsample: 0.8051286 | colsample_bytree: 0.5047066 | gamma: 4.676553 | reg_alpha: 4.541937 | reg_lambda: 1.231538	0.38978	2	0	XGBClassifier	Morgan
n_estimators: 625 | max_depth: 3 | learning_rate: 0.01104514 | max_leaves: 12 | subsample: 0.7248167 | colsample_bytree: 0.5939634 | gamma: 4.811258 | reg_alpha: 0.9508948 | reg_lambda: 1.928186	0.39257	3	0	XGBClassifier	Morgan
n_estimators: 550 | max_depth: 3 | learning_rate: 0.06884557 | max_leaves: 12 | subsample: 0.9524534 | colsample_bytree: 0.9794104 | gamma: 3.754264 | reg_alpha: 4.090652 | reg_lambda: 0.1238971	0.40608	4	0	XGBClassifier	Morgan
n_estimators: 675 | max_depth: 2 | learning_rate: 0.072027 | max_leaves: 4 | subsample: 0.704651 | colsample_bytree: 0.7338494 | gamma: 0.1225257 | reg_alpha: 3.032153 | reg_lambda: 0.2184213	0.49288	5	0	XGBClassifier	Morgan
n_estimators: 100 | max_depth: 10 | learning_rate: 0.07634172 | max_leaves: 5 | subsample: 0.5802778 | colsample_bytree: 0.6739761 | gamma: 3.780373 | reg_alpha: 3.319822 | reg_lambda: 4.262838	0.39377	6	0	XGBClassifier	Morgan
n_estimators: 675 | max_depth: 4 | learning_rate: 0.01206161 | max_leaves: 6 | subsample: 0.8838258 | colsample_bytree: 0.5477588 | gamma: 2.1245 | reg_alpha: 3.17688 | reg_lambda: 2.953861	0.41988	7	0	XGBClassifier	Morgan
n_estimators: 650 | max_depth: 4 | learning_rate: 0.006866026 | max_leaves: 7 | subsample: 0.7843779 | colsample_bytree: 0.7318091 | gamma: 3.715429 | reg_alpha: 2.926298 | reg_lambda: 0.5243678	0.37559	8	0	XGBClassifier	Morgan
n_estimators: 375 | max_depth: 3 | learning_rate: 0.0358551 | max_leaves: 2 | subsample: 0.6665048 | colsample_bytree: 0.9786033 | gamma: 4.30012 | reg_alpha: 4.378525 | reg_lambda: 2.77342	0.34197	9	0	XGBClassifier	Morgan
n_estimators: 975 | max_depth: 7 | learning_rate: 0.03446564 | max_leaves: 9 | subsample: 0.5563363 | colsample_bytree: 0.8344023 | gamma: 0.2654009 | reg_alpha: 1.566637 | reg_lambda: 4.85871	0.52333	10	0	XGBClassifier	Morgan
n_estimators: 900 | max_depth: 12 | learning_rate: 0.03834891 | max_leaves: 9 | subsample: 0.5077617 | colsample_bytree: 0.8561923 | gamma: 0.08060986 | reg_alpha: 1.606378 | reg_lambda: 4.782562	0.52063	11	0	XGBClassifier	Morgan
n_estimators: 975 | max_depth: 12 | learning_rate: 0.0290303 | max_leaves: 9 | subsample: 0.5018614 | colsample_bytree: 0.8649141 | gamma: 1.141268 | reg_alpha: 1.406686 | reg_lambda: 4.785428	0.50206	12	0	XGBClassifier	Morgan
