Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 325 | max_depth: 12 | learning_rate: 0.02402224 | max_leaves: 1 | subsample: 0.8763667 | colsample_bytree: 0.9186822 | gamma: 1.310529 | reg_alpha: 2.112875 | reg_lambda: 0.8477457	0.0	0	0	XGBClassifier	ChemBERTa
n_estimators: 150 | max_depth: 4 | learning_rate: 0.005761283 | max_leaves: 6 | subsample: 0.8582128 | colsample_bytree: 0.5235359 | gamma: 4.980118 | reg_alpha: 0.8822331 | reg_lambda: 4.545665	0.47896	1	0	XGBClassifier	ChemBERTa
n_estimators: 800 | max_depth: 6 | learning_rate: 0.0523123 | max_leaves: 9 | subsample: 0.9404884 | colsample_bytree: 0.8222747 | gamma: 4.191987 | reg_alpha: 2.691004 | reg_lambda: 1.684845	0.53335	2	0	XGBClassifier	ChemBERTa
n_estimators: 500 | max_depth: 6 | learning_rate: 0.01314823 | max_leaves: 10 | subsample: 0.5825442 | colsample_bytree: 0.7082911 | gamma: 1.169438 | reg_alpha: 1.088101 | reg_lambda: 2.507187	0.53219	3	0	XGBClassifier	ChemBERTa
n_estimators: 950 | max_depth: 2 | learning_rate: 0.009162391 | max_leaves: 1 | subsample: 0.7315926 | colsample_bytree: 0.8385544 | gamma: 1.414974 | reg_alpha: 0.1858476 | reg_lambda: 3.951661	0.0	4	0	XGBClassifier	ChemBERTa
n_estimators: 775 | max_depth: 2 | learning_rate: 0.01747579 | max_leaves: 6 | subsample: 0.9185746 | colsample_bytree: 0.5968734 | gamma: 0.3284977 | reg_alpha: 3.327992 | reg_lambda: 1.246903	0.52913	5	0	XGBClassifier	ChemBERTa
n_estimators: 1000 | max_depth: 5 | learning_rate: 0.01727321 | max_leaves: 0 | subsample: 0.5740757 | colsample_bytree: 0.614291 | gamma: 3.204228 | reg_alpha: 2.201111 | reg_lambda: 0.06845196	0.52181	6	0	XGBClassifier	ChemBERTa
n_estimators: 800 | max_depth: 4 | learning_rate: 0.03500025 | max_leaves: 6 | subsample: 0.9069124 | colsample_bytree: 0.7758245 | gamma: 1.813755 | reg_alpha: 2.106527 | reg_lambda: 4.29781	0.52869	7	0	XGBClassifier	ChemBERTa
n_estimators: 100 | max_depth: 9 | learning_rate: 0.006578067 | max_leaves: 8 | subsample: 0.8988545 | colsample_bytree: 0.9827882 | gamma: 4.757595 | reg_alpha: 3.029041 | reg_lambda: 1.354631	0.49162	8	0	XGBClassifier	ChemBERTa
n_estimators: 175 | max_depth: 4 | learning_rate: 0.05077174 | max_leaves: 8 | subsample: 0.8814792 | colsample_bytree: 0.6266789 | gamma: 0.4266601 | reg_alpha: 2.313107 | reg_lambda: 0.214069	0.52988	9	0	XGBClassifier	ChemBERTa
