Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 700 | criterion: gini | max_depth: 3 | min_samples_leaf: 9 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0009035803	0.37465	0	0	RandomForestClassifier	Morgan
n_estimators: 150 | criterion: entropy | max_depth: 4 | min_samples_leaf: 2 | min_samples_split: 3 | max_features: None | ccp_alpha: 3.935485e-05	0.53895	1	0	RandomForestClassifier	Morgan
n_estimators: 475 | criterion: gini | max_depth: 11 | min_samples_leaf: 8 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 0.002857033	0.12682	2	0	RandomForestClassifier	Morgan
n_estimators: 675 | criterion: gini | max_depth: 18 | min_samples_leaf: 2 | min_samples_split: 3 | max_features: None | ccp_alpha: 8.091628e-05	0.54776	3	0	RandomForestClassifier	Morgan
n_estimators: 375 | criterion: log_loss | max_depth: 7 | min_samples_leaf: 5 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 0.0002694964	0.47755	4	0	RandomForestClassifier	Morgan
n_estimators: 375 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 2 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.0009622081	0.54204	5	0	RandomForestClassifier	Morgan
n_estimators: 625 | criterion: gini | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 9 | max_features: None | ccp_alpha: 0.000101207	0.54527	6	0	RandomForestClassifier	Morgan
n_estimators: 825 | criterion: gini | max_depth: 4 | min_samples_leaf: 7 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 1.416358e-05	0.4481	7	0	RandomForestClassifier	Morgan
n_estimators: 275 | criterion: gini | max_depth: 6 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.01491886	0.0	8	0	RandomForestClassifier	Morgan
n_estimators: 600 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 9 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 0.006350512	0.1533	9	0	RandomForestClassifier	Morgan
n_estimators: 975 | criterion: entropy | max_depth: 20 | min_samples_leaf: 5 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.0450745	0.0	10	0	RandomForestClassifier	Morgan
n_estimators: 725 | criterion: gini | max_depth: 20 | min_samples_leaf: 1 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.0001023322	0.543	11	0	RandomForestClassifier	Morgan
n_estimators: 575 | criterion: gini | max_depth: 15 | min_samples_leaf: 4 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.0001307056	0.55189	12	0	RandomForestClassifier	Morgan
n_estimators: 875 | criterion: gini | max_depth: 14 | min_samples_leaf: 4 | min_samples_split: 4 | max_features: None | ccp_alpha: 1.096305e-05	0.55488	13	0	RandomForestClassifier	Morgan
n_estimators: 1000 | criterion: gini | max_depth: 15 | min_samples_leaf: 4 | min_samples_split: 5 | max_features: None | ccp_alpha: 1.327994e-05	0.55389	14	0	RandomForestClassifier	Morgan
n_estimators: 1000 | criterion: entropy | max_depth: 15 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: None | ccp_alpha: 1.15787e-05	0.55514	15	0	RandomForestClassifier	Morgan
n_estimators: 875 | criterion: entropy | max_depth: 13 | min_samples_leaf: 7 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 3.394448e-05	0.5362	16	0	RandomForestClassifier	Morgan
n_estimators: 850 | criterion: entropy | max_depth: 17 | min_samples_leaf: 6 | min_samples_split: 7 | max_features: None | ccp_alpha: 1.054363e-05	0.55358	17	0	RandomForestClassifier	Morgan
n_estimators: 900 | criterion: entropy | max_depth: 11 | min_samples_leaf: 6 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.0004198848	0.55536	18	0	RandomForestClassifier	Morgan
n_estimators: 950 | criterion: entropy | max_depth: 11 | min_samples_leaf: 10 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.0003877536	0.52659	19	0	RandomForestClassifier	Morgan
n_estimators: 775 | criterion: entropy | max_depth: 9 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.002627408	0.55678	20	0	RandomForestClassifier	Morgan
n_estimators: 800 | criterion: entropy | max_depth: 9 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.002361741	0.55316	21	0	RandomForestClassifier	Morgan
n_estimators: 925 | criterion: entropy | max_depth: 12 | min_samples_leaf: 7 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.001864844	0.55557	22	0	RandomForestClassifier	Morgan
n_estimators: 775 | criterion: entropy | max_depth: 9 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.002073844	0.55126	23	0	RandomForestClassifier	Morgan
n_estimators: 925 | criterion: entropy | max_depth: 11 | min_samples_leaf: 8 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.009632328	0.55495	24	0	RandomForestClassifier	Morgan
n_estimators: 750 | criterion: entropy | max_depth: 7 | min_samples_leaf: 8 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0003879437	0.55395	25	0	RandomForestClassifier	Morgan
n_estimators: 900 | criterion: entropy | max_depth: 12 | min_samples_leaf: 5 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.004399903	0.55934	26	0	RandomForestClassifier	Morgan
n_estimators: 475 | criterion: entropy | max_depth: 13 | min_samples_leaf: 5 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.004454315	0.55793	27	0	RandomForestClassifier	Morgan
n_estimators: 500 | criterion: entropy | max_depth: 17 | min_samples_leaf: 5 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 0.004815794	0.4394	28	0	RandomForestClassifier	Morgan
n_estimators: 650 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: log2 | ccp_alpha: 0.02277547	0.0	29	0	RandomForestClassifier	Morgan
n_estimators: 525 | criterion: entropy | max_depth: 13 | min_samples_leaf: 5 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 0.0009316412	0.53507	30	0	RandomForestClassifier	Morgan
n_estimators: 800 | criterion: entropy | max_depth: 10 | min_samples_leaf: 7 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.001391653	0.55572	31	0	RandomForestClassifier	Morgan
n_estimators: 375 | criterion: entropy | max_depth: 8 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.005306721	0.55934	32	0	RandomForestClassifier	Morgan
n_estimators: 425 | criterion: entropy | max_depth: 7 | min_samples_leaf: 4 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.00428913	0.55872	33	0	RandomForestClassifier	Morgan
n_estimators: 425 | criterion: entropy | max_depth: 5 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.004988326	0.54768	34	0	RandomForestClassifier	Morgan
n_estimators: 250 | criterion: entropy | max_depth: 2 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.009088004	0.32562	35	0	RandomForestClassifier	Morgan
n_estimators: 425 | criterion: entropy | max_depth: 7 | min_samples_leaf: 3 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.003672952	0.55608	36	0	RandomForestClassifier	Morgan
n_estimators: 300 | criterion: log_loss | max_depth: 6 | min_samples_leaf: 4 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.02603067	0.0	37	0	RandomForestClassifier	Morgan
n_estimators: 125 | criterion: entropy | max_depth: 8 | min_samples_leaf: 2 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.01125215	0.54481	38	0	RandomForestClassifier	Morgan
n_estimators: 350 | criterion: entropy | max_depth: 4 | min_samples_leaf: 5 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.001403075	0.54641	39	0	RandomForestClassifier	Morgan
n_estimators: 225 | criterion: log_loss | max_depth: 12 | min_samples_leaf: 5 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 0.007017644	0.01961	40	0	RandomForestClassifier	Morgan
n_estimators: 425 | criterion: entropy | max_depth: 8 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.003680889	0.55326	41	0	RandomForestClassifier	Morgan
