Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 675 | criterion: entropy | max_depth: 9 | min_samples_leaf: 5 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.000868486	0.25332	0	3	RandomForestClassifier	ChemBERTa
n_estimators: 450 | criterion: log_loss | max_depth: 11 | min_samples_leaf: 6 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.0001763814	0.41544	1	3	RandomForestClassifier	ChemBERTa
n_estimators: 850 | criterion: gini | max_depth: 18 | min_samples_leaf: 7 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 4.613272e-05	0.45636	2	3	RandomForestClassifier	ChemBERTa
n_estimators: 200 | criterion: log_loss | max_depth: 8 | min_samples_leaf: 4 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.0002993434	0.09444	3	3	RandomForestClassifier	ChemBERTa
n_estimators: 500 | criterion: gini | max_depth: 3 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.003775176	0.0	4	3	RandomForestClassifier	ChemBERTa
n_estimators: 1000 | criterion: entropy | max_depth: 4 | min_samples_leaf: 5 | min_samples_split: 3 | max_features: log2 | ccp_alpha: 3.963341e-05	0.00272	5	3	RandomForestClassifier	ChemBERTa
n_estimators: 1000 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.0002090999	0.45472	6	3	RandomForestClassifier	ChemBERTa
n_estimators: 725 | criterion: entropy | max_depth: 20 | min_samples_leaf: 4 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.01012066	0.0	7	3	RandomForestClassifier	ChemBERTa
n_estimators: 675 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 6 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.002436526	0.03294	8	3	RandomForestClassifier	ChemBERTa
n_estimators: 775 | criterion: log_loss | max_depth: 5 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.007703203	0.06146	9	3	RandomForestClassifier	ChemBERTa
n_estimators: 150 | criterion: gini | max_depth: 16 | min_samples_leaf: 9 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 1.978434e-05	0.4757	10	3	RandomForestClassifier	ChemBERTa
n_estimators: 100 | criterion: gini | max_depth: 15 | min_samples_leaf: 9 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 1.901822e-05	0.46336	11	3	RandomForestClassifier	ChemBERTa
n_estimators: 100 | criterion: gini | max_depth: 15 | min_samples_leaf: 10 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 1.240735e-05	0.46426	12	3	RandomForestClassifier	ChemBERTa
n_estimators: 300 | criterion: gini | max_depth: 15 | min_samples_leaf: 10 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 1.069004e-05	0.46417	13	3	RandomForestClassifier	ChemBERTa
n_estimators: 325 | criterion: gini | max_depth: 15 | min_samples_leaf: 8 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 6.588942e-05	0.45225	14	3	RandomForestClassifier	ChemBERTa
n_estimators: 125 | criterion: gini | max_depth: 12 | min_samples_leaf: 10 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 1.205075e-05	0.40362	15	3	RandomForestClassifier	ChemBERTa
n_estimators: 300 | criterion: gini | max_depth: 13 | min_samples_leaf: 8 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.0325068	0.0	16	3	RandomForestClassifier	ChemBERTa
n_estimators: 400 | criterion: gini | max_depth: 17 | min_samples_leaf: 9 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 9.166939e-05	0.4544	17	3	RandomForestClassifier	ChemBERTa
n_estimators: 200 | criterion: gini | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.0006173601	0.20443	18	3	RandomForestClassifier	ChemBERTa
n_estimators: 575 | criterion: gini | max_depth: 14 | min_samples_leaf: 10 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 3.388004e-05	0.43076	19	3	RandomForestClassifier	ChemBERTa
n_estimators: 200 | criterion: entropy | max_depth: 17 | min_samples_leaf: 9 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 2.217363e-05	0.45042	20	3	RandomForestClassifier	ChemBERTa
n_estimators: 300 | criterion: gini | max_depth: 16 | min_samples_leaf: 10 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 1.161702e-05	0.46229	21	3	RandomForestClassifier	ChemBERTa
n_estimators: 150 | criterion: gini | max_depth: 11 | min_samples_leaf: 10 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 1.271453e-05	0.34464	22	3	RandomForestClassifier	ChemBERTa
n_estimators: 250 | criterion: gini | max_depth: 13 | min_samples_leaf: 7 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 8.282828e-05	0.39463	23	3	RandomForestClassifier	ChemBERTa
n_estimators: 375 | criterion: gini | max_depth: 15 | min_samples_leaf: 9 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 2.602403e-05	0.45442	24	3	RandomForestClassifier	ChemBERTa
n_estimators: 100 | criterion: gini | max_depth: 18 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: None | ccp_alpha: 1.104963e-05	0.46904	25	3	RandomForestClassifier	ChemBERTa
n_estimators: 100 | criterion: gini | max_depth: 19 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0001129567	0.48658	26	3	RandomForestClassifier	ChemBERTa
n_estimators: 175 | criterion: gini | max_depth: 19 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0001459156	0.47082	27	3	RandomForestClassifier	ChemBERTa
n_estimators: 200 | criterion: entropy | max_depth: 20 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0005532606	0.42584	28	3	RandomForestClassifier	ChemBERTa
n_estimators: 600 | criterion: gini | max_depth: 19 | min_samples_leaf: 6 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.001147945	0.23875	29	3	RandomForestClassifier	ChemBERTa
n_estimators: 250 | criterion: entropy | max_depth: 19 | min_samples_leaf: 8 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0001232251	0.45777	30	3	RandomForestClassifier	ChemBERTa
n_estimators: 150 | criterion: gini | max_depth: 17 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0003592594	0.40709	31	3	RandomForestClassifier	ChemBERTa
n_estimators: 100 | criterion: gini | max_depth: 18 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0001497693	0.47227	32	3	RandomForestClassifier	ChemBERTa
n_estimators: 250 | criterion: gini | max_depth: 19 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0001283873	0.47833	33	3	RandomForestClassifier	ChemBERTa
n_estimators: 250 | criterion: gini | max_depth: 17 | min_samples_leaf: 5 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0002581035	0.42652	34	3	RandomForestClassifier	ChemBERTa
n_estimators: 375 | criterion: log_loss | max_depth: 7 | min_samples_leaf: 4 | min_samples_split: 5 | max_features: None | ccp_alpha: 5.587345e-05	0.2338	35	3	RandomForestClassifier	ChemBERTa
n_estimators: 450 | criterion: gini | max_depth: 18 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.001099438	0.25464	36	3	RandomForestClassifier	ChemBERTa
n_estimators: 250 | criterion: gini | max_depth: 19 | min_samples_leaf: 5 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.0003866748	0.38914	37	3	RandomForestClassifier	ChemBERTa
n_estimators: 150 | criterion: gini | max_depth: 16 | min_samples_leaf: 1 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0001395855	0.46381	38	3	RandomForestClassifier	ChemBERTa
n_estimators: 500 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 5 | min_samples_split: 5 | max_features: None | ccp_alpha: 4.65592e-05	0.40674	39	3	RandomForestClassifier	ChemBERTa
n_estimators: 850 | criterion: entropy | max_depth: 18 | min_samples_leaf: 6 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.0002147715	0.46664	40	3	RandomForestClassifier	ChemBERTa
n_estimators: 175 | criterion: gini | max_depth: 19 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0001201563	0.47044	41	3	RandomForestClassifier	ChemBERTa
