Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 400 | criterion: entropy | max_depth: 2 | min_samples_leaf: 2 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.006769483	0.0	0	0	RandomForestClassifier	Morgan
n_estimators: 600 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 2 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.001482284	0.32432	1	0	RandomForestClassifier	Morgan
n_estimators: 750 | criterion: gini | max_depth: 6 | min_samples_leaf: 7 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.001622246	0.0	2	0	RandomForestClassifier	Morgan
n_estimators: 175 | criterion: entropy | max_depth: 20 | min_samples_leaf: 4 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.02844728	0.0	3	0	RandomForestClassifier	Morgan
n_estimators: 300 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 6 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0008566028	0.30138	4	0	RandomForestClassifier	Morgan
n_estimators: 900 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 10 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0132426	0.0	5	0	RandomForestClassifier	Morgan
n_estimators: 150 | criterion: entropy | max_depth: 3 | min_samples_leaf: 3 | min_samples_split: 7 | max_features: None | ccp_alpha: 7.635483e-05	0.12291	6	0	RandomForestClassifier	Morgan
n_estimators: 675 | criterion: gini | max_depth: 20 | min_samples_leaf: 5 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.007901606	0.0	7	0	RandomForestClassifier	Morgan
n_estimators: 400 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 7 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.02594757	0.0	8	0	RandomForestClassifier	Morgan
n_estimators: 225 | criterion: entropy | max_depth: 14 | min_samples_leaf: 9 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.03106859	0.0	9	0	RandomForestClassifier	Morgan
