TP	FP	FN	TN	Accuracy	Recall	Specificity	Precision	Balanced Accuracy	GeomRS	HarmRS	F1 Score	ROC AUC	MCC	PRC AUC	Brier	ECE	Kind	Series	Test_Fold	Model	Descriptors
593.26299	284.11566	308.24729	181.30562	0.56665	0.65808	0.38955	0.67618	0.52381	0.50632	0.4894	0.667	0.52786	0.04707	0.68103	0.27461	0.14881	Total | Total	Weighted	0	XGBClassifier	ChemBERTa
299.9567	137.99623	97.47909	52.7376	0.59965	0.75473	0.2765	0.68491	0.51561	0.45682	0.40472	0.71812	0.51463	0.03352	0.68749	0.27098	0.1375	Sex | Unknown	Weighted	0	XGBClassifier	ChemBERTa
210.11814	94.89605	71.56412	32.71627	0.5933	0.74594	0.25637	0.68888	0.50116	0.43731	0.38159	0.71628	0.51149	0.00246	0.69923	0.26306	0.13405	Sex | Female	Weighted	0	XGBClassifier	ChemBERTa
83.18815	51.22338	139.20408	95.85175	0.48459	0.37406	0.65172	0.61891	0.51289	0.49374	0.47531	0.4663	0.49582	0.02623	0.61368	0.29213	0.18576	Sex | Male	Weighted	0	XGBClassifier	ChemBERTa
287.2756	154.17801	86.195	57.54146	0.58924	0.76921	0.27178	0.65075	0.52049	0.45723	0.40165	0.70504	0.51795	0.04575	0.64634	0.27888	0.12277	Age | Unknown	Weighted	0	XGBClassifier	ChemBERTa
45.64831	14.30062	1.70097	0.63572	0.74309	0.96408	0.04256	0.76145	0.50332	0.20257	0.08152	0.85087	0.54712	0.01492	0.75793	0.1974	0.08518	Age | Children	Weighted	0	XGBClassifier	ChemBERTa
157.07419	72.38822	90.99408	43.34783	0.55091	0.63319	0.37454	0.68453	0.50386	0.48699	0.47067	0.65786	0.49369	0.00746	0.68242	0.27594	0.17168	Age | Adult	Weighted	0	XGBClassifier	ChemBERTa
51.38645	9.43855	11.09461	3.24212	0.72681	0.82243	0.25567	0.84482	0.53905	0.45856	0.39008	0.83348	0.59403	0.07445	0.86542	0.20363	0.15846	Age | Adolescent	Weighted	0	XGBClassifier	ChemBERTa
51.87844	33.81026	118.26263	76.53849	0.45783	0.30491	0.69361	0.60543	0.49926	0.45988	0.42361	0.40557	0.46678	-0.00157	0.59924	0.30304	0.21846	Age | Elderly	Weighted	0	XGBClassifier	ChemBERTa
321.40074	182.84753	186.47398	124.41685	0.54692	0.63283	0.40492	0.63739	0.51888	0.50621	0.49385	0.6351	0.52095	0.03767	0.6446	0.28332	0.15525	Weight | Unknown	Weighted	0	XGBClassifier	ChemBERTa
100.56653	30.87327	29.90562	14.72541	0.6548	0.77079	0.32294	0.76511	0.54686	0.49891	0.45517	0.76794	0.551	0.09439	0.76978	0.24708	0.14679	Weight | Low	Weighted	0	XGBClassifier	ChemBERTa
101.57176	41.30315	45.35834	16.18551	0.57606	0.69129	0.28154	0.71091	0.48642	0.44117	0.40013	0.70097	0.49586	-0.02662	0.71721	0.26997	0.16844	Weight | Average	Weighted	0	XGBClassifier	ChemBERTa
69.72396	29.09171	46.50935	25.97785	0.55867	0.59986	0.47173	0.7056	0.5358	0.53195	0.52813	0.64845	0.52853	0.06768	0.70268	0.28237	0.16617	Weight | High	Weighted	0	XGBClassifier	ChemBERTa
2010.0	1294.0	1098.0	811.0	0.54115	0.64672	0.38527	0.60835	0.516	0.49916	0.48288	0.62695	0.51789	0.03258	0.61279	0.27461	0.15203	Total | Total	Unweighted	0	XGBClassifier	ChemBERTa
956.0	622.0	325.0	231.0	0.55623	0.74629	0.27081	0.60583	0.50855	0.44956	0.39741	0.66877	0.50668	0.01908	0.60907	0.27098	0.15381	Sex | Unknown	Unweighted	0	XGBClassifier	ChemBERTa
