Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 225 | max_depth: 11 | learning_rate: 0.06024719 | max_leaves: 1 | subsample: 0.7244954 | colsample_bytree: 0.8748594 | gamma: 0.4764961 | reg_alpha: 4.313138 | reg_lambda: 4.244253	0.0	0	0	XGBClassifier	RDKit
n_estimators: 900 | max_depth: 5 | learning_rate: 0.07020048 | max_leaves: 12 | subsample: 0.7783208 | colsample_bytree: 0.9257022 | gamma: 0.2356221 | reg_alpha: 2.866309 | reg_lambda: 1.185602	0.52483	1	0	XGBClassifier	RDKit
n_estimators: 725 | max_depth: 7 | learning_rate: 0.01153246 | max_leaves: 5 | subsample: 0.6274899 | colsample_bytree: 0.9493895 | gamma: 4.566897 | reg_alpha: 0.4875557 | reg_lambda: 3.545014	0.50937	2	0	XGBClassifier	RDKit
n_estimators: 300 | max_depth: 11 | learning_rate: 0.02740039 | max_leaves: 7 | subsample: 0.8903946 | colsample_bytree: 0.5000941 | gamma: 2.248407 | reg_alpha: 1.537222 | reg_lambda: 3.985842	0.52235	3	0	XGBClassifier	RDKit
n_estimators: 425 | max_depth: 12 | learning_rate: 0.0133327 | max_leaves: 7 | subsample: 0.6621753 | colsample_bytree: 0.751334 | gamma: 1.51394 | reg_alpha: 2.252144 | reg_lambda: 2.782041	0.50922	4	0	XGBClassifier	RDKit
n_estimators: 375 | max_depth: 12 | learning_rate: 0.01245707 | max_leaves: 4 | subsample: 0.8040692 | colsample_bytree: 0.9091567 | gamma: 0.6359983 | reg_alpha: 3.753644 | reg_lambda: 1.929764	0.45968	5	0	XGBClassifier	RDKit
n_estimators: 450 | max_depth: 3 | learning_rate: 0.007738551 | max_leaves: 11 | subsample: 0.5852168 | colsample_bytree: 0.7192972 | gamma: 2.737379 | reg_alpha: 4.531668 | reg_lambda: 0.4496764	0.49106	6	0	XGBClassifier	RDKit
n_estimators: 575 | max_depth: 12 | learning_rate: 0.04508017 | max_leaves: 9 | subsample: 0.9129812 | colsample_bytree: 0.8005511 | gamma: 4.827617 | reg_alpha: 4.910592 | reg_lambda: 1.194189	0.51071	7	0	XGBClassifier	RDKit
n_estimators: 950 | max_depth: 2 | learning_rate: 0.02607228 | max_leaves: 1 | subsample: 0.7536783 | colsample_bytree: 0.9804868 | gamma: 0.6326967 | reg_alpha: 3.168801 | reg_lambda: 2.430393	0.0	8	0	XGBClassifier	RDKit
n_estimators: 750 | max_depth: 5 | learning_rate: 0.006574375 | max_leaves: 2 | subsample: 0.8485087 | colsample_bytree: 0.853906 | gamma: 3.669841 | reg_alpha: 1.092102 | reg_lambda: 1.312114	0.43576	9	0	XGBClassifier	RDKit
n_estimators: 975 | max_depth: 8 | learning_rate: 0.07000349 | max_leaves: 12 | subsample: 0.9785785 | colsample_bytree: 0.6405257 | gamma: 0.03846427 | reg_alpha: 2.333502 | reg_lambda: 0.06598105	0.52503	10	0	XGBClassifier	RDKit
n_estimators: 1000 | max_depth: 8 | learning_rate: 0.09090795 | max_leaves: 12 | subsample: 0.9978566 | colsample_bytree: 0.6143603 | gamma: 0.008791327 | reg_alpha: 2.541675 | reg_lambda: 0.128887	0.53098	11	0	XGBClassifier	RDKit
n_estimators: 1000 | max_depth: 9 | learning_rate: 0.09244229 | max_leaves: 10 | subsample: 0.9970188 | colsample_bytree: 0.6139845 | gamma: 1.444551 | reg_alpha: 1.915464 | reg_lambda: 0.02609731	0.52845	12	0	XGBClassifier	RDKit
n_estimators: 800 | max_depth: 9 | learning_rate: 0.09039604 | max_leaves: 10 | subsample: 0.9773569 | colsample_bytree: 0.6005722 | gamma: 1.473985 | reg_alpha: 1.681644 | reg_lambda: 0.5038096	0.51977	13	0	XGBClassifier	RDKit
n_estimators: 650 | max_depth: 9 | learning_rate: 0.03790708 | max_leaves: 9 | subsample: 0.5087636 | colsample_bytree: 0.5919407 | gamma: 1.502117 | reg_alpha: 3.387454 | reg_lambda: 4.962367	0.52884	14	0	XGBClassifier	RDKit
n_estimators: 600 | max_depth: 6 | learning_rate: 0.04194514 | max_leaves: 8 | subsample: 0.5074366 | colsample_bytree: 0.5088094 | gamma: 2.295102 | reg_alpha: 3.339646 | reg_lambda: 4.815028	0.52473	15	0	XGBClassifier	RDKit
n_estimators: 100 | max_depth: 9 | learning_rate: 0.03652276 | max_leaves: 9 | subsample: 0.5123919 | colsample_bytree: 0.6830668 | gamma: 3.234773 | reg_alpha: 3.772007 | reg_lambda: 3.225685	0.50813	16	0	XGBClassifier	RDKit
n_estimators: 650 | max_depth: 10 | learning_rate: 0.01803154 | max_leaves: 12 | subsample: 0.679106 | colsample_bytree: 0.5677335 | gamma: 1.246541 | reg_alpha: 2.722894 | reg_lambda: 4.997138	0.53348	17	0	XGBClassifier	RDKit
n_estimators: 850 | max_depth: 10 | learning_rate: 0.01813273 | max_leaves: 12 | subsample: 0.6918752 | colsample_bytree: 0.5444976 | gamma: 1.046403 | reg_alpha: 2.616831 | reg_lambda: 2.209209	0.53133	18	0	XGBClassifier	RDKit
n_estimators: 875 | max_depth: 10 | learning_rate: 0.01839905 | max_leaves: 4 | subsample: 0.6904547 | colsample_bytree: 0.5500948 | gamma: 1.017104 | reg_alpha: 0.8455386 | reg_lambda: 2.478181	0.50736	19	0	XGBClassifier	RDKit
n_estimators: 675 | max_depth: 10 | learning_rate: 0.01923976 | max_leaves: 11 | subsample: 0.600172 | colsample_bytree: 0.5403021 | gamma: 1.99702 | reg_alpha: 2.747601 | reg_lambda: 1.863397	0.53235	20	0	XGBClassifier	RDKit
n_estimators: 675 | max_depth: 10 | learning_rate: 0.01848971 | max_leaves: 11 | subsample: 0.5892001 | colsample_bytree: 0.5505548 | gamma: 1.764702 | reg_alpha: 2.844334 | reg_lambda: 1.808204	0.53145	21	0	XGBClassifier	RDKit
n_estimators: 675 | max_depth: 10 | learning_rate: 0.01787606 | max_leaves: 10 | subsample: 0.5761782 | colsample_bytree: 0.5641306 | gamma: 1.90586 | reg_alpha: 2.90809 | reg_lambda: 1.756627	0.53179	22	0	XGBClassifier	RDKit
n_estimators: 500 | max_depth: 11 | learning_rate: 0.00909658 | max_leaves: 10 | subsample: 0.572903 | colsample_bytree: 0.6649512 | gamma: 2.849256 | reg_alpha: 1.982881 | reg_lambda: 1.577653	0.51218	23	0	XGBClassifier	RDKit
