Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 650 | criterion: entropy | max_depth: 9 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.04867526	0.0	0	0	RandomForestClassifier	MACCS
n_estimators: 575 | criterion: entropy | max_depth: 16 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.001955603	0.49506	1	0	RandomForestClassifier	MACCS
n_estimators: 425 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 8 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.0006569851	0.52849	2	0	RandomForestClassifier	MACCS
n_estimators: 525 | criterion: entropy | max_depth: 18 | min_samples_leaf: 3 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 0.001364906	0.52409	3	0	RandomForestClassifier	MACCS
n_estimators: 975 | criterion: entropy | max_depth: 12 | min_samples_leaf: 10 | min_samples_split: 4 | max_features: None | ccp_alpha: 1.465467e-05	0.52299	4	0	RandomForestClassifier	MACCS
n_estimators: 575 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 5 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 0.001019589	0.52175	5	0	RandomForestClassifier	MACCS
n_estimators: 225 | criterion: gini | max_depth: 7 | min_samples_leaf: 6 | min_samples_split: 10 | max_features: log2 | ccp_alpha: 0.04083402	0.0	6	0	RandomForestClassifier	MACCS
n_estimators: 725 | criterion: entropy | max_depth: 10 | min_samples_leaf: 10 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 0.01485471	0.0	7	0	RandomForestClassifier	MACCS
n_estimators: 525 | criterion: log_loss | max_depth: 10 | min_samples_leaf: 2 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 0.03565516	0.0	8	0	RandomForestClassifier	MACCS
n_estimators: 725 | criterion: gini | max_depth: 16 | min_samples_leaf: 1 | min_samples_split: 6 | max_features: None | ccp_alpha: 1.289878e-05	0.52162	9	0	RandomForestClassifier	MACCS
n_estimators: 150 | criterion: log_loss | max_depth: 3 | min_samples_leaf: 8 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.0001184658	0.30515	10	0	RandomForestClassifier	MACCS
n_estimators: 375 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 4 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 0.0002940182	0.51622	11	0	RandomForestClassifier	MACCS
n_estimators: 375 | criterion: entropy | max_depth: 20 | min_samples_leaf: 7 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 0.003260975	0.4411	12	0	RandomForestClassifier	MACCS
n_estimators: 400 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 4 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.0001548927	0.5086	13	0	RandomForestClassifier	MACCS
n_estimators: 950 | criterion: gini | max_depth: 18 | min_samples_leaf: 8 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.004607477	0.46151	14	0	RandomForestClassifier	MACCS
n_estimators: 275 | criterion: entropy | max_depth: 13 | min_samples_leaf: 3 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 0.0004802684	0.52949	15	0	RandomForestClassifier	MACCS
n_estimators: 200 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 8 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.0004130944	0.51953	16	0	RandomForestClassifier	MACCS
n_estimators: 275 | criterion: entropy | max_depth: 7 | min_samples_leaf: 6 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 5.054255e-05	0.49848	17	0	RandomForestClassifier	MACCS
n_estimators: 325 | criterion: log_loss | max_depth: 2 | min_samples_leaf: 9 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.006932282	0.0	18	0	RandomForestClassifier	MACCS
n_estimators: 100 | criterion: gini | max_depth: 12 | min_samples_leaf: 5 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.0005420615	0.5153	19	0	RandomForestClassifier	MACCS
n_estimators: 425 | criterion: log_loss | max_depth: 8 | min_samples_leaf: 7 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 7.136483e-05	0.51239	20	0	RandomForestClassifier	MACCS
n_estimators: 475 | criterion: entropy | max_depth: 17 | min_samples_leaf: 3 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 0.0007489766	0.52761	21	0	RandomForestClassifier	MACCS
n_estimators: 475 | criterion: entropy | max_depth: 17 | min_samples_leaf: 3 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 0.0002354936	0.51022	22	0	RandomForestClassifier	MACCS
n_estimators: 300 | criterion: entropy | max_depth: 14 | min_samples_leaf: 4 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.0006412392	0.5173	23	0	RandomForestClassifier	MACCS
n_estimators: 450 | criterion: entropy | max_depth: 14 | min_samples_leaf: 3 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 0.001848194	0.49685	24	0	RandomForestClassifier	MACCS
