Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 725 | max_depth: 2 | learning_rate: 0.005563734 | max_leaves: 1 | subsample: 0.9783628 | colsample_bytree: 0.6224776 | gamma: 2.114578 | reg_alpha: 1.795339 | reg_lambda: 0.5146144	0.0	0	0	XGBClassifier	ChemBERTa
n_estimators: 675 | max_depth: 6 | learning_rate: 0.01602984 | max_leaves: 8 | subsample: 0.6075465 | colsample_bytree: 0.9904218 | gamma: 0.9105598 | reg_alpha: 2.192521 | reg_lambda: 3.992169	0.51236	1	0	XGBClassifier	ChemBERTa
n_estimators: 925 | max_depth: 5 | learning_rate: 0.01083862 | max_leaves: 3 | subsample: 0.99421 | colsample_bytree: 0.7058035 | gamma: 4.219511 | reg_alpha: 2.032795 | reg_lambda: 4.8446	0.48289	2	0	XGBClassifier	ChemBERTa
n_estimators: 325 | max_depth: 8 | learning_rate: 0.07119808 | max_leaves: 4 | subsample: 0.9512629 | colsample_bytree: 0.5635833 | gamma: 2.028115 | reg_alpha: 2.648928 | reg_lambda: 0.5205763	0.51174	3	0	XGBClassifier	ChemBERTa
n_estimators: 375 | max_depth: 7 | learning_rate: 0.07558999 | max_leaves: 3 | subsample: 0.807871 | colsample_bytree: 0.7241968 | gamma: 0.2358285 | reg_alpha: 0.004158413 | reg_lambda: 0.789139	0.50557	4	0	XGBClassifier	ChemBERTa
n_estimators: 225 | max_depth: 3 | learning_rate: 0.02832155 | max_leaves: 11 | subsample: 0.5586088 | colsample_bytree: 0.5334409 | gamma: 4.838481 | reg_alpha: 2.862117 | reg_lambda: 1.600992	0.49471	5	0	XGBClassifier	ChemBERTa
n_estimators: 550 | max_depth: 11 | learning_rate: 0.005224122 | max_leaves: 12 | subsample: 0.721882 | colsample_bytree: 0.9475503 | gamma: 3.634604 | reg_alpha: 3.517189 | reg_lambda: 4.264958	0.49292	6	0	XGBClassifier	ChemBERTa
n_estimators: 250 | max_depth: 9 | learning_rate: 0.005124304 | max_leaves: 10 | subsample: 0.513275 | colsample_bytree: 0.9499951 | gamma: 2.026441 | reg_alpha: 3.273584 | reg_lambda: 4.732385	0.43429	7	0	XGBClassifier	ChemBERTa
n_estimators: 350 | max_depth: 6 | learning_rate: 0.01061251 | max_leaves: 11 | subsample: 0.6339785 | colsample_bytree: 0.6512219 | gamma: 4.448232 | reg_alpha: 4.176349 | reg_lambda: 2.002433	0.49714	8	0	XGBClassifier	ChemBERTa
n_estimators: 700 | max_depth: 7 | learning_rate: 0.005465918 | max_leaves: 1 | subsample: 0.9540851 | colsample_bytree: 0.5292703 | gamma: 1.926798 | reg_alpha: 2.492881 | reg_lambda: 4.648734	0.0	9	0	XGBClassifier	ChemBERTa
n_estimators: 975 | max_depth: 12 | learning_rate: 0.03144073 | max_leaves: 8 | subsample: 0.7039102 | colsample_bytree: 0.8438119 | gamma: 0.3442192 | reg_alpha: 0.9998546 | reg_lambda: 3.726341	0.51177	10	0	XGBClassifier	ChemBERTa
n_estimators: 975 | max_depth: 11 | learning_rate: 0.03191589 | max_leaves: 8 | subsample: 0.6910947 | colsample_bytree: 0.8445615 | gamma: 0.02210882 | reg_alpha: 1.006363 | reg_lambda: 3.357404	0.50972	11	0	XGBClassifier	ChemBERTa
n_estimators: 800 | max_depth: 12 | learning_rate: 0.0168858 | max_leaves: 7 | subsample: 0.808307 | colsample_bytree: 0.8360024 | gamma: 0.9437318 | reg_alpha: 1.049301 | reg_lambda: 3.484422	0.5141	12	0	XGBClassifier	ChemBERTa
n_estimators: 750 | max_depth: 4 | learning_rate: 0.01603042 | max_leaves: 6 | subsample: 0.83804 | colsample_bytree: 0.844487 | gamma: 1.109776 | reg_alpha: 1.090466 | reg_lambda: 3.012778	0.50266	13	0	XGBClassifier	ChemBERTa
n_estimators: 625 | max_depth: 9 | learning_rate: 0.0171389 | max_leaves: 7 | subsample: 0.8325402 | colsample_bytree: 0.9965255 | gamma: 1.149032 | reg_alpha: 0.2610391 | reg_lambda: 2.641483	0.51083	14	0	XGBClassifier	ChemBERTa
n_estimators: 825 | max_depth: 5 | learning_rate: 0.01033573 | max_leaves: 5 | subsample: 0.6038852 | colsample_bytree: 0.7971568 | gamma: 1.12772 | reg_alpha: 4.810065 | reg_lambda: 3.821097	0.49564	15	0	XGBClassifier	ChemBERTa
n_estimators: 475 | max_depth: 10 | learning_rate: 0.04734616 | max_leaves: 9 | subsample: 0.7690673 | colsample_bytree: 0.9227509 | gamma: 3.028595 | reg_alpha: 1.606626 | reg_lambda: 4.04012	0.5146	16	0	XGBClassifier	ChemBERTa
n_estimators: 475 | max_depth: 12 | learning_rate: 0.04909441 | max_leaves: 9 | subsample: 0.8908501 | colsample_bytree: 0.9011605 | gamma: 3.050354 | reg_alpha: 1.353344 | reg_lambda: 3.146298	0.51248	17	0	XGBClassifier	ChemBERTa
n_estimators: 500 | max_depth: 10 | learning_rate: 0.05102201 | max_leaves: 6 | subsample: 0.7723173 | colsample_bytree: 0.7875649 | gamma: 3.074899 | reg_alpha: 0.5381189 | reg_lambda: 2.212502	0.52166	18	0	XGBClassifier	ChemBERTa
n_estimators: 100 | max_depth: 10 | learning_rate: 0.04894784 | max_leaves: 5 | subsample: 0.8909324 | colsample_bytree: 0.775858 | gamma: 3.010733 | reg_alpha: 0.580243 | reg_lambda: 1.538009	0.47372	19	0	XGBClassifier	ChemBERTa
n_estimators: 475 | max_depth: 9 | learning_rate: 0.09897059 | max_leaves: 10 | subsample: 0.7630146 | colsample_bytree: 0.9107609 | gamma: 2.865298 | reg_alpha: 1.513846 | reg_lambda: 2.284418	0.51315	20	0	XGBClassifier	ChemBERTa
n_estimators: 550 | max_depth: 11 | learning_rate: 0.04847431 | max_leaves: 7 | subsample: 0.7731674 | colsample_bytree: 0.8143047 | gamma: 3.317765 | reg_alpha: 0.4577317 | reg_lambda: 2.720923	0.51298	21	0	XGBClassifier	ChemBERTa
n_estimators: 475 | max_depth: 10 | learning_rate: 0.02178662 | max_leaves: 6 | subsample: 0.8831659 | colsample_bytree: 0.888461 | gamma: 3.845348 | reg_alpha: 0.7467141 | reg_lambda: 4.260592	0.504	22	0	XGBClassifier	ChemBERTa
n_estimators: 600 | max_depth: 12 | learning_rate: 0.03802233 | max_leaves: 9 | subsample: 0.6698986 | colsample_bytree: 0.7471487 | gamma: 2.531639 | reg_alpha: 1.585986 | reg_lambda: 3.396966	0.51438	23	0	XGBClassifier	ChemBERTa
n_estimators: 575 | max_depth: 10 | learning_rate: 0.04239883 | max_leaves: 9 | subsample: 0.6658518 | colsample_bytree: 0.7518188 | gamma: 2.464257 | reg_alpha: 1.598601 | reg_lambda: 1.983127	0.51912	24	0	XGBClassifier	ChemBERTa
n_estimators: 425 | max_depth: 10 | learning_rate: 0.04019067 | max_leaves: 9 | subsample: 0.7384092 | colsample_bytree: 0.6748024 | gamma: 2.517336 | reg_alpha: 2.086696 | reg_lambda: 1.214228	0.51565	25	0	XGBClassifier	ChemBERTa
n_estimators: 425 | max_depth: 8 | learning_rate: 0.06868111 | max_leaves: 12 | subsample: 0.6564469 | colsample_bytree: 0.6793477 | gamma: 2.536085 | reg_alpha: 2.093386 | reg_lambda: 1.244961	0.51413	26	0	XGBClassifier	ChemBERTa
n_estimators: 275 | max_depth: 8 | learning_rate: 0.03729807 | max_leaves: 10 | subsample: 0.7329592 | colsample_bytree: 0.6015409 | gamma: 3.551855 | reg_alpha: 3.28135 | reg_lambda: 1.986733	0.51944	27	0	XGBClassifier	ChemBERTa
n_estimators: 125 | max_depth: 8 | learning_rate: 0.06123952 | max_leaves: 11 | subsample: 0.5784638 | colsample_bytree: 0.5914368 | gamma: 3.588522 | reg_alpha: 3.790446 | reg_lambda: 2.134687	0.50733	28	0	XGBClassifier	ChemBERTa
n_estimators: 225 | max_depth: 2 | learning_rate: 0.02445569 | max_leaves: 10 | subsample: 0.6692907 | colsample_bytree: 0.6060836 | gamma: 1.64145 | reg_alpha: 3.031328 | reg_lambda: 1.690249	0.4732	29	0	XGBClassifier	ChemBERTa
n_estimators: 300 | max_depth: 9 | learning_rate: 0.03785148 | max_leaves: 0 | subsample: 0.725121 | colsample_bytree: 0.7609299 | gamma: 4.060356 | reg_alpha: 4.314144 | reg_lambda: 0.0129236	0.52151	30	0	XGBClassifier	ChemBERTa
n_estimators: 275 | max_depth: 9 | learning_rate: 0.03659336 | max_leaves: 0 | subsample: 0.7249248 | colsample_bytree: 0.7591653 | gamma: 4.041806 | reg_alpha: 4.382137 | reg_lambda: 0.2528347	0.51912	31	0	XGBClassifier	ChemBERTa
n_estimators: 300 | max_depth: 8 | learning_rate: 0.06166348 | max_leaves: 2 | subsample: 0.7940362 | colsample_bytree: 0.7254474 | gamma: 3.47173 | reg_alpha: 4.210696 | reg_lambda: 0.01103842	0.49217	32	0	XGBClassifier	ChemBERTa
n_estimators: 150 | max_depth: 9 | learning_rate: 0.02267873 | max_leaves: 0 | subsample: 0.63743 | colsample_bytree: 0.6411769 | gamma: 4.428142 | reg_alpha: 4.881258 | reg_lambda: 0.9452988	0.50884	33	0	XGBClassifier	ChemBERTa
n_estimators: 175 | max_depth: 6 | learning_rate: 0.04222444 | max_leaves: 3 | subsample: 0.7000064 | colsample_bytree: 0.7898667 | gamma: 4.876628 | reg_alpha: 3.598152 | reg_lambda: 1.877187	0.46588	34	0	XGBClassifier	ChemBERTa
n_estimators: 400 | max_depth: 8 | learning_rate: 0.09531125 | max_leaves: 2 | subsample: 0.7510454 | colsample_bytree: 0.6949859 | gamma: 3.865477 | reg_alpha: 2.397906 | reg_lambda: 2.329052	0.49946	35	0	XGBClassifier	ChemBERTa
n_estimators: 625 | max_depth: 11 | learning_rate: 0.0561267 | max_leaves: 4 | subsample: 0.8431038 | colsample_bytree: 0.7444283 | gamma: 3.22027 | reg_alpha: 4.568888 | reg_lambda: 0.5810849	0.50666	36	0	XGBClassifier	ChemBERTa
n_estimators: 350 | max_depth: 7 | learning_rate: 0.08163838 | max_leaves: 6 | subsample: 0.6136882 | colsample_bytree: 0.7138802 | gamma: 2.252268 | reg_alpha: 3.845805 | reg_lambda: 2.745808	0.51424	37	0	XGBClassifier	ChemBERTa
n_estimators: 200 | max_depth: 10 | learning_rate: 0.02799317 | max_leaves: 8 | subsample: 0.7229934 | colsample_bytree: 0.5658311 | gamma: 4.303338 | reg_alpha: 2.910624 | reg_lambda: 1.156467	0.49957	38	0	XGBClassifier	ChemBERTa
n_estimators: 575 | max_depth: 9 | learning_rate: 0.03564612 | max_leaves: 12 | subsample: 0.7850623 | colsample_bytree: 0.8765976 | gamma: 4.559877 | reg_alpha: 3.268792 | reg_lambda: 1.52423	0.5134	39	0	XGBClassifier	ChemBERTa
n_estimators: 300 | max_depth: 8 | learning_rate: 0.007474137 | max_leaves: 4 | subsample: 0.5310492 | colsample_bytree: 0.7728237 | gamma: 2.806225 | reg_alpha: 0.03060913 | reg_lambda: 2.462407	0.43612	40	0	XGBClassifier	ChemBERTa
n_estimators: 250 | max_depth: 9 | learning_rate: 0.03442812 | max_leaves: 0 | subsample: 0.7343063 | colsample_bytree: 0.763729 | gamma: 3.96997 | reg_alpha: 4.281108 | reg_lambda: 0.00711256	0.51601	41	0	XGBClassifier	ChemBERTa
n_estimators: 525 | max_depth: 10 | learning_rate: 0.02847494 | max_leaves: 1 | subsample: 0.6895068 | colsample_bytree: 0.8132762 | gamma: 3.96135 | reg_alpha: 4.562271 | reg_lambda: 0.2666288	0.0	42	0	XGBClassifier	ChemBERTa
n_estimators: 275 | max_depth: 11 | learning_rate: 0.04134667 | max_leaves: 0 | subsample: 0.7423522 | colsample_bytree: 0.7422701 | gamma: 4.115886 | reg_alpha: 1.842815 | reg_lambda: 0.3420559	0.52581	43	0	XGBClassifier	ChemBERTa
n_estimators: 675 | max_depth: 11 | learning_rate: 0.05738598 | max_leaves: 2 | subsample: 0.8051897 | colsample_bytree: 0.511019 | gamma: 4.632353 | reg_alpha: 2.365219 | reg_lambda: 0.8450387	0.49895	44	0	XGBClassifier	ChemBERTa
n_estimators: 350 | max_depth: 11 | learning_rate: 0.04350773 | max_leaves: 10 | subsample: 0.7499228 | colsample_bytree: 0.7338047 | gamma: 3.689562 | reg_alpha: 1.827305 | reg_lambda: 0.3428203	0.51494	45	0	XGBClassifier	ChemBERTa
n_estimators: 375 | max_depth: 10 | learning_rate: 0.01929797 | max_leaves: 1 | subsample: 0.7074865 | colsample_bytree: 0.6539677 | gamma: 4.208138 | reg_alpha: 2.72449 | reg_lambda: 1.901889	0.0	46	0	XGBClassifier	ChemBERTa
