Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 400 | criterion: gini | max_depth: 12 | min_samples_leaf: 5 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.001351829	0.41984	0	0	RandomForestClassifier	Klek
n_estimators: 575 | criterion: entropy | max_depth: 16 | min_samples_leaf: 5 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.001127188	0.48822	1	0	RandomForestClassifier	Klek
n_estimators: 550 | criterion: entropy | max_depth: 10 | min_samples_leaf: 4 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 0.001926973	0.40498	2	0	RandomForestClassifier	Klek
n_estimators: 425 | criterion: log_loss | max_depth: 2 | min_samples_leaf: 2 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.001569401	0.12428	3	0	RandomForestClassifier	Klek
n_estimators: 500 | criterion: log_loss | max_depth: 4 | min_samples_leaf: 4 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.007730898	0.0	4	0	RandomForestClassifier	Klek
n_estimators: 650 | criterion: entropy | max_depth: 8 | min_samples_leaf: 8 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 0.01331927	0.0	5	0	RandomForestClassifier	Klek
n_estimators: 225 | criterion: entropy | max_depth: 12 | min_samples_leaf: 10 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.002210312	0.45097	6	0	RandomForestClassifier	Klek
n_estimators: 725 | criterion: entropy | max_depth: 10 | min_samples_leaf: 10 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 0.0005947722	0.40364	7	0	RandomForestClassifier	Klek
n_estimators: 625 | criterion: gini | max_depth: 18 | min_samples_leaf: 6 | min_samples_split: 10 | max_features: log2 | ccp_alpha: 1.676456e-05	0.50364	8	0	RandomForestClassifier	Klek
n_estimators: 200 | criterion: entropy | max_depth: 16 | min_samples_leaf: 4 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.004700513	0.42274	9	0	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: gini | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.135266e-05	0.51327	10	0	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: gini | max_depth: 20 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.166065e-05	0.51269	11	0	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: gini | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.138895e-05	0.50109	12	0	RandomForestClassifier	Klek
n_estimators: 975 | criterion: gini | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 4.746148e-05	0.51216	13	0	RandomForestClassifier	Klek
n_estimators: 850 | criterion: gini | max_depth: 15 | min_samples_leaf: 7 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.0001217234	0.48965	14	0	RandomForestClassifier	Klek
n_estimators: 850 | criterion: gini | max_depth: 19 | min_samples_leaf: 9 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.04424596	0.0	15	0	RandomForestClassifier	Klek
n_estimators: 875 | criterion: gini | max_depth: 14 | min_samples_leaf: 6 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.0002386501	0.4885	16	0	RandomForestClassifier	Klek
n_estimators: 750 | criterion: gini | max_depth: 17 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 3.583189e-05	0.50068	17	0	RandomForestClassifier	Klek
n_estimators: 925 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 1 | min_samples_split: 4 | max_features: None | ccp_alpha: 7.976138e-05	0.50117	18	0	RandomForestClassifier	Klek
n_estimators: 750 | criterion: gini | max_depth: 7 | min_samples_leaf: 9 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 2.383493e-05	0.39739	19	0	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: gini | max_depth: 14 | min_samples_leaf: 7 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.0002978085	0.48084	20	0	RandomForestClassifier	Klek
n_estimators: 925 | criterion: gini | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 4.794775e-05	0.50971	21	0	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: gini | max_depth: 20 | min_samples_leaf: 9 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.003166e-05	0.51033	22	0	RandomForestClassifier	Klek
n_estimators: 800 | criterion: gini | max_depth: 18 | min_samples_leaf: 7 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 5.659023e-05	0.51085	23	0	RandomForestClassifier	Klek
n_estimators: 925 | criterion: gini | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 2.72477e-05	0.51932	24	0	RandomForestClassifier	Klek
n_estimators: 100 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: None | ccp_alpha: 2.236285e-05	0.49126	25	0	RandomForestClassifier	Klek
n_estimators: 900 | criterion: gini | max_depth: 18 | min_samples_leaf: 9 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0001109413	0.50379	26	0	RandomForestClassifier	Klek
n_estimators: 800 | criterion: gini | max_depth: 15 | min_samples_leaf: 10 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 2.441837e-05	0.48974	27	0	RandomForestClassifier	Klek
n_estimators: 950 | criterion: gini | max_depth: 19 | min_samples_leaf: 8 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 1.054567e-05	0.50384	28	0	RandomForestClassifier	Klek
n_estimators: 700 | criterion: gini | max_depth: 12 | min_samples_leaf: 5 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.0001954566	0.48777	29	0	RandomForestClassifier	Klek
n_estimators: 825 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 7 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 3.127022e-05	0.45726	30	0	RandomForestClassifier	Klek
n_estimators: 975 | criterion: gini | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 5.879221e-05	0.51795	31	0	RandomForestClassifier	Klek
n_estimators: 925 | criterion: gini | max_depth: 19 | min_samples_leaf: 9 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.553254e-05	0.50762	32	0	RandomForestClassifier	Klek
n_estimators: 900 | criterion: gini | max_depth: 17 | min_samples_leaf: 6 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 7.858075e-05	0.49737	33	0	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: gini | max_depth: 16 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.504748e-05	0.49586	34	0	RandomForestClassifier	Klek
n_estimators: 475 | criterion: gini | max_depth: 19 | min_samples_leaf: 7 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.0004370367	0.49867	35	0	RandomForestClassifier	Klek
n_estimators: 950 | criterion: gini | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 3 | max_features: log2 | ccp_alpha: 3.407737e-05	0.49699	36	0	RandomForestClassifier	Klek
n_estimators: 300 | criterion: log_loss | max_depth: 5 | min_samples_leaf: 9 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.0001440787	0.41376	37	0	RandomForestClassifier	Klek
n_estimators: 875 | criterion: entropy | max_depth: 16 | min_samples_leaf: 4 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 0.001022337	0.46483	38	0	RandomForestClassifier	Klek
n_estimators: 575 | criterion: gini | max_depth: 10 | min_samples_leaf: 5 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 6.524816e-05	0.41493	39	0	RandomForestClassifier	Klek
n_estimators: 800 | criterion: entropy | max_depth: 19 | min_samples_leaf: 10 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 1.522022e-05	0.49015	40	0	RandomForestClassifier	Klek
n_estimators: 975 | criterion: gini | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 4.17681e-05	0.50836	41	0	RandomForestClassifier	Klek
n_estimators: 950 | criterion: gini | max_depth: 18 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 2.05565e-05	0.50664	42	0	RandomForestClassifier	Klek
n_estimators: 975 | criterion: gini | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 2.952864e-05	0.51311	43	0	RandomForestClassifier	Klek
n_estimators: 875 | criterion: gini | max_depth: 19 | min_samples_leaf: 8 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 2.881146e-05	0.50042	44	0	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: gini | max_depth: 20 | min_samples_leaf: 6 | min_samples_split: 3 | max_features: log2 | ccp_alpha: 1.385024e-05	0.50203	45	0	RandomForestClassifier	Klek
n_estimators: 400 | criterion: entropy | max_depth: 17 | min_samples_leaf: 9 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 9.062983e-05	0.48369	46	0	RandomForestClassifier	Klek
n_estimators: 950 | criterion: gini | max_depth: 19 | min_samples_leaf: 7 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 1.95766e-05	0.50879	47	0	RandomForestClassifier	Klek
n_estimators: 675 | criterion: gini | max_depth: 8 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.004256086	0.44491	48	0	RandomForestClassifier	Klek
n_estimators: 850 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 8 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 1.004195e-05	0.47771	49	0	RandomForestClassifier	Klek
n_estimators: 900 | criterion: gini | max_depth: 15 | min_samples_leaf: 9 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 4.518329e-05	0.46838	50	0	RandomForestClassifier	Klek
n_estimators: 975 | criterion: gini | max_depth: 2 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 5.863587e-05	0.13991	51	0	RandomForestClassifier	Klek
n_estimators: 975 | criterion: gini | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 3.263316e-05	0.50968	52	0	RandomForestClassifier	Klek
n_estimators: 925 | criterion: gini | max_depth: 18 | min_samples_leaf: 10 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.968131e-05	0.5073	53	0	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: gini | max_depth: 20 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.0001436129	0.51625	54	0	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: gini | max_depth: 19 | min_samples_leaf: 2 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.0003600601	0.50191	55	0	RandomForestClassifier	Klek
n_estimators: 900 | criterion: gini | max_depth: 20 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.0001133425	0.51715	56	0	RandomForestClassifier	Klek
n_estimators: 750 | criterion: entropy | max_depth: 20 | min_samples_leaf: 2 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0001704321	0.51366	57	0	RandomForestClassifier	Klek
n_estimators: 625 | criterion: entropy | max_depth: 18 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.0001971402	0.50409	58	0	RandomForestClassifier	Klek
n_estimators: 750 | criterion: entropy | max_depth: 19 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0001329972	0.5111	59	0	RandomForestClassifier	Klek
n_estimators: 825 | criterion: entropy | max_depth: 11 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0005369163	0.41904	60	0	RandomForestClassifier	Klek
n_estimators: 900 | criterion: entropy | max_depth: 20 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.000160839	0.50971	61	0	RandomForestClassifier	Klek
n_estimators: 950 | criterion: gini | max_depth: 20 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.0002579711	0.51397	62	0	RandomForestClassifier	Klek
n_estimators: 875 | criterion: entropy | max_depth: 18 | min_samples_leaf: 3 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.0008585421	0.48294	63	0	RandomForestClassifier	Klek
n_estimators: 475 | criterion: log_loss | max_depth: 2 | min_samples_leaf: 3 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.001110159	0.35207	0	1	RandomForestClassifier	Klek
n_estimators: 200 | criterion: gini | max_depth: 12 | min_samples_leaf: 5 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.03152555	0.0	1	1	RandomForestClassifier	Klek
n_estimators: 500 | criterion: gini | max_depth: 4 | min_samples_leaf: 9 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0001749106	0.46656	2	1	RandomForestClassifier	Klek
n_estimators: 925 | criterion: log_loss | max_depth: 7 | min_samples_leaf: 5 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0001305146	0.34152	3	1	RandomForestClassifier	Klek
n_estimators: 175 | criterion: entropy | max_depth: 6 | min_samples_leaf: 7 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 0.0009554747	0.47757	4	1	RandomForestClassifier	Klek
n_estimators: 225 | criterion: gini | max_depth: 12 | min_samples_leaf: 6 | min_samples_split: 10 | max_features: log2 | ccp_alpha: 3.511395e-05	0.48387	5	1	RandomForestClassifier	Klek
n_estimators: 525 | criterion: entropy | max_depth: 2 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.01399363	0.21622	6	1	RandomForestClassifier	Klek
n_estimators: 150 | criterion: gini | max_depth: 11 | min_samples_leaf: 6 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.0002263228	0.47686	7	1	RandomForestClassifier	Klek
n_estimators: 475 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 10 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.0001017797	0.49064	8	1	RandomForestClassifier	Klek
n_estimators: 725 | criterion: entropy | max_depth: 20 | min_samples_leaf: 7 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0003419291	0.40071	9	1	RandomForestClassifier	Klek
n_estimators: 775 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 10 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 2.916804e-05	0.49227	10	1	RandomForestClassifier	Klek
n_estimators: 725 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 10 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 1.109473e-05	0.48499	11	1	RandomForestClassifier	Klek
n_estimators: 750 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 10 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 3.24181e-05	0.48935	12	1	RandomForestClassifier	Klek
n_estimators: 350 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 8 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 4.180582e-05	0.48974	13	1	RandomForestClassifier	Klek
n_estimators: 950 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 1 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 0.005549719	0.23937	14	1	RandomForestClassifier	Klek
n_estimators: 825 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 9 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 1.070364e-05	0.49526	15	1	RandomForestClassifier	Klek
n_estimators: 800 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 8 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 1.263777e-05	0.48406	16	1	RandomForestClassifier	Klek
n_estimators: 850 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 9 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 2.071509e-05	0.46806	17	1	RandomForestClassifier	Klek
n_estimators: 625 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 9 | min_samples_split: 10 | max_features: log2 | ccp_alpha: 0.004279909	0.43574	18	1	RandomForestClassifier	Klek
n_estimators: 625 | criterion: entropy | max_depth: 14 | min_samples_leaf: 8 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 6.119641e-05	0.49592	19	1	RandomForestClassifier	Klek
n_estimators: 650 | criterion: entropy | max_depth: 14 | min_samples_leaf: 8 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 6.527175e-05	0.47416	20	1	RandomForestClassifier	Klek
n_estimators: 1000 | criterion: entropy | max_depth: 13 | min_samples_leaf: 9 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 1.768064e-05	0.49039	21	1	RandomForestClassifier	Klek
n_estimators: 625 | criterion: entropy | max_depth: 10 | min_samples_leaf: 7 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.0004971795	0.49162	22	1	RandomForestClassifier	Klek
n_estimators: 850 | criterion: entropy | max_depth: 18 | min_samples_leaf: 10 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 6.035811e-05	0.49006	23	1	RandomForestClassifier	Klek
n_estimators: 675 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 8 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 1.03761e-05	0.48775	24	1	RandomForestClassifier	Klek
n_estimators: 850 | criterion: entropy | max_depth: 15 | min_samples_leaf: 9 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 2.297754e-05	0.48658	25	1	RandomForestClassifier	Klek
n_estimators: 575 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 10 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 6.759773e-05	0.47979	26	1	RandomForestClassifier	Klek
