Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 875 | criterion: entropy | max_depth: 4 | min_samples_leaf: 8 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 2.823373e-05	0.50137	0	1	RandomForestClassifier	ChemBERTa
n_estimators: 300 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 10 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 0.00501271	0.50314	1	1	RandomForestClassifier	ChemBERTa
n_estimators: 225 | criterion: log_loss | max_depth: 10 | min_samples_leaf: 2 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 4.227379e-05	0.47834	2	1	RandomForestClassifier	ChemBERTa
n_estimators: 325 | criterion: gini | max_depth: 10 | min_samples_leaf: 4 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.0003005279	0.48364	3	1	RandomForestClassifier	ChemBERTa
n_estimators: 575 | criterion: gini | max_depth: 12 | min_samples_leaf: 10 | min_samples_split: 8 | max_features: None | ccp_alpha: 0.0002119121	0.496	4	1	RandomForestClassifier	ChemBERTa
n_estimators: 200 | criterion: gini | max_depth: 17 | min_samples_leaf: 6 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.0005779716	0.4897	5	1	RandomForestClassifier	ChemBERTa
n_estimators: 875 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 5 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.04321063	0.0	6	1	RandomForestClassifier	ChemBERTa
n_estimators: 800 | criterion: entropy | max_depth: 16 | min_samples_leaf: 7 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 1.521608e-05	0.36254	7	1	RandomForestClassifier	ChemBERTa
n_estimators: 375 | criterion: log_loss | max_depth: 4 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 2.90708e-05	0.48578	8	1	RandomForestClassifier	ChemBERTa
n_estimators: 500 | criterion: entropy | max_depth: 19 | min_samples_leaf: 10 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 1.135927e-05	0.37928	9	1	RandomForestClassifier	ChemBERTa
n_estimators: 100 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 1 | min_samples_split: 2 | max_features: log2 | ccp_alpha: 0.01048947	0.46817	10	1	RandomForestClassifier	ChemBERTa
n_estimators: 700 | criterion: entropy | max_depth: 2 | min_samples_leaf: 8 | min_samples_split: 10 | max_features: log2 | ccp_alpha: 0.003447573	0.43892	11	1	RandomForestClassifier	ChemBERTa
n_estimators: 975 | criterion: entropy | max_depth: 7 | min_samples_leaf: 8 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 0.002942182	0.49573	12	1	RandomForestClassifier	ChemBERTa
n_estimators: 575 | criterion: entropy | max_depth: 20 | min_samples_leaf: 9 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 8.190391e-05	0.37439	13	1	RandomForestClassifier	ChemBERTa
n_estimators: 450 | criterion: log_loss | max_depth: 7 | min_samples_leaf: 8 | min_samples_split: 9 | max_features: None | ccp_alpha: 0.002083775	0.5147	14	1	RandomForestClassifier	ChemBERTa
n_estimators: 450 | criterion: log_loss | max_depth: 7 | min_samples_leaf: 10 | min_samples_split: 8 | max_features: None | ccp_alpha: 0.001868393	0.51207	15	1	RandomForestClassifier	ChemBERTa
n_estimators: 425 | criterion: log_loss | max_depth: 7 | min_samples_leaf: 7 | min_samples_split: 8 | max_features: None | ccp_alpha: 0.001271037	0.51111	16	1	RandomForestClassifier	ChemBERTa
n_estimators: 475 | criterion: log_loss | max_depth: 6 | min_samples_leaf: 9 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.02327335	0.11778	17	1	RandomForestClassifier	ChemBERTa
n_estimators: 650 | criterion: log_loss | max_depth: 12 | min_samples_leaf: 9 | min_samples_split: 9 | max_features: None | ccp_alpha: 0.001343279	0.49532	18	1	RandomForestClassifier	ChemBERTa
n_estimators: 675 | criterion: log_loss | max_depth: 8 | min_samples_leaf: 6 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.008623554	0.50192	19	1	RandomForestClassifier	ChemBERTa
n_estimators: 425 | criterion: log_loss | max_depth: 5 | min_samples_leaf: 7 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.001288602	0.513	20	1	RandomForestClassifier	ChemBERTa
n_estimators: 425 | criterion: log_loss | max_depth: 5 | min_samples_leaf: 7 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.001234648	0.49575	21	1	RandomForestClassifier	ChemBERTa
n_estimators: 525 | criterion: log_loss | max_depth: 2 | min_samples_leaf: 8 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.0004890259	0.48336	22	1	RandomForestClassifier	ChemBERTa
n_estimators: 300 | criterion: log_loss | max_depth: 4 | min_samples_leaf: 9 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.001878831	0.50482	23	1	RandomForestClassifier	ChemBERTa
n_estimators: 400 | criterion: log_loss | max_depth: 6 | min_samples_leaf: 5 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.0001804911	0.50146	24	1	RandomForestClassifier	ChemBERTa
n_estimators: 625 | criterion: gini | max_depth: 8 | min_samples_leaf: 7 | min_samples_split: 8 | max_features: None | ccp_alpha: 0.008646833	0.48637	25	1	RandomForestClassifier	ChemBERTa
