Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: liblinear:l2 | C: 2.861697	0.49655	0	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.972528 | l1_ratio: 0.7697136	0.50084	1	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 1.562792	0.50626	2	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 1.624979	0.47458	3	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 4.989894	0.49611	4	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.01282247 | l1_ratio: 0.6261951	0.44964	5	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.04004884 | l1_ratio: 0.5838789	0.50653	6	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.05047327	0.49097	7	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.004696594	0.50569	8	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.2410616	0.49269	9	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.001100894	0.48033	10	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.1780941	0.52192	11	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.1282802	0.50116	12	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.03656684	0.51326	13	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.3688524	0.4966	14	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.0195791	0.4844	15	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.005506848	0.0	16	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.3739356	0.50253	17	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.1039455	0.49971	18	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 9.351332	0.49232	19	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.0461794	0.50607	20	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.03924369	0.51177	21	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.0154752	0.51737	22	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.01050445	0.51532	23	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.004705212	0.5067	24	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.01003695	0.5157	25	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.001367364	0.47973	26	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.002663218	0.49548	27	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.01943293	0.47958	28	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.1881571	0.4829	29	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.6214437	0.49471	30	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.009643579	0.47926	31	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.008943633	0.51371	32	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.01791379	0.44975	33	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.002303125	0.49244	34	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.0806581	0.48461	35	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.02416094	0.51227	36	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.006892016	0.0	37	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.003028666	0.49155	38	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.07818867	0.50662	39	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.01134115	0.51621	40	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.01369949	0.51457	41	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.01116138	0.51531	42	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 1.599812 | l1_ratio: 0.01802905	0.49429	43	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.02687034	0.51246	44	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.00372999	0.50195	45	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.06551237	0.50735	46	0	LogisticRegression	Klek
