Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 450 | max_depth: 5 | learning_rate: 0.08132329 | max_leaves: 0 | subsample: 0.5342713 | colsample_bytree: 0.6521148 | gamma: 2.591585 | reg_alpha: 3.247737 | reg_lambda: 1.875465	0.53433	0	0	XGBClassifier	Klek
n_estimators: 525 | max_depth: 2 | learning_rate: 0.0168059 | max_leaves: 1 | subsample: 0.5484003 | colsample_bytree: 0.9053511 | gamma: 3.039447 | reg_alpha: 0.5201933 | reg_lambda: 3.155241	0.0	1	0	XGBClassifier	Klek
n_estimators: 950 | max_depth: 9 | learning_rate: 0.01187065 | max_leaves: 12 | subsample: 0.7493515 | colsample_bytree: 0.7791456 | gamma: 2.686199 | reg_alpha: 3.684669 | reg_lambda: 3.557246	0.52754	2	0	XGBClassifier	Klek
n_estimators: 750 | max_depth: 11 | learning_rate: 0.04094965 | max_leaves: 11 | subsample: 0.9029672 | colsample_bytree: 0.9550754 | gamma: 3.422035 | reg_alpha: 1.076957 | reg_lambda: 0.445567	0.51569	3	0	XGBClassifier	Klek
n_estimators: 275 | max_depth: 12 | learning_rate: 0.01699254 | max_leaves: 1 | subsample: 0.7892116 | colsample_bytree: 0.5882927 | gamma: 2.808088 | reg_alpha: 3.362855 | reg_lambda: 1.666941	0.0	4	0	XGBClassifier	Klek
n_estimators: 850 | max_depth: 2 | learning_rate: 0.01783104 | max_leaves: 3 | subsample: 0.6107495 | colsample_bytree: 0.9422491 | gamma: 4.605839 | reg_alpha: 2.998483 | reg_lambda: 4.245467	0.49262	5	0	XGBClassifier	Klek
n_estimators: 600 | max_depth: 5 | learning_rate: 0.09742776 | max_leaves: 6 | subsample: 0.9792868 | colsample_bytree: 0.7666111 | gamma: 0.9122775 | reg_alpha: 3.562089 | reg_lambda: 0.7932167	0.52556	6	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 4 | learning_rate: 0.07791099 | max_leaves: 7 | subsample: 0.6447538 | colsample_bytree: 0.8109172 | gamma: 3.78319 | reg_alpha: 1.85839 | reg_lambda: 3.749728	0.52938	7	0	XGBClassifier	Klek
n_estimators: 825 | max_depth: 6 | learning_rate: 0.01277389 | max_leaves: 6 | subsample: 0.5997949 | colsample_bytree: 0.5262287 | gamma: 0.2073959 | reg_alpha: 3.686399 | reg_lambda: 4.137235	0.51451	8	0	XGBClassifier	Klek
n_estimators: 700 | max_depth: 4 | learning_rate: 0.02176331 | max_leaves: 1 | subsample: 0.7300612 | colsample_bytree: 0.7250032 | gamma: 1.43956 | reg_alpha: 4.959983 | reg_lambda: 0.2833551	0.0	9	0	XGBClassifier	Klek
n_estimators: 150 | max_depth: 8 | learning_rate: 0.005146792 | max_leaves: 4 | subsample: 0.5188107 | colsample_bytree: 0.6449196 | gamma: 1.782051 | reg_alpha: 4.801845 | reg_lambda: 1.968743	0.30644	10	0	XGBClassifier	Klek
n_estimators: 425 | max_depth: 4 | learning_rate: 0.0929954 | max_leaves: 9 | subsample: 0.6228481 | colsample_bytree: 0.8430629 | gamma: 4.416136 | reg_alpha: 1.691677 | reg_lambda: 4.993547	0.51558	11	0	XGBClassifier	Klek
n_estimators: 375 | max_depth: 7 | learning_rate: 0.05042717 | max_leaves: 8 | subsample: 0.6812482 | colsample_bytree: 0.6734634 | gamma: 3.75777 | reg_alpha: 2.141273 | reg_lambda: 2.757044	0.52144	12	0	XGBClassifier	Klek
n_estimators: 975 | max_depth: 4 | learning_rate: 0.05422785 | max_leaves: 5 | subsample: 0.511837 | colsample_bytree: 0.8391742 | gamma: 3.861356 | reg_alpha: 2.495648 | reg_lambda: 1.96712	0.51959	13	0	XGBClassifier	Klek
n_estimators: 575 | max_depth: 6 | learning_rate: 0.0648591 | max_leaves: 8 | subsample: 0.6563864 | colsample_bytree: 0.6768614 | gamma: 2.086742 | reg_alpha: 1.28554 | reg_lambda: 1.270732	0.5345	14	0	XGBClassifier	Klek
n_estimators: 575 | max_depth: 9 | learning_rate: 0.03699986 | max_leaves: 10 | subsample: 0.8353993 | colsample_bytree: 0.6156919 | gamma: 2.147844 | reg_alpha: 0.4270683 | reg_lambda: 1.248936	0.52859	15	0	XGBClassifier	Klek
n_estimators: 425 | max_depth: 6 | learning_rate: 0.06445971 | max_leaves: 3 | subsample: 0.6839237 | colsample_bytree: 0.7061822 | gamma: 1.204696 | reg_alpha: 1.227159 | reg_lambda: 1.232164	0.50298	16	0	XGBClassifier	Klek
n_estimators: 225 | max_depth: 7 | learning_rate: 0.03087073 | max_leaves: 0 | subsample: 0.5687836 | colsample_bytree: 0.5516203 | gamma: 2.080195 | reg_alpha: 4.212579 | reg_lambda: 2.514546	0.52263	17	0	XGBClassifier	Klek
n_estimators: 675 | max_depth: 6 | learning_rate: 0.03048308 | max_leaves: 8 | subsample: 0.6845958 | colsample_bytree: 0.6833906 | gamma: 0.4808852 | reg_alpha: 2.882315 | reg_lambda: 1.08824	0.53778	18	0	XGBClassifier	Klek
n_estimators: 650 | max_depth: 9 | learning_rate: 0.03346987 | max_leaves: 9 | subsample: 0.8123203 | colsample_bytree: 0.6985195 | gamma: 0.03943748 | reg_alpha: 1.199626 | reg_lambda: 0.08226895	0.52402	19	0	XGBClassifier	Klek
n_estimators: 750 | max_depth: 8 | learning_rate: 0.02696573 | max_leaves: 8 | subsample: 0.6945158 | colsample_bytree: 0.5591189 | gamma: 0.6518335 | reg_alpha: 2.596229 | reg_lambda: 0.8971123	0.53094	20	0	XGBClassifier	Klek
