TP	FP	FN	TN	Accuracy	Recall	Specificity	Precision	Balanced Accuracy	GeomRS	HarmRS	F1 Score	ROC AUC	MCC	PRC AUC	Brier	ECE	Kind	Series	Test_Fold	Model	Descriptors
373.73535	422.81563	394.35639	384.19352	0.48119	0.48658	0.47607	0.46919	0.48132	0.48129	0.48127	0.47773	0.47781	-0.03734	0.50554	0.25361	0.06217	Total | Total	Weighted	3	RandomForestClassifier	Morgan
118.37482	127.00654	113.66536	101.55822	0.47749	0.51015	0.44433	0.48241	0.47724	0.4761	0.47497	0.49589	0.47816	-0.04562	0.51518	0.25172	0.06572	Sex | Female	Weighted	3	RandomForestClassifier	Morgan
88.82739	128.42649	121.67501	138.95075	0.47664	0.42198	0.51968	0.40886	0.47083	0.46829	0.46576	0.41532	0.4499	-0.05817	0.44558	0.25682	0.09654	Sex | Male	Weighted	3	RandomForestClassifier	Morgan
166.53314	167.3826	159.01602	143.68455	0.48729	0.51155	0.46191	0.49873	0.48673	0.48609	0.48546	0.50506	0.49048	-0.02657	0.54053	0.25266	0.05677	Sex | Unknown	Weighted	3	RandomForestClassifier	Morgan
73.91671	107.11145	104.78853	121.93295	0.48032	0.41362	0.53236	0.40832	0.47299	0.46925	0.46554	0.41095	0.43616	-0.05395	0.43028	0.25759	0.0959	Age | Elderly	Weighted	3	RandomForestClassifier	Morgan
21.48832	19.12864	17.32708	9.76964	0.46162	0.5536	0.33807	0.52905	0.44584	0.43262	0.41979	0.54105	0.49471	-0.10936	0.60923	0.24561	0.09352	Age | Children	Weighted	3	RandomForestClassifier	Morgan
156.95453	158.48816	154.17896	132.38138	0.48062	0.50446	0.45512	0.49757	0.47979	0.47916	0.47852	0.50099	0.47907	-0.04044	0.532	0.25308	0.06109	Age | Unknown	Weighted	3	RandomForestClassifier	Morgan
93.91398	118.6173	101.23007	111.78514	0.48338	0.48125	0.48517	0.44188	0.48321	0.48321	0.48321	0.46073	0.48327	-0.03346	0.47822	0.25452	0.08169	Age | Adult	Weighted	3	RandomForestClassifier	Morgan
27.46181	19.47008	16.83175	8.32441	0.49642	0.62	0.2995	0.58514	0.45975	0.43092	0.40389	0.60206	0.50929	-0.08221	0.67527	0.24649	0.09777	Age | Adolescent	Weighted	3	RandomForestClassifier	Morgan
44.18148	79.64986	65.88665	70.62488	0.44098	0.4014	0.46997	0.35679	0.43569	0.43434	0.43299	0.37778	0.39897	-0.12723	0.38328	0.25757	0.1087	Weight | High	Weighted	3	RandomForestClassifier	Morgan
49.81936	77.98472	71.17721	71.48563	0.4485	0.41174	0.47826	0.38981	0.445	0.44376	0.44252	0.40048	0.42277	-0.10955	0.43369	0.25637	0.09055	Weight | Low	Weighted	3	RandomForestClassifier	Morgan
217.21813	186.87147	189.74089	173.15057	0.50897	0.53376	0.48094	0.53755	0.50735	0.50666	0.50598	0.53565	0.52303	0.0147	0.58392	0.25013	0.04039	Weight | Unknown	Weighted	3	RandomForestClassifier	Morgan
62.51638	78.30958	67.55164	68.93244	0.47401	0.48064	0.46816	0.44393	0.4744	0.47436	0.47432	0.46156	0.46433	-0.05111	0.47583	0.25338	0.07831	Weight | Average	Weighted	3	RandomForestClassifier	Morgan
1409.0	1067.0	1442.0	924.0	0.48183	0.49421	0.46409	0.56906	0.47915	0.47891	0.47868	0.529	0.48413	-0.04105	0.60533	0.25361	0.08562	Total | Total	Unweighted	3	RandomForestClassifier	Morgan
491.0	341.0	424.0	270.0	0.49869	0.53661	0.4419	0.59014	0.48926	0.48696	0.48467	0.56211	0.49975	-0.02115	0.61866	0.25172	0.09298	Sex | Female	Unweighted	3	RandomForestClassifier	Morgan
341.0	312.0	469.0	325.0	0.46026	0.42099	0.5102	0.52221	0.4656	0.46345	0.46132	0.46617	0.45787	-0.06864	0.56508	0.25682	0.08931	Sex | Male	Unweighted	3	RandomForestClassifier	Morgan
577.0	414.0	549.0	329.0	0.48475	0.51243	0.4428	0.58224	0.47762	0.47635	0.47508	0.54511	0.48648	-0.0439	0.62322	0.25266	0.09744	Sex | Unknown	Unweighted	3	RandomForestClassifier	Morgan
282.0	271.0	377.0	294.0	0.47059	0.42792	0.52035	0.50995	0.47414	0.47188	0.46963	0.46535	0.45374	-0.05181	0.53332	0.25759	0.07157	Age | Elderly	Unweighted	3	RandomForestClassifier	Morgan
134.0	70.0	98.0	36.0	0.50296	0.57759	0.33962	0.65686	0.4586	0.4429	0.42774	0.61468	0.49862	-0.07853	0.71836	0.24561	0.1741	Age | Children	Unweighted	3	RandomForestClassifier	Morgan
486.0	371.0	461.0	298.0	0.48515	0.5132	0.44544	0.56709	0.47932	0.47812	0.47693	0.5388	0.48751	-0.04082	0.60389	0.25308	0.08066	Age | Unknown	Unweighted	3	RandomForestClassifier	Morgan
356.0	285.0	405.0	265.0	0.47368	0.46781	0.48182	0.55538	0.47481	0.47476	0.47471	0.50785	0.47937	-0.04973	0.58488	0.25452	0.07849	Age | Adult	Unweighted	3	RandomForestClassifier	Morgan
