Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 175 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 0.0002020666	0.11945	0	0	RandomForestClassifier	CDDD
n_estimators: 725 | criterion: log_loss | max_depth: 2 | min_samples_leaf: 1 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.000406064	0.46422	1	0	RandomForestClassifier	CDDD
n_estimators: 375 | criterion: entropy | max_depth: 9 | min_samples_leaf: 4 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.0008145305	0.40234	2	0	RandomForestClassifier	CDDD
n_estimators: 450 | criterion: log_loss | max_depth: 10 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0001174838	0.50868	3	0	RandomForestClassifier	CDDD
n_estimators: 500 | criterion: log_loss | max_depth: 7 | min_samples_leaf: 3 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.001831853	0.52823	4	0	RandomForestClassifier	CDDD
n_estimators: 675 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 10 | min_samples_split: 9 | max_features: None | ccp_alpha: 0.02718199	0.0	5	0	RandomForestClassifier	CDDD
n_estimators: 725 | criterion: gini | max_depth: 7 | min_samples_leaf: 4 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 0.01948534	0.0	6	0	RandomForestClassifier	CDDD
n_estimators: 475 | criterion: gini | max_depth: 5 | min_samples_leaf: 5 | min_samples_split: 2 | max_features: log2 | ccp_alpha: 0.0004193481	0.4732	7	0	RandomForestClassifier	CDDD
n_estimators: 500 | criterion: entropy | max_depth: 14 | min_samples_leaf: 4 | min_samples_split: 2 | max_features: log2 | ccp_alpha: 0.001321037	0.33037	8	0	RandomForestClassifier	CDDD
n_estimators: 700 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 4 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.0003331395	0.10852	9	0	RandomForestClassifier	CDDD
n_estimators: 975 | criterion: entropy | max_depth: 2 | min_samples_leaf: 8 | min_samples_split: 6 | max_features: None | ccp_alpha: 1.330443e-05	0.48885	10	0	RandomForestClassifier	CDDD
n_estimators: 300 | criterion: log_loss | max_depth: 10 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 2.075642e-05	0.50951	11	0	RandomForestClassifier	CDDD
n_estimators: 225 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 2 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.00505814	0.53726	12	0	RandomForestClassifier	CDDD
n_estimators: 125 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 2 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.004692863	0.53076	13	0	RandomForestClassifier	CDDD
n_estimators: 100 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.00602241	0.53607	14	0	RandomForestClassifier	CDDD
n_estimators: 250 | criterion: gini | max_depth: 16 | min_samples_leaf: 7 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.005695587	0.53805	15	0	RandomForestClassifier	CDDD
n_estimators: 250 | criterion: gini | max_depth: 17 | min_samples_leaf: 7 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.007249492	0.52757	16	0	RandomForestClassifier	CDDD
n_estimators: 275 | criterion: gini | max_depth: 12 | min_samples_leaf: 9 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.04394612	0.0	17	0	RandomForestClassifier	CDDD
n_estimators: 375 | criterion: gini | max_depth: 16 | min_samples_leaf: 7 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.002876245	0.53429	18	0	RandomForestClassifier	CDDD
n_estimators: 200 | criterion: gini | max_depth: 20 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.01380644	0.0	19	0	RandomForestClassifier	CDDD
n_estimators: 600 | criterion: gini | max_depth: 17 | min_samples_leaf: 8 | min_samples_split: 8 | max_features: None | ccp_alpha: 5.452081e-05	0.43957	20	0	RandomForestClassifier	CDDD
n_estimators: 100 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.007766305	0.53942	21	0	RandomForestClassifier	CDDD
n_estimators: 100 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 7 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.01095275	0.52993	22	0	RandomForestClassifier	CDDD
n_estimators: 350 | criterion: entropy | max_depth: 12 | min_samples_leaf: 5 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.003147755	0.51586	23	0	RandomForestClassifier	CDDD
n_estimators: 200 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 6 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.001574677	0.49014	24	0	RandomForestClassifier	CDDD
n_estimators: 175 | criterion: gini | max_depth: 15 | min_samples_leaf: 8 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.01000268	0.46964	25	0	RandomForestClassifier	CDDD
n_estimators: 950 | criterion: log_loss | max_depth: 12 | min_samples_leaf: 9 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.04599671	0.0	26	0	RandomForestClassifier	CDDD
n_estimators: 300 | criterion: entropy | max_depth: 14 | min_samples_leaf: 5 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.003245415	0.51766	27	0	RandomForestClassifier	CDDD
n_estimators: 225 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 0.02089619	0.04404	28	0	RandomForestClassifier	CDDD
n_estimators: 825 | criterion: gini | max_depth: 20 | min_samples_leaf: 7 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.001114865	0.34236	29	0	RandomForestClassifier	CDDD
n_estimators: 150 | criterion: log_loss | max_depth: 11 | min_samples_leaf: 1 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.004129162	0.4796	30	0	RandomForestClassifier	CDDD
n_estimators: 100 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.00714887	0.5384	31	0	RandomForestClassifier	CDDD
n_estimators: 150 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.006887903	0.53873	32	0	RandomForestClassifier	CDDD
n_estimators: 150 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 6 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.009176685	0.53257	33	0	RandomForestClassifier	CDDD
n_estimators: 100 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 5 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.002187618	0.50745	34	0	RandomForestClassifier	CDDD
n_estimators: 400 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 7 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.0006317026	0.45776	35	0	RandomForestClassifier	CDDD
n_estimators: 175 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 6 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.01460305	0.46497	36	0	RandomForestClassifier	CDDD
n_estimators: 325 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 5 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.02223922	0.0	37	0	RandomForestClassifier	CDDD
n_estimators: 425 | criterion: entropy | max_depth: 8 | min_samples_leaf: 8 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.03353732	0.0	38	0	RandomForestClassifier	CDDD
n_estimators: 575 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 6 | min_samples_split: 8 | max_features: None | ccp_alpha: 0.0001242933	0.41554	39	0	RandomForestClassifier	CDDD
n_estimators: 250 | criterion: gini | max_depth: 13 | min_samples_leaf: 9 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.000864664	0.49524	40	0	RandomForestClassifier	CDDD
n_estimators: 150 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.005799719	0.52968	41	0	RandomForestClassifier	CDDD
n_estimators: 225 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 7 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.002185499	0.50729	42	0	RandomForestClassifier	CDDD
n_estimators: 100 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 4 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.00780118	0.53328	43	0	RandomForestClassifier	CDDD
n_estimators: 200 | criterion: log_loss | max_depth: 10 | min_samples_leaf: 5 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.00449167	0.47816	44	0	RandomForestClassifier	CDDD
n_estimators: 275 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.01362457	0.4928	45	0	RandomForestClassifier	CDDD
n_estimators: 150 | criterion: log_loss | max_depth: 11 | min_samples_leaf: 2 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.006624616	0.53365	46	0	RandomForestClassifier	CDDD
n_estimators: 250 | criterion: entropy | max_depth: 17 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.003994296	0.53084	47	0	RandomForestClassifier	CDDD
n_estimators: 325 | criterion: log_loss | max_depth: 5 | min_samples_leaf: 7 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.02860539	0.0	48	0	RandomForestClassifier	CDDD
n_estimators: 125 | criterion: gini | max_depth: 13 | min_samples_leaf: 4 | min_samples_split: 2 | max_features: log2 | ccp_alpha: 0.0171878	0.0	49	0	RandomForestClassifier	CDDD
n_estimators: 500 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 8 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.0004821937	0.22422	50	0	RandomForestClassifier	CDDD
n_estimators: 100 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.006657902	0.53577	51	0	RandomForestClassifier	CDDD
n_estimators: 175 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.01112876	0.52575	52	0	RandomForestClassifier	CDDD
