Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 800 | criterion: gini | max_depth: 8 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.001016922	0.54852	0	0	RandomForestClassifier	Morgan
n_estimators: 425 | criterion: entropy | max_depth: 10 | min_samples_leaf: 3 | min_samples_split: 2 | max_features: log2 | ccp_alpha: 6.45562e-05	0.46814	1	0	RandomForestClassifier	Morgan
n_estimators: 550 | criterion: entropy | max_depth: 8 | min_samples_leaf: 6 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.003225929	0.42758	2	0	RandomForestClassifier	Morgan
n_estimators: 775 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 4 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.0002801835	0.48684	3	0	RandomForestClassifier	Morgan
n_estimators: 800 | criterion: log_loss | max_depth: 9 | min_samples_leaf: 9 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.002057292	0.50499	4	0	RandomForestClassifier	Morgan
n_estimators: 775 | criterion: gini | max_depth: 2 | min_samples_leaf: 7 | min_samples_split: 10 | max_features: log2 | ccp_alpha: 5.181357e-05	0.3407	5	0	RandomForestClassifier	Morgan
n_estimators: 875 | criterion: entropy | max_depth: 14 | min_samples_leaf: 7 | min_samples_split: 10 | max_features: log2 | ccp_alpha: 9.710429e-05	0.48419	6	0	RandomForestClassifier	Morgan
n_estimators: 425 | criterion: log_loss | max_depth: 8 | min_samples_leaf: 9 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.004385699	0.54565	7	0	RandomForestClassifier	Morgan
n_estimators: 125 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 8 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 0.031606	0.0	8	0	RandomForestClassifier	Morgan
n_estimators: 825 | criterion: gini | max_depth: 9 | min_samples_leaf: 2 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.000806113	0.5531	9	0	RandomForestClassifier	Morgan
n_estimators: 975 | criterion: gini | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 2 | max_features: sqrt | ccp_alpha: 1.076626e-05	0.46598	10	0	RandomForestClassifier	Morgan
n_estimators: 650 | criterion: gini | max_depth: 3 | min_samples_leaf: 4 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.0008951977	0.54398	11	0	RandomForestClassifier	Morgan
n_estimators: 1000 | criterion: gini | max_depth: 5 | min_samples_leaf: 1 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.01260789	0.0	12	0	RandomForestClassifier	Morgan
