Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 900 | max_depth: 9 | learning_rate: 0.05732495 | max_leaves: 10 | subsample: 0.7159068 | colsample_bytree: 0.8929612 | gamma: 4.061623 | reg_alpha: 1.707256 | reg_lambda: 2.182591	0.56566	0	0	XGBClassifier	Klek
n_estimators: 675 | max_depth: 2 | learning_rate: 0.08118157 | max_leaves: 7 | subsample: 0.6134769 | colsample_bytree: 0.8986649 | gamma: 1.116384 | reg_alpha: 2.217324 | reg_lambda: 1.766162	0.54442	1	0	XGBClassifier	Klek
n_estimators: 550 | max_depth: 4 | learning_rate: 0.09200794 | max_leaves: 6 | subsample: 0.9417585 | colsample_bytree: 0.9331108 | gamma: 2.364154 | reg_alpha: 0.7451511 | reg_lambda: 1.86889	0.55002	2	0	XGBClassifier	Klek
n_estimators: 425 | max_depth: 11 | learning_rate: 0.05179006 | max_leaves: 1 | subsample: 0.735844 | colsample_bytree: 0.9586003 | gamma: 4.82759 | reg_alpha: 0.6487894 | reg_lambda: 1.596931	0.0	3	0	XGBClassifier	Klek
n_estimators: 325 | max_depth: 11 | learning_rate: 0.03780908 | max_leaves: 8 | subsample: 0.5235784 | colsample_bytree: 0.5144683 | gamma: 2.064273 | reg_alpha: 2.915645 | reg_lambda: 3.809519	0.55352	4	0	XGBClassifier	Klek
n_estimators: 525 | max_depth: 4 | learning_rate: 0.02616873 | max_leaves: 9 | subsample: 0.6737848 | colsample_bytree: 0.8536857 | gamma: 2.734207 | reg_alpha: 4.675919 | reg_lambda: 1.337069	0.56241	5	0	XGBClassifier	Klek
n_estimators: 500 | max_depth: 7 | learning_rate: 0.09338114 | max_leaves: 0 | subsample: 0.9672025 | colsample_bytree: 0.7219979 | gamma: 0.533578 | reg_alpha: 0.8197933 | reg_lambda: 0.9512468	0.5486	6	0	XGBClassifier	Klek
n_estimators: 450 | max_depth: 3 | learning_rate: 0.08062891 | max_leaves: 7 | subsample: 0.7892026 | colsample_bytree: 0.6977375 | gamma: 4.412255 | reg_alpha: 0.3356498 | reg_lambda: 1.795159	0.5517	7	0	XGBClassifier	Klek
n_estimators: 275 | max_depth: 7 | learning_rate: 0.01360018 | max_leaves: 7 | subsample: 0.6082447 | colsample_bytree: 0.7823853 | gamma: 2.917563 | reg_alpha: 2.871436 | reg_lambda: 1.069161	0.56217	8	0	XGBClassifier	Klek
n_estimators: 100 | max_depth: 12 | learning_rate: 0.02759178 | max_leaves: 3 | subsample: 0.7602569 | colsample_bytree: 0.9617867 | gamma: 3.776677 | reg_alpha: 2.427563 | reg_lambda: 2.54553	0.54986	9	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 9 | learning_rate: 0.005557648 | max_leaves: 12 | subsample: 0.8690343 | colsample_bytree: 0.5888554 | gamma: 3.687247 | reg_alpha: 4.071264 | reg_lambda: 3.34035	0.5646	10	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 9 | learning_rate: 0.006362085 | max_leaves: 12 | subsample: 0.8710315 | colsample_bytree: 0.5760565 | gamma: 3.751444 | reg_alpha: 4.841342 | reg_lambda: 3.659953	0.56246	11	0	XGBClassifier	Klek
n_estimators: 975 | max_depth: 9 | learning_rate: 0.01182919 | max_leaves: 12 | subsample: 0.8551627 | colsample_bytree: 0.6303007 | gamma: 3.858067 | reg_alpha: 3.615724 | reg_lambda: 4.741659	0.55998	12	0	XGBClassifier	Klek
n_estimators: 750 | max_depth: 9 | learning_rate: 0.007530639 | max_leaves: 10 | subsample: 0.8532524 | colsample_bytree: 0.8142038 | gamma: 3.507683 | reg_alpha: 1.464255 | reg_lambda: 0.1248559	0.56059	13	0	XGBClassifier	Klek
n_estimators: 850 | max_depth: 6 | learning_rate: 0.01513948 | max_leaves: 10 | subsample: 0.6903578 | colsample_bytree: 0.6449792 | gamma: 4.927343 | reg_alpha: 3.944748 | reg_lambda: 2.904477	0.56427	14	0	XGBClassifier	Klek
n_estimators: 850 | max_depth: 8 | learning_rate: 0.05145661 | max_leaves: 12 | subsample: 0.8104884 | colsample_bytree: 0.5189471 | gamma: 3.137888 | reg_alpha: 4.01067 | reg_lambda: 3.304132	0.55605	15	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 10 | learning_rate: 0.005220281 | max_leaves: 5 | subsample: 0.9221471 | colsample_bytree: 0.8580527 | gamma: 4.344814 | reg_alpha: 1.734658 | reg_lambda: 4.916328	0.55947	16	0	XGBClassifier	Klek
