Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 125 | max_depth: 3 | learning_rate: 0.007364946 | max_leaves: 1 | subsample: 0.535503 | colsample_bytree: 0.812683 | gamma: 2.58516 | reg_alpha: 2.543381 | reg_lambda: 1.186366	0.0	0	0	XGBClassifier	Klek
n_estimators: 125 | max_depth: 6 | learning_rate: 0.0178091 | max_leaves: 10 | subsample: 0.9648866 | colsample_bytree: 0.7222623 | gamma: 0.3606044 | reg_alpha: 2.053228 | reg_lambda: 4.578918	0.01711	1	0	XGBClassifier	Klek
n_estimators: 550 | max_depth: 11 | learning_rate: 0.007393406 | max_leaves: 0 | subsample: 0.6620027 | colsample_bytree: 0.6983824 | gamma: 4.754435 | reg_alpha: 3.623332 | reg_lambda: 0.7623005	0.12718	2	0	XGBClassifier	Klek
n_estimators: 800 | max_depth: 8 | learning_rate: 0.08905839 | max_leaves: 2 | subsample: 0.5002553 | colsample_bytree: 0.534734 | gamma: 3.246449 | reg_alpha: 2.020078 | reg_lambda: 4.944391	0.22583	3	0	XGBClassifier	Klek
n_estimators: 175 | max_depth: 4 | learning_rate: 0.01819706 | max_leaves: 3 | subsample: 0.9519408 | colsample_bytree: 0.5230383 | gamma: 4.17409 | reg_alpha: 2.71227 | reg_lambda: 2.760621	0.0	4	0	XGBClassifier	Klek
n_estimators: 400 | max_depth: 11 | learning_rate: 0.06178437 | max_leaves: 6 | subsample: 0.6939363 | colsample_bytree: 0.8606284 | gamma: 2.668132 | reg_alpha: 4.365437 | reg_lambda: 2.508242	0.22568	5	0	XGBClassifier	Klek
n_estimators: 525 | max_depth: 7 | learning_rate: 0.03513867 | max_leaves: 0 | subsample: 0.9410908 | colsample_bytree: 0.6928487 | gamma: 4.393883 | reg_alpha: 3.712359 | reg_lambda: 3.916626	0.17278	6	0	XGBClassifier	Klek
n_estimators: 375 | max_depth: 4 | learning_rate: 0.02460219 | max_leaves: 11 | subsample: 0.9791034 | colsample_bytree: 0.5055717 | gamma: 3.044653 | reg_alpha: 2.483208 | reg_lambda: 4.627693	0.19355	7	0	XGBClassifier	Klek
n_estimators: 775 | max_depth: 7 | learning_rate: 0.006315921 | max_leaves: 8 | subsample: 0.5232994 | colsample_bytree: 0.807626 | gamma: 0.1225896 | reg_alpha: 1.784573 | reg_lambda: 4.046174	0.08522	8	0	XGBClassifier	Klek
n_estimators: 725 | max_depth: 10 | learning_rate: 0.01721338 | max_leaves: 10 | subsample: 0.7337462 | colsample_bytree: 0.8054952 | gamma: 1.497148 | reg_alpha: 4.771349 | reg_lambda: 2.270612	0.2687	9	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 9 | learning_rate: 0.01215799 | max_leaves: 12 | subsample: 0.8206976 | colsample_bytree: 0.9701019 | gamma: 1.449404 | reg_alpha: 0.03256432 | reg_lambda: 1.620901	0.31446	10	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 9 | learning_rate: 0.01249047 | max_leaves: 12 | subsample: 0.8310816 | colsample_bytree: 0.9330699 | gamma: 1.446091 | reg_alpha: 0.3031194 | reg_lambda: 1.559473	0.32555	11	0	XGBClassifier	Klek
n_estimators: 975 | max_depth: 9 | learning_rate: 0.01096157 | max_leaves: 12 | subsample: 0.8518426 | colsample_bytree: 0.9963445 | gamma: 1.411699 | reg_alpha: 0.1330034 | reg_lambda: 0.06993485	0.29287	12	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 12 | learning_rate: 0.01074519 | max_leaves: 8 | subsample: 0.8328267 | colsample_bytree: 0.9548166 | gamma: 1.329967 | reg_alpha: 0.09259088 | reg_lambda: 1.595554	0.22813	13	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 9 | learning_rate: 0.0300984 | max_leaves: 12 | subsample: 0.8216704 | colsample_bytree: 0.9166342 | gamma: 1.899013 | reg_alpha: 0.9333567 | reg_lambda: 1.894266	0.35307	14	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 9 | learning_rate: 0.04008328 | max_leaves: 5 | subsample: 0.8779317 | colsample_bytree: 0.9123328 | gamma: 0.8259603 | reg_alpha: 1.065969 | reg_lambda: 3.174556	0.31263	15	0	XGBClassifier	Klek
n_estimators: 650 | max_depth: 5 | learning_rate: 0.02802486 | max_leaves: 8 | subsample: 0.7660004 | colsample_bytree: 0.9031062 | gamma: 1.916826 | reg_alpha: 0.9080259 | reg_lambda: 1.908011	0.32142	16	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 8 | learning_rate: 0.06050141 | max_leaves: 10 | subsample: 0.7798185 | colsample_bytree: 0.6284995 | gamma: 2.119281 | reg_alpha: 0.9539531 | reg_lambda: 0.7377094	0.33934	17	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 2 | learning_rate: 0.05305326 | max_leaves: 9 | subsample: 0.6531821 | colsample_bytree: 0.6167045 | gamma: 2.238546 | reg_alpha: 1.085832 | reg_lambda: 0.3895908	0.30932	18	0	XGBClassifier	Klek
n_estimators: 650 | max_depth: 6 | learning_rate: 0.08624 | max_leaves: 10 | subsample: 0.778521 | colsample_bytree: 0.6228766 | gamma: 3.023009 | reg_alpha: 1.421877 | reg_lambda: 0.9955087	0.29935	19	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 8 | learning_rate: 0.05818775 | max_leaves: 5 | subsample: 0.8945066 | colsample_bytree: 0.5960452 | gamma: 3.765892 | reg_alpha: 0.7105054 | reg_lambda: 0.6035917	0.26608	20	0	XGBClassifier	Klek
n_estimators: 900 | max_depth: 10 | learning_rate: 0.04046606 | max_leaves: 12 | subsample: 0.8100187 | colsample_bytree: 0.8719341 | gamma: 1.985737 | reg_alpha: 0.4850149 | reg_lambda: 1.356727	0.37008	21	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 10 | learning_rate: 0.04044203 | max_leaves: 11 | subsample: 0.7229124 | colsample_bytree: 0.8746531 | gamma: 2.05214 | reg_alpha: 0.5731289 | reg_lambda: 1.178722	0.36036	22	0	XGBClassifier	Klek
n_estimators: 800 | max_depth: 11 | learning_rate: 0.03766027 | max_leaves: 11 | subsample: 0.5949654 | colsample_bytree: 0.8775447 | gamma: 0.8059191 | reg_alpha: 0.603432 | reg_lambda: 2.055193	0.39825	23	0	XGBClassifier	Klek
n_estimators: 700 | max_depth: 12 | learning_rate: 0.04378284 | max_leaves: 11 | subsample: 0.6073268 | colsample_bytree: 0.8730055 | gamma: 0.7873557 | reg_alpha: 0.4979699 | reg_lambda: 1.293723	0.3974	24	0	XGBClassifier	Klek
n_estimators: 675 | max_depth: 12 | learning_rate: 0.04763679 | max_leaves: 9 | subsample: 0.5995408 | colsample_bytree: 0.8417041 | gamma: 0.5625174 | reg_alpha: 0.4745089 | reg_lambda: 2.963357	0.39198	25	0	XGBClassifier	Klek
n_estimators: 675 | max_depth: 12 | learning_rate: 0.04785029 | max_leaves: 7 | subsample: 0.5811002 | colsample_bytree: 0.7585709 | gamma: 0.7107474 | reg_alpha: 1.481447 | reg_lambda: 3.249552	0.36356	26	0	XGBClassifier	Klek
n_estimators: 475 | max_depth: 12 | learning_rate: 0.07315949 | max_leaves: 9 | subsample: 0.6082656 | colsample_bytree: 0.8280831 | gamma: 0.7648722 | reg_alpha: 1.353322 | reg_lambda: 2.909319	0.40396	27	0	XGBClassifier	Klek
n_estimators: 450 | max_depth: 11 | learning_rate: 0.07372018 | max_leaves: 9 | subsample: 0.6023704 | colsample_bytree: 0.7664778 | gamma: 0.9722709 | reg_alpha: 1.44775 | reg_lambda: 2.119262	0.38957	28	0	XGBClassifier	Klek
n_estimators: 275 | max_depth: 12 | learning_rate: 0.07008271 | max_leaves: 11 | subsample: 0.5629369 | colsample_bytree: 0.7816191 | gamma: 0.0521937 | reg_alpha: 2.321064 | reg_lambda: 3.581511	0.35086	29	0	XGBClassifier	Klek
n_estimators: 600 | max_depth: 11 | learning_rate: 0.09388807 | max_leaves: 7 | subsample: 0.633636 | colsample_bytree: 0.8384538 | gamma: 1.032487 | reg_alpha: 2.911415 | reg_lambda: 2.675634	0.38032	30	0	XGBClassifier	Klek
n_estimators: 750 | max_depth: 12 | learning_rate: 0.03242076 | max_leaves: 9 | subsample: 0.6118626 | colsample_bytree: 0.838463 | gamma: 0.4628085 | reg_alpha: 0.4246114 | reg_lambda: 3.013533	0.36108	31	0	XGBClassifier	Klek
n_estimators: 500 | max_depth: 12 | learning_rate: 0.0468094 | max_leaves: 11 | subsample: 0.5680713 | colsample_bytree: 0.8441085 | gamma: 0.4936816 | reg_alpha: 1.32685 | reg_lambda: 2.337811	0.38173	32	0	XGBClassifier	Klek
n_estimators: 575 | max_depth: 11 | learning_rate: 0.07283657 | max_leaves: 10 | subsample: 0.6904608 | colsample_bytree: 0.731325 | gamma: 0.3130543 | reg_alpha: 0.6725832 | reg_lambda: 3.520885	0.41058	33	0	XGBClassifier	Klek
n_estimators: 575 | max_depth: 11 | learning_rate: 0.07515541 | max_leaves: 10 | subsample: 0.6859767 | colsample_bytree: 0.7061852 | gamma: 0.2804902 | reg_alpha: 1.777818 | reg_lambda: 3.538627	0.41556	34	0	XGBClassifier	Klek
n_estimators: 575 | max_depth: 11 | learning_rate: 0.07630566 | max_leaves: 10 | subsample: 0.6756864 | colsample_bytree: 0.7128114 | gamma: 0.2371 | reg_alpha: 1.770415 | reg_lambda: 3.543118	0.41206	35	0	XGBClassifier	Klek
n_estimators: 575 | max_depth: 10 | learning_rate: 0.07789058 | max_leaves: 7 | subsample: 0.6866444 | colsample_bytree: 0.7084442 | gamma: 0.2353695 | reg_alpha: 1.759864 | reg_lambda: 3.587003	0.39334	36	0	XGBClassifier	Klek
n_estimators: 450 | max_depth: 11 | learning_rate: 0.09999393 | max_leaves: 10 | subsample: 0.6972242 | colsample_bytree: 0.6709664 | gamma: 0.01701054 | reg_alpha: 2.061496 | reg_lambda: 4.148437	0.41298	37	0	XGBClassifier	Klek
n_estimators: 350 | max_depth: 10 | learning_rate: 0.09299438 | max_leaves: 10 | subsample: 0.6904919 | colsample_bytree: 0.6609532 | gamma: 0.03250994 | reg_alpha: 3.132246 | reg_lambda: 4.056781	0.39908	38	0	XGBClassifier	Klek
n_estimators: 300 | max_depth: 11 | learning_rate: 0.06702899 | max_leaves: 2 | subsample: 0.7168432 | colsample_bytree: 0.7326028 | gamma: 0.2652826 | reg_alpha: 2.035051 | reg_lambda: 4.302181	0.05942	39	0	XGBClassifier	Klek
n_estimators: 425 | max_depth: 11 | learning_rate: 0.09677652 | max_leaves: 6 | subsample: 0.6658718 | colsample_bytree: 0.6751207 | gamma: 1.202258 | reg_alpha: 2.328225 | reg_lambda: 4.99591	0.36156	40	0	XGBClassifier	Klek
n_estimators: 475 | max_depth: 11 | learning_rate: 0.08255903 | max_leaves: 10 | subsample: 0.6405403 | colsample_bytree: 0.7334409 | gamma: 0.3741325 | reg_alpha: 1.786686 | reg_lambda: 3.596256	0.41938	41	0	XGBClassifier	Klek
n_estimators: 550 | max_depth: 11 | learning_rate: 0.08473697 | max_leaves: 10 | subsample: 0.6411922 | colsample_bytree: 0.7287294 | gamma: 0.4049128 | reg_alpha: 1.770494 | reg_lambda: 3.589172	0.42072	42	0	XGBClassifier	Klek
n_estimators: 525 | max_depth: 10 | learning_rate: 0.08217539 | max_leaves: 8 | subsample: 0.6460266 | colsample_bytree: 0.6629642 | gamma: 0.5538441 | reg_alpha: 1.794916 | reg_lambda: 4.573739	0.40242	43	0	XGBClassifier	Klek
n_estimators: 600 | max_depth: 11 | learning_rate: 0.06162238 | max_leaves: 10 | subsample: 0.6740672 | colsample_bytree: 0.6972365 | gamma: 0.3019292 | reg_alpha: 2.264336 | reg_lambda: 3.818994	0.38951	44	0	XGBClassifier	Klek
n_estimators: 350 | max_depth: 10 | learning_rate: 0.08385613 | max_leaves: 9 | subsample: 0.7497903 | colsample_bytree: 0.5642471 | gamma: 1.666476 | reg_alpha: 2.603722 | reg_lambda: 4.314438	0.33527	45	0	XGBClassifier	Klek
n_estimators: 525 | max_depth: 11 | learning_rate: 0.09737718 | max_leaves: 10 | subsample: 0.6266259 | colsample_bytree: 0.7232859 | gamma: 4.95438 | reg_alpha: 1.797795 | reg_lambda: 3.355231	0.20944	46	0	XGBClassifier	Klek
n_estimators: 425 | max_depth: 9 | learning_rate: 0.05246236 | max_leaves: 8 | subsample: 0.5437611 | colsample_bytree: 0.6820993 | gamma: 0.006507344 | reg_alpha: 2.057689 | reg_lambda: 3.796792	0.31453	47	0	XGBClassifier	Klek
n_estimators: 475 | max_depth: 10 | learning_rate: 0.02171644 | max_leaves: 11 | subsample: 0.7098613 | colsample_bytree: 0.7788707 | gamma: 1.031308 | reg_alpha: 2.830004 | reg_lambda: 4.250468	0.2665	48	0	XGBClassifier	Klek
n_estimators: 225 | max_depth: 6 | learning_rate: 0.06615635 | max_leaves: 12 | subsample: 0.6390292 | colsample_bytree: 0.740297 | gamma: 0.5405703 | reg_alpha: 1.58953 | reg_lambda: 4.634927	0.32779	49	0	XGBClassifier	Klek
n_estimators: 100 | max_depth: 8 | learning_rate: 0.007913516 | max_leaves: 3 | subsample: 0.7391373 | colsample_bytree: 0.6426157 | gamma: 1.14671 | reg_alpha: 3.325097 | reg_lambda: 4.053804	0.0	50	0	XGBClassifier	Klek
n_estimators: 575 | max_depth: 11 | learning_rate: 0.07698948 | max_leaves: 10 | subsample: 0.6979985 | colsample_bytree: 0.7088521 | gamma: 0.2818783 | reg_alpha: 2.103908 | reg_lambda: 3.512009	0.42492	51	0	XGBClassifier	Klek
n_estimators: 550 | max_depth: 11 | learning_rate: 0.05442714 | max_leaves: 10 | subsample: 0.6726217 | colsample_bytree: 0.7106374 | gamma: 0.2072625 | reg_alpha: 2.149175 | reg_lambda: 3.406668	0.38414	52	0	XGBClassifier	Klek
n_estimators: 400 | max_depth: 11 | learning_rate: 0.08511071 | max_leaves: 9 | subsample: 0.7084888 | colsample_bytree: 0.753055 | gamma: 0.4111207 | reg_alpha: 2.496678 | reg_lambda: 3.778714	0.39326	53	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 9 | learning_rate: 0.08240886 | max_leaves: 10 | subsample: 0.6553109 | colsample_bytree: 0.7912935 | gamma: 0.6754513 | reg_alpha: 1.903322 | reg_lambda: 3.688088	0.41781	54	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 9 | learning_rate: 0.09980129 | max_leaves: 11 | subsample: 0.6557648 | colsample_bytree: 0.7822468 | gamma: 0.6152628 | reg_alpha: 1.946329 | reg_lambda: 3.216094	0.4267	55	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 7 | learning_rate: 0.06464001 | max_leaves: 11 | subsample: 0.6506585 | colsample_bytree: 0.7961142 | gamma: 0.6380672 | reg_alpha: 1.147534 | reg_lambda: 3.165851	0.42137	56	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 7 | learning_rate: 0.06478333 | max_leaves: 11 | subsample: 0.6521534 | colsample_bytree: 0.7979511 | gamma: 1.617002 | reg_alpha: 1.105991 | reg_lambda: 2.676667	0.3769	57	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 8 | learning_rate: 0.08663603 | max_leaves: 12 | subsample: 0.6283595 | colsample_bytree: 0.7946259 | gamma: 0.6706843 | reg_alpha: 1.252133 | reg_lambda: 3.071894	0.42682	58	0	XGBClassifier	Klek
n_estimators: 700 | max_depth: 8 | learning_rate: 0.05451655 | max_leaves: 12 | subsample: 0.5066718 | colsample_bytree: 0.8179574 | gamma: 1.240913 | reg_alpha: 1.220756 | reg_lambda: 3.09369	0.40149	59	0	XGBClassifier	Klek
n_estimators: 750 | max_depth: 6 | learning_rate: 0.06062687 | max_leaves: 12 | subsample: 0.6248994 | colsample_bytree: 0.7699024 | gamma: 0.9259343 | reg_alpha: 1.54952 | reg_lambda: 2.802214	0.41362	60	0	XGBClassifier	Klek
n_estimators: 650 | max_depth: 7 | learning_rate: 0.08413263 | max_leaves: 11 | subsample: 0.6546014 | colsample_bytree: 0.7983919 | gamma: 0.5823049 | reg_alpha: 1.927453 | reg_lambda: 3.226724	0.42238	61	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 7 | learning_rate: 0.09104144 | max_leaves: 11 | subsample: 0.6385886 | colsample_bytree: 0.8112699 | gamma: 0.5669784 | reg_alpha: 1.638729 | reg_lambda: 3.216439	0.43236	62	0	XGBClassifier	Klek
n_estimators: 650 | max_depth: 7 | learning_rate: 0.08931133 | max_leaves: 12 | subsample: 0.9981124 | colsample_bytree: 0.8134984 | gamma: 0.6782251 | reg_alpha: 1.591349 | reg_lambda: 3.22136	0.38027	63	0	XGBClassifier	Klek
n_estimators: 450 | max_depth: 4 | learning_rate: 0.0287601 | max_leaves: 11 | subsample: 0.5196151 | colsample_bytree: 0.6546703 | gamma: 4.742742 | reg_alpha: 4.386062 | reg_lambda: 0.02639819	0.15738	0	3	XGBClassifier	Klek
