Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 750 | max_depth: 5 | learning_rate: 0.07222509 | max_leaves: 4 | subsample: 0.967224 | colsample_bytree: 0.7872852 | gamma: 4.087833 | reg_alpha: 0.2437039 | reg_lambda: 3.936118	0.29744	0	0	XGBClassifier	ChemBERTa
n_estimators: 775 | max_depth: 4 | learning_rate: 0.04409153 | max_leaves: 4 | subsample: 0.7708309 | colsample_bytree: 0.9690976 | gamma: 4.943541 | reg_alpha: 2.030053 | reg_lambda: 0.9464386	0.2756	1	0	XGBClassifier	ChemBERTa
n_estimators: 725 | max_depth: 6 | learning_rate: 0.04141375 | max_leaves: 10 | subsample: 0.9572229 | colsample_bytree: 0.6160466 | gamma: 2.569586 | reg_alpha: 4.199843 | reg_lambda: 4.142211	0.28149	2	0	XGBClassifier	ChemBERTa
n_estimators: 875 | max_depth: 9 | learning_rate: 0.007058522 | max_leaves: 11 | subsample: 0.5676652 | colsample_bytree: 0.7982144 | gamma: 4.951512 | reg_alpha: 2.465523 | reg_lambda: 0.04606245	0.17238	3	0	XGBClassifier	ChemBERTa
n_estimators: 250 | max_depth: 4 | learning_rate: 0.03460184 | max_leaves: 9 | subsample: 0.8145587 | colsample_bytree: 0.8998079 | gamma: 0.03470577 | reg_alpha: 0.7385326 | reg_lambda: 3.951823	0.20409	4	0	XGBClassifier	ChemBERTa
n_estimators: 775 | max_depth: 3 | learning_rate: 0.03363086 | max_leaves: 4 | subsample: 0.6691509 | colsample_bytree: 0.5164464 | gamma: 1.128814 | reg_alpha: 2.233975 | reg_lambda: 3.518868	0.24802	5	0	XGBClassifier	ChemBERTa
n_estimators: 575 | max_depth: 6 | learning_rate: 0.08374051 | max_leaves: 6 | subsample: 0.965717 | colsample_bytree: 0.841548 | gamma: 1.517607 | reg_alpha: 2.276569 | reg_lambda: 0.8210814	0.33922	6	0	XGBClassifier	ChemBERTa
n_estimators: 475 | max_depth: 5 | learning_rate: 0.06282395 | max_leaves: 11 | subsample: 0.8846607 | colsample_bytree: 0.5964947 | gamma: 4.00742 | reg_alpha: 4.19723 | reg_lambda: 0.6011261	0.23974	7	0	XGBClassifier	ChemBERTa
n_estimators: 175 | max_depth: 5 | learning_rate: 0.09186528 | max_leaves: 12 | subsample: 0.8694731 | colsample_bytree: 0.6480658 | gamma: 0.7821063 | reg_alpha: 3.580724 | reg_lambda: 2.788274	0.32816	8	0	XGBClassifier	ChemBERTa
n_estimators: 325 | max_depth: 12 | learning_rate: 0.009634409 | max_leaves: 1 | subsample: 0.9433351 | colsample_bytree: 0.8562183 | gamma: 4.911831 | reg_alpha: 2.391132 | reg_lambda: 1.852645	0.0	9	0	XGBClassifier	ChemBERTa
