Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 800 | max_depth: 4 | learning_rate: 0.07690037 | max_leaves: 6 | subsample: 0.5481562 | colsample_bytree: 0.9084034 | gamma: 4.975851 | reg_alpha: 2.843987 | reg_lambda: 2.985869	0.50093	0	1	XGBClassifier	ChemBERTa
n_estimators: 1000 | max_depth: 12 | learning_rate: 0.01579756 | max_leaves: 8 | subsample: 0.5497734 | colsample_bytree: 0.6094211 | gamma: 1.971141 | reg_alpha: 3.464368 | reg_lambda: 1.368208	0.48399	1	1	XGBClassifier	ChemBERTa
n_estimators: 850 | max_depth: 5 | learning_rate: 0.06329999 | max_leaves: 7 | subsample: 0.7275862 | colsample_bytree: 0.9545957 | gamma: 3.718343 | reg_alpha: 4.254324 | reg_lambda: 1.256003	0.50215	2	1	XGBClassifier	ChemBERTa
n_estimators: 225 | max_depth: 2 | learning_rate: 0.0603588 | max_leaves: 12 | subsample: 0.8002381 | colsample_bytree: 0.8114294 | gamma: 1.252273 | reg_alpha: 2.831402 | reg_lambda: 2.027642	0.47282	3	1	XGBClassifier	ChemBERTa
n_estimators: 750 | max_depth: 6 | learning_rate: 0.02785623 | max_leaves: 0 | subsample: 0.530303 | colsample_bytree: 0.6420495 | gamma: 3.44159 | reg_alpha: 0.1249727 | reg_lambda: 3.98429	0.49974	4	1	XGBClassifier	ChemBERTa
n_estimators: 725 | max_depth: 4 | learning_rate: 0.006617862 | max_leaves: 3 | subsample: 0.5624732 | colsample_bytree: 0.7985731 | gamma: 0.6566549 | reg_alpha: 1.918243 | reg_lambda: 3.84496	0.39288	5	1	XGBClassifier	ChemBERTa
n_estimators: 900 | max_depth: 9 | learning_rate: 0.02228327 | max_leaves: 5 | subsample: 0.7078776 | colsample_bytree: 0.5980552 | gamma: 1.891209 | reg_alpha: 1.228689 | reg_lambda: 4.021758	0.48961	6	1	XGBClassifier	ChemBERTa
n_estimators: 150 | max_depth: 5 | learning_rate: 0.0404904 | max_leaves: 1 | subsample: 0.6627055 | colsample_bytree: 0.7700629 | gamma: 1.950053 | reg_alpha: 4.317399 | reg_lambda: 3.132951	0.0	7	1	XGBClassifier	ChemBERTa
n_estimators: 825 | max_depth: 7 | learning_rate: 0.005488051 | max_leaves: 7 | subsample: 0.678396 | colsample_bytree: 0.9558911 | gamma: 3.824722 | reg_alpha: 3.318799 | reg_lambda: 2.2025	0.46168	8	1	XGBClassifier	ChemBERTa
n_estimators: 925 | max_depth: 3 | learning_rate: 0.07247471 | max_leaves: 3 | subsample: 0.5384107 | colsample_bytree: 0.9809413 | gamma: 1.27859 | reg_alpha: 0.6620083 | reg_lambda: 3.318492	0.49305	9	1	XGBClassifier	ChemBERTa
n_estimators: 525 | max_depth: 8 | learning_rate: 0.01098446 | max_leaves: 10 | subsample: 0.9512284 | colsample_bytree: 0.8744567 | gamma: 3.266345 | reg_alpha: 4.551577 | reg_lambda: 0.2235391	0.47738	10	1	XGBClassifier	ChemBERTa
n_estimators: 575 | max_depth: 4 | learning_rate: 0.09635679 | max_leaves: 6 | subsample: 0.8328721 | colsample_bytree: 0.9058134 | gamma: 4.958999 | reg_alpha: 4.956021 | reg_lambda: 1.070123	0.50111	11	1	XGBClassifier	ChemBERTa
n_estimators: 550 | max_depth: 2 | learning_rate: 0.04487751 | max_leaves: 9 | subsample: 0.8295548 | colsample_bytree: 0.5021199 | gamma: 4.977591 | reg_alpha: 4.982305 | reg_lambda: 0.7886207	0.49349	12	1	XGBClassifier	ChemBERTa
n_estimators: 375 | max_depth: 6 | learning_rate: 0.09522521 | max_leaves: 4 | subsample: 0.8969149 | colsample_bytree: 0.883474 | gamma: 4.06411 | reg_alpha: 4.004288 | reg_lambda: 1.3747	0.4994	13	1	XGBClassifier	ChemBERTa
n_estimators: 600 | max_depth: 10 | learning_rate: 0.05398231 | max_leaves: 11 | subsample: 0.7911539 | colsample_bytree: 0.9864867 | gamma: 4.314407 | reg_alpha: 4.96837 | reg_lambda: 4.943476	0.50521	14	1	XGBClassifier	ChemBERTa
n_estimators: 625 | max_depth: 11 | learning_rate: 0.04292698 | max_leaves: 12 | subsample: 0.7520355 | colsample_bytree: 0.9759417 | gamma: 2.955237 | reg_alpha: 3.60708 | reg_lambda: 4.726606	0.50526	15	1	XGBClassifier	ChemBERTa
n_estimators: 400 | max_depth: 11 | learning_rate: 0.03775712 | max_leaves: 12 | subsample: 0.7645138 | colsample_bytree: 0.7320733 | gamma: 2.832048 | reg_alpha: 3.757444 | reg_lambda: 4.72057	0.50172	16	1	XGBClassifier	ChemBERTa
n_estimators: 650 | max_depth: 10 | learning_rate: 0.02751114 | max_leaves: 10 | subsample: 0.999429 | colsample_bytree: 0.9937897 | gamma: 4.280316 | reg_alpha: 1.995155 | reg_lambda: 4.999866	0.49397	17	1	XGBClassifier	ChemBERTa
n_estimators: 400 | max_depth: 12 | learning_rate: 0.05054336 | max_leaves: 11 | subsample: 0.6270301 | colsample_bytree: 0.8388136 | gamma: 2.608436 | reg_alpha: 3.137968 | reg_lambda: 4.471913	0.50192	18	1	XGBClassifier	ChemBERTa
n_estimators: 650 | max_depth: 10 | learning_rate: 0.01667059 | max_leaves: 10 | subsample: 0.8908066 | colsample_bytree: 0.7169003 | gamma: 4.428149 | reg_alpha: 2.311474 | reg_lambda: 4.384806	0.49047	19	1	XGBClassifier	ChemBERTa
n_estimators: 450 | max_depth: 9 | learning_rate: 0.02384217 | max_leaves: 12 | subsample: 0.7715185 | colsample_bytree: 0.9347449 | gamma: 3.020756 | reg_alpha: 3.763907 | reg_lambda: 3.555639	0.4969	20	1	XGBClassifier	ChemBERTa
n_estimators: 700 | max_depth: 10 | learning_rate: 0.05504392 | max_leaves: 8 | subsample: 0.7205593 | colsample_bytree: 0.9916988 | gamma: 3.644118 | reg_alpha: 4.275627 | reg_lambda: 2.550255	0.50857	21	1	XGBClassifier	ChemBERTa
n_estimators: 675 | max_depth: 11 | learning_rate: 0.03435057 | max_leaves: 9 | subsample: 0.6219132 | colsample_bytree: 0.9903205 | gamma: 3.492695 | reg_alpha: 4.495029 | reg_lambda: 2.774813	0.50469	22	1	XGBClassifier	ChemBERTa
n_estimators: 575 | max_depth: 10 | learning_rate: 0.05241718 | max_leaves: 11 | subsample: 0.8663859 | colsample_bytree: 0.8562499 | gamma: 4.538661 | reg_alpha: 4.699972 | reg_lambda: 4.348102	0.50191	23	1	XGBClassifier	ChemBERTa
n_estimators: 300 | max_depth: 8 | learning_rate: 0.03211866 | max_leaves: 8 | subsample: 0.7344298 | colsample_bytree: 0.9327738 | gamma: 2.468954 | reg_alpha: 3.972188 | reg_lambda: 4.968753	0.482	24	1	XGBClassifier	ChemBERTa
n_estimators: 725 | max_depth: 11 | learning_rate: 0.05312269 | max_leaves: 11 | subsample: 0.6860226 | colsample_bytree: 0.9896251 | gamma: 3.90385 | reg_alpha: 3.554083 | reg_lambda: 2.447717	0.51122	25	1	XGBClassifier	ChemBERTa
n_estimators: 725 | max_depth: 11 | learning_rate: 0.07873109 | max_leaves: 9 | subsample: 0.6102882 | colsample_bytree: 0.9157468 | gamma: 3.036249 | reg_alpha: 2.972056 | reg_lambda: 1.823248	0.50975	26	1	XGBClassifier	ChemBERTa
n_estimators: 725 | max_depth: 12 | learning_rate: 0.07389874 | max_leaves: 8 | subsample: 0.614764 | colsample_bytree: 0.9087103 | gamma: 3.852963 | reg_alpha: 2.942825 | reg_lambda: 1.931381	0.5025	27	1	XGBClassifier	ChemBERTa
n_estimators: 775 | max_depth: 9 | learning_rate: 0.08253945 | max_leaves: 9 | subsample: 0.678985 | colsample_bytree: 0.6860751 | gamma: 2.4447 | reg_alpha: 2.463196 | reg_lambda: 2.355727	0.50928	28	1	XGBClassifier	ChemBERTa
n_estimators: 825 | max_depth: 9 | learning_rate: 0.08318298 | max_leaves: 9 | subsample: 0.5783728 | colsample_bytree: 0.6888151 | gamma: 2.528863 | reg_alpha: 2.657584 | reg_lambda: 1.755933	0.51203	29	1	XGBClassifier	ChemBERTa
n_estimators: 1000 | max_depth: 8 | learning_rate: 0.08046494 | max_leaves: 7 | subsample: 0.5855199 | colsample_bytree: 0.6837296 | gamma: 0.001165929 | reg_alpha: 1.683828 | reg_lambda: 1.695824	0.50768	30	1	XGBClassifier	ChemBERTa
n_estimators: 800 | max_depth: 9 | learning_rate: 0.08707926 | max_leaves: 9 | subsample: 0.5002705 | colsample_bytree: 0.6886773 | gamma: 2.324151 | reg_alpha: 2.51863 | reg_lambda: 2.571333	0.50361	31	1	XGBClassifier	ChemBERTa
n_estimators: 900 | max_depth: 11 | learning_rate: 0.07023276 | max_leaves: 10 | subsample: 0.6618993 | colsample_bytree: 0.6586987 | gamma: 2.268989 | reg_alpha: 2.534982 | reg_lambda: 2.277599	0.50399	32	1	XGBClassifier	ChemBERTa
n_estimators: 775 | max_depth: 9 | learning_rate: 0.09879664 | max_leaves: 9 | subsample: 0.5935032 | colsample_bytree: 0.6037921 | gamma: 3.192238 | reg_alpha: 2.827627 | reg_lambda: 1.678838	0.50071	33	1	XGBClassifier	ChemBERTa
n_estimators: 850 | max_depth: 12 | learning_rate: 0.06540086 | max_leaves: 11 | subsample: 0.6919844 | colsample_bytree: 0.7720585 | gamma: 2.765973 | reg_alpha: 3.342601 | reg_lambda: 2.93342	0.51475	34	1	XGBClassifier	ChemBERTa
n_estimators: 850 | max_depth: 12 | learning_rate: 0.06573005 | max_leaves: 11 | subsample: 0.5753569 | colsample_bytree: 0.772728 | gamma: 1.490136 | reg_alpha: 3.354571 | reg_lambda: 2.888492	0.51778	35	1	XGBClassifier	ChemBERTa
n_estimators: 850 | max_depth: 12 | learning_rate: 0.06123819 | max_leaves: 11 | subsample: 0.5699239 | colsample_bytree: 0.7719207 | gamma: 1.44862 | reg_alpha: 3.349238 | reg_lambda: 2.836945	0.51101	36	1	XGBClassifier	ChemBERTa
n_estimators: 975 | max_depth: 12 | learning_rate: 0.0651273 | max_leaves: 11 | subsample: 0.5011987 | colsample_bytree: 0.5618431 | gamma: 0.7898965 | reg_alpha: 3.439041 | reg_lambda: 3.105191	0.513	37	1	XGBClassifier	ChemBERTa
n_estimators: 950 | max_depth: 12 | learning_rate: 0.06632667 | max_leaves: 12 | subsample: 0.5014555 | colsample_bytree: 0.5581279 | gamma: 0.8182207 | reg_alpha: 3.26888 | reg_lambda: 3.517957	0.50191	38	1	XGBClassifier	ChemBERTa
n_estimators: 875 | max_depth: 12 | learning_rate: 0.009534893 | max_leaves: 10 | subsample: 0.5296725 | colsample_bytree: 0.8243054 | gamma: 1.597637 | reg_alpha: 2.133509 | reg_lambda: 3.152732	0.48253	39	1	XGBClassifier	ChemBERTa
n_estimators: 950 | max_depth: 7 | learning_rate: 0.06315751 | max_leaves: 11 | subsample: 0.6409437 | colsample_bytree: 0.7887334 | gamma: 0.8434386 | reg_alpha: 1.464478 | reg_lambda: 2.951094	0.50866	40	1	XGBClassifier	ChemBERTa
n_estimators: 975 | max_depth: 11 | learning_rate: 0.04742254 | max_leaves: 11 | subsample: 0.6981913 | colsample_bytree: 0.5577138 | gamma: 0.4145099 | reg_alpha: 3.510136 | reg_lambda: 3.468606	0.51336	41	1	XGBClassifier	ChemBERTa
n_estimators: 1000 | max_depth: 12 | learning_rate: 0.04447469 | max_leaves: 12 | subsample: 0.5494077 | colsample_bytree: 0.5402109 | gamma: 0.3080961 | reg_alpha: 3.991838 | reg_lambda: 3.788626	0.51022	42	1	XGBClassifier	ChemBERTa
n_estimators: 950 | max_depth: 12 | learning_rate: 0.06673822 | max_leaves: 10 | subsample: 0.7001503 | colsample_bytree: 0.5744434 | gamma: 0.5445567 | reg_alpha: 2.7579 | reg_lambda: 3.278342	0.51301	43	1	XGBClassifier	ChemBERTa
n_estimators: 925 | max_depth: 12 | learning_rate: 0.0601245 | max_leaves: 11 | subsample: 0.7056432 | colsample_bytree: 0.5696442 | gamma: 0.4941972 | reg_alpha: 3.107191 | reg_lambda: 3.461143	0.51712	44	1	XGBClassifier	ChemBERTa
n_estimators: 900 | max_depth: 11 | learning_rate: 0.04801202 | max_leaves: 10 | subsample: 0.7070334 | colsample_bytree: 0.6374057 | gamma: 0.3966251 | reg_alpha: 3.110576 | reg_lambda: 3.423832	0.51414	45	1	XGBClassifier	ChemBERTa
