Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: sag:l2 | C: 0.02369692	0.47573	0	1	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 0.002540386	0.46842	1	1	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 0.009688156 | l1_ratio: 0.002234086	0.4519	2	1	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 0.08550114	0.51619	3	1	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 0.1074808	0.46876	4	1	LogisticRegression	CDDD
solver_penalty: lbfgs:l2 | C: 0.4977248	0.51848	5	1	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 3.855084	0.52163	6	1	LogisticRegression	CDDD
solver_penalty: saga:l1 | C: 0.008737262	0.4255	7	1	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.002886139	0.52034	8	1	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 1.36323	0.52058	9	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 9.109463	0.52273	10	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 8.225542	0.52141	11	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 8.391865	0.52259	12	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 1.377262	0.52105	13	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 9.679539	0.52256	14	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.4128336	0.51548	15	1	LogisticRegression	CDDD
solver_penalty: saga:None | C: 2.335078	0.45246	16	1	LogisticRegression	CDDD
solver_penalty: sag:None | C: 0.444378	0.46867	17	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 3.822063	0.52163	18	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 0.1039491	0.51556	19	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 0.832025	0.52027	20	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 9.193498	0.52226	21	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 9.883302	0.52184	22	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 4.007522	0.52185	23	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 2.257409	0.51879	24	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 5.190667	0.52182	25	1	LogisticRegression	CDDD
solver_penalty: lbfgs:l2 | C: 1.438516	0.51806	26	1	LogisticRegression	CDDD
solver_penalty: sag:l2 | C: 0.2581811	0.46818	27	1	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 6.078032 | l1_ratio: 0.8362742	0.46903	28	1	LogisticRegression	CDDD
solver_penalty: saga:None | C: 0.04382156	0.46894	29	1	LogisticRegression	CDDD
solver_penalty: saga:l1 | C: 0.001189457	0.11102	30	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 9.058707	0.52272	31	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 2.992325	0.52093	32	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 6.430375	0.52077	33	1	LogisticRegression	CDDD
solver_penalty: liblinear:l1 | C: 9.653478	0.52206	34	1	LogisticRegression	CDDD
solver_penalty: sag:None | C: 2.258547	0.47626	35	1	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 1.061169	0.46904	36	1	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 4.977122	0.52136	37	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 0.2104945	0.52082	38	1	LogisticRegression	CDDD
solver_penalty: sag:l2 | C: 0.01424992	0.46812	39	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 0.7347111	0.51914	40	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 6.762647	0.52371	41	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 6.143377	0.52207	42	1	LogisticRegression	CDDD
solver_penalty: liblinear:l2 | C: 3.002406	0.5223	43	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 6.328019	0.52291	44	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 2.010532	0.52215	45	1	LogisticRegression	CDDD
solver_penalty: saga:elasticnet | C: 4.039431 | l1_ratio: 0.2824992	0.46948	46	1	LogisticRegression	CDDD
solver_penalty: lbfgs:l2 | C: 6.371132	0.51801	47	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 3.436175	0.52087	48	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:None | C: 1.70294	0.52234	49	1	LogisticRegression	CDDD
solver_penalty: saga:l1 | C: 0.005559676	0.39215	50	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 6.819198	0.52084	51	1	LogisticRegression	CDDD
solver_penalty: newton-cg:l2 | C: 8.871874	0.52141	52	1	LogisticRegression	CDDD
solver_penalty: newton-cholesky:l2 | C: 4.670413	0.52155	53	1	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 7.766198	0.52332	54	1	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 2.770416	0.52155	55	1	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 4.744797	0.52236	56	1	LogisticRegression	CDDD
solver_penalty: saga:l2 | C: 7.302847	0.45182	57	1	LogisticRegression	CDDD
solver_penalty: lbfgs:None | C: 0.05975368	0.51734	58	1	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 1.106569	0.52271	59	1	LogisticRegression	CDDD
solver_penalty: newton-cg:None | C: 0.6633451	0.52197	60	1	LogisticRegression	CDDD
