Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 275 | max_depth: 8 | learning_rate: 0.005291874 | max_leaves: 1 | subsample: 0.6285653 | colsample_bytree: 0.7773594 | gamma: 1.422557 | reg_alpha: 1.384075 | reg_lambda: 0.8836473	0.0	0	1	XGBClassifier	RDKit
n_estimators: 925 | max_depth: 4 | learning_rate: 0.01945172 | max_leaves: 1 | subsample: 0.5265242 | colsample_bytree: 0.7043839 | gamma: 2.247026 | reg_alpha: 2.911106 | reg_lambda: 1.650342	0.0	1	1	XGBClassifier	RDKit
n_estimators: 625 | max_depth: 11 | learning_rate: 0.03147247 | max_leaves: 3 | subsample: 0.9696045 | colsample_bytree: 0.6671496 | gamma: 1.42994 | reg_alpha: 1.515121 | reg_lambda: 2.658335	0.51115	2	1	XGBClassifier	RDKit
n_estimators: 550 | max_depth: 4 | learning_rate: 0.009299599 | max_leaves: 2 | subsample: 0.9741591 | colsample_bytree: 0.9300723 | gamma: 4.795568 | reg_alpha: 4.172114 | reg_lambda: 3.794431	0.36906	3	1	XGBClassifier	RDKit
n_estimators: 1000 | max_depth: 8 | learning_rate: 0.02941783 | max_leaves: 6 | subsample: 0.5342427 | colsample_bytree: 0.7913822 | gamma: 2.268473 | reg_alpha: 1.277539 | reg_lambda: 4.452106	0.53153	4	1	XGBClassifier	RDKit
n_estimators: 850 | max_depth: 3 | learning_rate: 0.03240031 | max_leaves: 10 | subsample: 0.8694501 | colsample_bytree: 0.5696145 | gamma: 1.445342 | reg_alpha: 4.259394 | reg_lambda: 4.932345	0.5218	5	1	XGBClassifier	RDKit
n_estimators: 525 | max_depth: 11 | learning_rate: 0.05595029 | max_leaves: 12 | subsample: 0.7097206 | colsample_bytree: 0.8038202 | gamma: 1.98298 | reg_alpha: 4.000673 | reg_lambda: 1.993491	0.53166	6	1	XGBClassifier	RDKit
n_estimators: 125 | max_depth: 8 | learning_rate: 0.009615468 | max_leaves: 8 | subsample: 0.9927032 | colsample_bytree: 0.8537433 | gamma: 2.581223 | reg_alpha: 3.733275 | reg_lambda: 4.432275	0.39037	7	1	XGBClassifier	RDKit
n_estimators: 550 | max_depth: 3 | learning_rate: 0.02243645 | max_leaves: 8 | subsample: 0.6623288 | colsample_bytree: 0.7495714 | gamma: 3.668957 | reg_alpha: 4.586663 | reg_lambda: 0.5556878	0.51731	8	1	XGBClassifier	RDKit
n_estimators: 575 | max_depth: 5 | learning_rate: 0.005598058 | max_leaves: 8 | subsample: 0.5990335 | colsample_bytree: 0.7455328 | gamma: 2.585972 | reg_alpha: 1.934304 | reg_lambda: 3.508476	0.48486	9	1	XGBClassifier	RDKit
