Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 1000 | max_depth: 6 | learning_rate: 0.03705359 | max_leaves: 10 | subsample: 0.8413922 | colsample_bytree: 0.6190848 | gamma: 1.698369 | reg_alpha: 4.159645 | reg_lambda: 3.343613	0.5205	0	1	XGBClassifier	MACCS
n_estimators: 125 | max_depth: 12 | learning_rate: 0.09273049 | max_leaves: 2 | subsample: 0.6906875 | colsample_bytree: 0.9891442 | gamma: 2.632323 | reg_alpha: 2.626266 | reg_lambda: 1.563117	0.5215	1	1	XGBClassifier	MACCS
n_estimators: 175 | max_depth: 12 | learning_rate: 0.08429878 | max_leaves: 4 | subsample: 0.9508225 | colsample_bytree: 0.5393214 | gamma: 2.39918 | reg_alpha: 0.2148618 | reg_lambda: 0.835043	0.51842	2	1	XGBClassifier	MACCS
n_estimators: 675 | max_depth: 9 | learning_rate: 0.0586211 | max_leaves: 10 | subsample: 0.5731268 | colsample_bytree: 0.5146466 | gamma: 3.317764 | reg_alpha: 4.668157 | reg_lambda: 0.811068	0.51869	3	1	XGBClassifier	MACCS
n_estimators: 275 | max_depth: 6 | learning_rate: 0.006399394 | max_leaves: 12 | subsample: 0.5376721 | colsample_bytree: 0.5364582 | gamma: 0.2545998 | reg_alpha: 1.366439 | reg_lambda: 2.811551	0.46205	4	1	XGBClassifier	MACCS
n_estimators: 175 | max_depth: 3 | learning_rate: 0.05136254 | max_leaves: 1 | subsample: 0.7124278 | colsample_bytree: 0.9982932 | gamma: 2.108844 | reg_alpha: 0.2769356 | reg_lambda: 3.221531	0.0	5	1	XGBClassifier	MACCS
n_estimators: 675 | max_depth: 3 | learning_rate: 0.0347573 | max_leaves: 8 | subsample: 0.7124474 | colsample_bytree: 0.7133034 | gamma: 1.883818 | reg_alpha: 0.5821424 | reg_lambda: 2.52449	0.51476	6	1	XGBClassifier	MACCS
n_estimators: 700 | max_depth: 11 | learning_rate: 0.06834211 | max_leaves: 1 | subsample: 0.8603529 | colsample_bytree: 0.6889311 | gamma: 1.418934 | reg_alpha: 2.028391 | reg_lambda: 2.910183	0.0	7	1	XGBClassifier	MACCS
n_estimators: 675 | max_depth: 10 | learning_rate: 0.007139602 | max_leaves: 1 | subsample: 0.8289156 | colsample_bytree: 0.633117 | gamma: 0.4989667 | reg_alpha: 0.4923204 | reg_lambda: 3.849117	0.0	8	1	XGBClassifier	MACCS
n_estimators: 850 | max_depth: 6 | learning_rate: 0.02703625 | max_leaves: 7 | subsample: 0.7011276 | colsample_bytree: 0.6994204 | gamma: 3.872554 | reg_alpha: 3.025949 | reg_lambda: 2.267538	0.51708	9	1	XGBClassifier	MACCS
n_estimators: 375 | max_depth: 8 | learning_rate: 0.01415972 | max_leaves: 4 | subsample: 0.6176536 | colsample_bytree: 0.902642 | gamma: 4.892208 | reg_alpha: 3.203989 | reg_lambda: 4.903248	0.52176	10	1	XGBClassifier	MACCS
n_estimators: 375 | max_depth: 8 | learning_rate: 0.01553697 | max_leaves: 4 | subsample: 0.6260302 | colsample_bytree: 0.9583989 | gamma: 4.827499 | reg_alpha: 3.244507 | reg_lambda: 4.951333	0.52636	11	1	XGBClassifier	MACCS
n_estimators: 400 | max_depth: 8 | learning_rate: 0.01340941 | max_leaves: 4 | subsample: 0.6046019 | colsample_bytree: 0.8750051 | gamma: 4.85248 | reg_alpha: 3.492712 | reg_lambda: 4.975405	0.5223	12	1	XGBClassifier	MACCS
n_estimators: 450 | max_depth: 8 | learning_rate: 0.01464256 | max_leaves: 4 | subsample: 0.5018618 | colsample_bytree: 0.8350462 | gamma: 4.845198 | reg_alpha: 3.67144 | reg_lambda: 4.943644	0.52352	13	1	XGBClassifier	MACCS
n_estimators: 500 | max_depth: 5 | learning_rate: 0.0149249 | max_leaves: 5 | subsample: 0.5066209 | colsample_bytree: 0.8264821 | gamma: 4.119248 | reg_alpha: 3.952304 | reg_lambda: 4.212165	0.51954	14	1	XGBClassifier	MACCS
