Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 100 | criterion: gini | max_depth: 19 | min_samples_leaf: 9 | min_samples_split: 9 | max_features: sqrt | ccp_alpha: 0.00179085	0.43209	0	0	RandomForestClassifier	RDKit
n_estimators: 525 | criterion: gini | max_depth: 14 | min_samples_leaf: 3 | min_samples_split: 8 | max_features: None | ccp_alpha: 0.0005468313	0.49742	1	0	RandomForestClassifier	RDKit
n_estimators: 900 | criterion: log_loss | max_depth: 20 | min_samples_leaf: 6 | min_samples_split: 9 | max_features: None | ccp_alpha: 0.0006761355	0.4848	2	0	RandomForestClassifier	RDKit
n_estimators: 750 | criterion: entropy | max_depth: 4 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.002114104	0.36599	3	0	RandomForestClassifier	RDKit
n_estimators: 650 | criterion: gini | max_depth: 7 | min_samples_leaf: 5 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.0002303374	0.53304	4	0	RandomForestClassifier	RDKit
n_estimators: 925 | criterion: entropy | max_depth: 6 | min_samples_leaf: 7 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.04950409	0.0	5	0	RandomForestClassifier	RDKit
n_estimators: 725 | criterion: gini | max_depth: 14 | min_samples_leaf: 2 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.0003499749	0.3323	6	0	RandomForestClassifier	RDKit
n_estimators: 350 | criterion: gini | max_depth: 15 | min_samples_leaf: 6 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.02302894	0.0	7	0	RandomForestClassifier	RDKit
n_estimators: 425 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 9 | min_samples_split: 8 | max_features: None | ccp_alpha: 0.001795552	0.51747	8	0	RandomForestClassifier	RDKit
n_estimators: 1000 | criterion: entropy | max_depth: 17 | min_samples_leaf: 10 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 0.001303555	0.38381	9	0	RandomForestClassifier	RDKit
n_estimators: 675 | criterion: gini | max_depth: 8 | min_samples_leaf: 4 | min_samples_split: 2 | max_features: None | ccp_alpha: 1.296844e-05	0.52211	10	0	RandomForestClassifier	RDKit
n_estimators: 675 | criterion: gini | max_depth: 9 | min_samples_leaf: 4 | min_samples_split: 2 | max_features: None | ccp_alpha: 3.698144e-05	0.51508	11	0	RandomForestClassifier	RDKit
n_estimators: 575 | criterion: gini | max_depth: 8 | min_samples_leaf: 4 | min_samples_split: 2 | max_features: None | ccp_alpha: 1.816239e-05	0.51369	12	0	RandomForestClassifier	RDKit
n_estimators: 800 | criterion: gini | max_depth: 2 | min_samples_leaf: 4 | min_samples_split: 4 | max_features: None | ccp_alpha: 9.992889e-05	0.46256	13	0	RandomForestClassifier	RDKit
n_estimators: 550 | criterion: gini | max_depth: 11 | min_samples_leaf: 7 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.0001088543	0.49446	14	0	RandomForestClassifier	RDKit
n_estimators: 325 | criterion: log_loss | max_depth: 7 | min_samples_leaf: 5 | min_samples_split: 10 | max_features: None | ccp_alpha: 1.142588e-05	0.53769	15	0	RandomForestClassifier	RDKit
n_estimators: 250 | criterion: log_loss | max_depth: 5 | min_samples_leaf: 5 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.008735347	0.53388	16	0	RandomForestClassifier	RDKit
n_estimators: 225 | criterion: log_loss | max_depth: 4 | min_samples_leaf: 7 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.009351471	0.5276	17	0	RandomForestClassifier	RDKit
n_estimators: 275 | criterion: log_loss | max_depth: 11 | min_samples_leaf: 5 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.007834895	0.11619	18	0	RandomForestClassifier	RDKit
