Dataset	DPA	PT	Test_Fold	Model	Descriptors	Metric	Value
Mono	IC	Card	1	LogisticRegression	ECFP	Balanced Accuracy	0.53001
Mono	IC	Card	4	LogisticRegression	ECFP	Balanced Accuracy	0.61203
Mono	IC	Card	3	LogisticRegression	ECFP	Balanced Accuracy	0.42711
Mono	IC	Card	0	LogisticRegression	ECFP	Balanced Accuracy	0.52393
Mono	IC	Card	2	LogisticRegression	ECFP	Balanced Accuracy	0.57706
Primary	IC	Card	1	LogisticRegression	ECFP	Balanced Accuracy	0.5424
Primary	IC	Card	4	LogisticRegression	ECFP	Balanced Accuracy	0.64982
Primary	IC	Card	3	LogisticRegression	ECFP	Balanced Accuracy	0.4113
Primary	IC	Card	0	LogisticRegression	ECFP	Balanced Accuracy	0.55837
Primary	IC	Card	2	LogisticRegression	ECFP	Balanced Accuracy	0.57372
Secondary	IC	Card	1	LogisticRegression	ECFP	Balanced Accuracy	0.54196
Secondary	IC	Card	4	LogisticRegression	ECFP	Balanced Accuracy	0.50094
Secondary	IC	Card	3	LogisticRegression	ECFP	Balanced Accuracy	0.52311
Secondary	IC	Card	0	LogisticRegression	ECFP	Balanced Accuracy	0.58851
Secondary	IC	Card	2	LogisticRegression	ECFP	Balanced Accuracy	0.54551
Mono	IC	Card	1	LogisticRegression	ECFP	GeomRS	0.52971
Mono	IC	Card	4	LogisticRegression	ECFP	GeomRS	0.60062
Mono	IC	Card	3	LogisticRegression	ECFP	GeomRS	0.41944
Mono	IC	Card	0	LogisticRegression	ECFP	GeomRS	0.50755
Mono	IC	Card	2	LogisticRegression	ECFP	GeomRS	0.56211
Primary	IC	Card	1	LogisticRegression	ECFP	GeomRS	0.53141
Primary	IC	Card	4	LogisticRegression	ECFP	GeomRS	0.64077
Primary	IC	Card	3	LogisticRegression	ECFP	GeomRS	0.40896
Primary	IC	Card	0	LogisticRegression	ECFP	GeomRS	0.53205
Primary	IC	Card	2	LogisticRegression	ECFP	GeomRS	0.53611
Secondary	IC	Card	1	LogisticRegression	ECFP	GeomRS	0.53652
Secondary	IC	Card	4	LogisticRegression	ECFP	GeomRS	0.49952
Secondary	IC	Card	3	LogisticRegression	ECFP	GeomRS	0.52213
Secondary	IC	Card	0	LogisticRegression	ECFP	GeomRS	0.57757
Secondary	IC	Card	2	LogisticRegression	ECFP	GeomRS	0.51944
Mono	IC	Card	1	LogisticRegression	ECFP	HarmRS	0.5294
Mono	IC	Card	4	LogisticRegression	ECFP	HarmRS	0.58942
Mono	IC	Card	3	LogisticRegression	ECFP	HarmRS	0.41192
Mono	IC	Card	0	LogisticRegression	ECFP	HarmRS	0.49169
Mono	IC	Card	2	LogisticRegression	ECFP	HarmRS	0.54754
Primary	IC	Card	1	LogisticRegression	ECFP	HarmRS	0.52063
Primary	IC	Card	4	LogisticRegression	ECFP	HarmRS	0.63184
Primary	IC	Card	3	LogisticRegression	ECFP	HarmRS	0.40665
Primary	IC	Card	0	LogisticRegression	ECFP	HarmRS	0.50697
Primary	IC	Card	2	LogisticRegression	ECFP	HarmRS	0.50097
Secondary	IC	Card	1	LogisticRegression	ECFP	HarmRS	0.53113
Secondary	IC	Card	4	LogisticRegression	ECFP	HarmRS	0.49811
