Dataset	DPA	PT	Test_Fold	Model	Descriptors	Metric	Value
Mono	PRR	Cred	1	LogisticRegression	RDKit	Balanced Accuracy	0.48174
Mono	PRR	Cred	4	LogisticRegression	RDKit	Balanced Accuracy	0.58598
Mono	PRR	Cred	3	LogisticRegression	RDKit	Balanced Accuracy	0.53638
Mono	PRR	Cred	2	LogisticRegression	RDKit	Balanced Accuracy	0.59961
Mono	PRR	Cred	0	LogisticRegression	RDKit	Balanced Accuracy	0.50959
Primary	PRR	Cred	1	LogisticRegression	RDKit	Balanced Accuracy	0.55495
Primary	PRR	Cred	4	LogisticRegression	RDKit	Balanced Accuracy	0.52502
Primary	PRR	Cred	3	LogisticRegression	RDKit	Balanced Accuracy	0.54421
Primary	PRR	Cred	2	LogisticRegression	RDKit	Balanced Accuracy	0.61335
Primary	PRR	Cred	0	LogisticRegression	RDKit	Balanced Accuracy	0.55656
Secondary	PRR	Cred	1	LogisticRegression	RDKit	Balanced Accuracy	0.55389
Secondary	PRR	Cred	4	LogisticRegression	RDKit	Balanced Accuracy	0.57056
Secondary	PRR	Cred	3	LogisticRegression	RDKit	Balanced Accuracy	0.54051
Secondary	PRR	Cred	2	LogisticRegression	RDKit	Balanced Accuracy	0.62696
Secondary	PRR	Cred	0	LogisticRegression	RDKit	Balanced Accuracy	0.53402
Mono	PRR	Cred	1	LogisticRegression	RDKit	GeomRS	0.45128
Mono	PRR	Cred	4	LogisticRegression	RDKit	GeomRS	0.58437
Mono	PRR	Cred	3	LogisticRegression	RDKit	GeomRS	0.53625
Mono	PRR	Cred	2	LogisticRegression	RDKit	GeomRS	0.59413
Mono	PRR	Cred	0	LogisticRegression	RDKit	GeomRS	0.50903
Primary	PRR	Cred	1	LogisticRegression	RDKit	GeomRS	0.53273
Primary	PRR	Cred	4	LogisticRegression	RDKit	GeomRS	0.52364
Primary	PRR	Cred	3	LogisticRegression	RDKit	GeomRS	0.54377
Primary	PRR	Cred	2	LogisticRegression	RDKit	GeomRS	0.6122
Primary	PRR	Cred	0	LogisticRegression	RDKit	GeomRS	0.55257
Secondary	PRR	Cred	1	LogisticRegression	RDKit	GeomRS	0.55339
