Dataset	DPA	PT	Test_Fold	Model	Descriptors	Metric	Value
Mono	IC	Cvas	1	RandomForestClassifier	Klek	Balanced Accuracy	0.49739
Mono	IC	Cvas	4	RandomForestClassifier	Klek	Balanced Accuracy	0.5561
Mono	IC	Cvas	3	RandomForestClassifier	Klek	Balanced Accuracy	0.54492
Mono	IC	Cvas	0	RandomForestClassifier	Klek	Balanced Accuracy	0.53523
Mono	IC	Cvas	2	RandomForestClassifier	Klek	Balanced Accuracy	0.52411
Primary	IC	Cvas	1	RandomForestClassifier	Klek	Balanced Accuracy	0.54456
Primary	IC	Cvas	4	RandomForestClassifier	Klek	Balanced Accuracy	0.55642
Primary	IC	Cvas	3	RandomForestClassifier	Klek	Balanced Accuracy	0.5372
Primary	IC	Cvas	0	RandomForestClassifier	Klek	Balanced Accuracy	0.56208
Primary	IC	Cvas	2	RandomForestClassifier	Klek	Balanced Accuracy	0.54798
Secondary	IC	Cvas	1	RandomForestClassifier	Klek	Balanced Accuracy	0.52877
Secondary	IC	Cvas	4	RandomForestClassifier	Klek	Balanced Accuracy	0.54578
Secondary	IC	Cvas	3	RandomForestClassifier	Klek	Balanced Accuracy	0.52901
Secondary	IC	Cvas	0	RandomForestClassifier	Klek	Balanced Accuracy	0.55574
Secondary	IC	Cvas	2	RandomForestClassifier	Klek	Balanced Accuracy	0.51596
Mono	IC	Cvas	1	RandomForestClassifier	Klek	GeomRS	0.49497
Mono	IC	Cvas	4	RandomForestClassifier	Klek	GeomRS	0.50617
Mono	IC	Cvas	3	RandomForestClassifier	Klek	GeomRS	0.51378
Mono	IC	Cvas	0	RandomForestClassifier	Klek	GeomRS	0.50332
Mono	IC	Cvas	2	RandomForestClassifier	Klek	GeomRS	0.39293
Primary	IC	Cvas	1	RandomForestClassifier	Klek	GeomRS	0.53756
Primary	IC	Cvas	4	RandomForestClassifier	Klek	GeomRS	0.47977
Primary	IC	Cvas	3	RandomForestClassifier	Klek	GeomRS	0.50254
Primary	IC	Cvas	0	RandomForestClassifier	Klek	GeomRS	0.5309
