Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 700 | max_depth: 10 | learning_rate: 0.01765744 | max_leaves: 0 | subsample: 0.8199288 | colsample_bytree: 0.7903944 | gamma: 3.139784 | reg_alpha: 0.1429865 | reg_lambda: 1.31619	0.45846	0	0	XGBClassifier	Klek
n_estimators: 800 | max_depth: 9 | learning_rate: 0.02690251 | max_leaves: 9 | subsample: 0.7504645 | colsample_bytree: 0.8780025 | gamma: 1.852139 | reg_alpha: 3.330869 | reg_lambda: 0.1527162	0.42469	1	0	XGBClassifier	Klek
n_estimators: 800 | max_depth: 4 | learning_rate: 0.01519571 | max_leaves: 10 | subsample: 0.6937662 | colsample_bytree: 0.6824956 | gamma: 3.884245 | reg_alpha: 4.485042 | reg_lambda: 4.694635	0.3619	2	0	XGBClassifier	Klek
n_estimators: 250 | max_depth: 5 | learning_rate: 0.0253966 | max_leaves: 10 | subsample: 0.8702618 | colsample_bytree: 0.7435869 | gamma: 3.171255 | reg_alpha: 3.962765 | reg_lambda: 2.246953	0.38227	3	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 4 | learning_rate: 0.03097213 | max_leaves: 10 | subsample: 0.8346079 | colsample_bytree: 0.9479355 | gamma: 1.036302 | reg_alpha: 3.628608 | reg_lambda: 3.202869	0.45145	4	0	XGBClassifier	Klek
n_estimators: 325 | max_depth: 11 | learning_rate: 0.05492211 | max_leaves: 9 | subsample: 0.8587402 | colsample_bytree: 0.6107049 | gamma: 4.083668 | reg_alpha: 4.891145 | reg_lambda: 2.921588	0.35232	5	0	XGBClassifier	Klek
n_estimators: 300 | max_depth: 10 | learning_rate: 0.005957509 | max_leaves: 1 | subsample: 0.9442612 | colsample_bytree: 0.5301688 | gamma: 0.2565414 | reg_alpha: 1.328235 | reg_lambda: 2.887894	0.0	6	0	XGBClassifier	Klek
n_estimators: 400 | max_depth: 11 | learning_rate: 0.0482206 | max_leaves: 1 | subsample: 0.7475475 | colsample_bytree: 0.8761238 | gamma: 0.435313 | reg_alpha: 0.8637668 | reg_lambda: 4.701476	0.0	7	0	XGBClassifier	Klek
n_estimators: 475 | max_depth: 10 | learning_rate: 0.0321587 | max_leaves: 2 | subsample: 0.6410953 | colsample_bytree: 0.8510616 | gamma: 0.1990548 | reg_alpha: 1.839495 | reg_lambda: 1.846736	0.35352	8	0	XGBClassifier	Klek
n_estimators: 775 | max_depth: 2 | learning_rate: 0.005035684 | max_leaves: 4 | subsample: 0.7066974 | colsample_bytree: 0.7904644 | gamma: 3.662496 | reg_alpha: 0.5645726 | reg_lambda: 2.630378	0.30909	9	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 7 | learning_rate: 0.09991429 | max_leaves: 6 | subsample: 0.5285481 | colsample_bytree: 0.9728351 | gamma: 4.779052 | reg_alpha: 0.045085 | reg_lambda: 0.6665434	0.42681	10	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 7 | learning_rate: 0.01304788 | max_leaves: 12 | subsample: 0.8412034 | colsample_bytree: 0.9935568 | gamma: 1.870832 | reg_alpha: 3.010703 | reg_lambda: 1.31558	0.42256	11	0	XGBClassifier	Klek
n_estimators: 600 | max_depth: 5 | learning_rate: 0.01271777 | max_leaves: 6 | subsample: 0.9790994 | colsample_bytree: 0.92614 | gamma: 2.342285 | reg_alpha: 2.373674 | reg_lambda: 3.684359	0.40292	12	0	XGBClassifier	Klek
n_estimators: 650 | max_depth: 2 | learning_rate: 0.009121395 | max_leaves: 7 | subsample: 0.8232956 | colsample_bytree: 0.779269 | gamma: 1.14429 | reg_alpha: 3.744299 | reg_lambda: 3.528976	0.35894	13	0	XGBClassifier	Klek
n_estimators: 150 | max_depth: 8 | learning_rate: 0.04236301 | max_leaves: 3 | subsample: 0.9161896 | colsample_bytree: 0.64962 | gamma: 2.884944 | reg_alpha: 2.49953 | reg_lambda: 1.407191	0.34319	14	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 12 | learning_rate: 0.01984381 | max_leaves: 12 | subsample: 0.7954867 | colsample_bytree: 0.8298505 | gamma: 1.30723 | reg_alpha: 1.918758 | reg_lambda: 3.689035	0.45438	15	0	XGBClassifier	Klek
n_estimators: 975 | max_depth: 12 | learning_rate: 0.01659557 | max_leaves: 0 | subsample: 0.5973347 | colsample_bytree: 0.726131 | gamma: 2.270942 | reg_alpha: 1.649661 | reg_lambda: 4.270374	0.424	16	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 12 | learning_rate: 0.01918965 | max_leaves: 12 | subsample: 0.7762889 | colsample_bytree: 0.8241829 | gamma: 1.392569 | reg_alpha: 0.2565713 | reg_lambda: 3.929129	0.47623	17	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 9 | learning_rate: 0.008497132 | max_leaves: 4 | subsample: 0.7793537 | colsample_bytree: 0.811299 | gamma: 3.041373 | reg_alpha: 0.09357135 | reg_lambda: 0.8826704	0.37306	18	0	XGBClassifier	Klek
n_estimators: 725 | max_depth: 12 | learning_rate: 0.00975482 | max_leaves: 6 | subsample: 0.8969949 | colsample_bytree: 0.7220932 | gamma: 1.709628 | reg_alpha: 0.8042329 | reg_lambda: 2.076285	0.4076	19	0	XGBClassifier	Klek
n_estimators: 900 | max_depth: 10 | learning_rate: 0.0203302 | max_leaves: 4 | subsample: 0.6715095 | colsample_bytree: 0.9003106 | gamma: 4.479937 | reg_alpha: 1.180246 | reg_lambda: 0.04180827	0.37874	20	0	XGBClassifier	Klek
n_estimators: 900 | max_depth: 12 | learning_rate: 0.01935611 | max_leaves: 12 | subsample: 0.8006799 | colsample_bytree: 0.8304226 | gamma: 1.027585 | reg_alpha: 0.4934336 | reg_lambda: 4.131784	0.47408	21	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 11 | learning_rate: 0.02022985 | max_leaves: 12 | subsample: 0.749842 | colsample_bytree: 0.7866331 | gamma: 0.6738436 | reg_alpha: 0.3704826 | reg_lambda: 4.175941	0.49626	22	0	XGBClassifier	Klek
n_estimators: 900 | max_depth: 11 | learning_rate: 0.02229329 | max_leaves: 12 | subsample: 0.7471981 | colsample_bytree: 0.8473906 | gamma: 0.6248466 | reg_alpha: 0.6130983 | reg_lambda: 4.119735	0.49568	23	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 11 | learning_rate: 0.03294812 | max_leaves: 11 | subsample: 0.7388494 | colsample_bytree: 0.6935612 | gamma: 0.6753927 | reg_alpha: 1.186919 | reg_lambda: 4.990921	0.4753	24	0	XGBClassifier	Klek
n_estimators: 925 | max_depth: 8 | learning_rate: 0.01244889 | max_leaves: 8 | subsample: 0.628038 | colsample_bytree: 0.7549557 | gamma: 0.692751 | reg_alpha: 0.484883 | reg_lambda: 4.226118	0.45724	25	0	XGBClassifier	Klek
n_estimators: 525 | max_depth: 11 | learning_rate: 0.02472558 | max_leaves: 11 | subsample: 0.7207691 | colsample_bytree: 0.8642094 | gamma: 1.487528 | reg_alpha: 0.8261126 | reg_lambda: 3.854804	0.45666	26	0	XGBClassifier	Klek
n_estimators: 825 | max_depth: 9 | learning_rate: 0.06456704 | max_leaves: 11 | subsample: 0.7710025 | colsample_bytree: 0.9065569 | gamma: 0.04251902 | reg_alpha: 1.566706 | reg_lambda: 3.31702	0.50034	27	0	XGBClassifier	Klek
n_estimators: 750 | max_depth: 9 | learning_rate: 0.08168545 | max_leaves: 11 | subsample: 0.5567735 | colsample_bytree: 0.9173421 | gamma: 0.04911912 | reg_alpha: 1.66965 | reg_lambda: 3.287516	0.50516	28	0	XGBClassifier	Klek
n_estimators: 725 | max_depth: 8 | learning_rate: 0.08831445 | max_leaves: 11 | subsample: 0.5144373 | colsample_bytree: 0.9238594 | gamma: 0.03001807 | reg_alpha: 2.173165 | reg_lambda: 3.295909	0.50364	29	0	XGBClassifier	Klek
n_estimators: 700 | max_depth: 8 | learning_rate: 0.09923791 | max_leaves: 8 | subsample: 0.5084943 | colsample_bytree: 0.9199633 | gamma: 0.007821024 | reg_alpha: 2.861563 | reg_lambda: 3.24734	0.49069	30	0	XGBClassifier	Klek
n_estimators: 750 | max_depth: 9 | learning_rate: 0.07050344 | max_leaves: 11 | subsample: 0.5636498 | colsample_bytree: 0.9561465 | gamma: 0.05280813 | reg_alpha: 2.109445 | reg_lambda: 3.359173	0.50775	31	0	XGBClassifier	Klek
n_estimators: 750 | max_depth: 9 | learning_rate: 0.07516119 | max_leaves: 11 | subsample: 0.5652393 | colsample_bytree: 0.9503729 | gamma: 0.01116798 | reg_alpha: 2.183697 | reg_lambda: 3.307222	0.50548	32	0	XGBClassifier	Klek
n_estimators: 725 | max_depth: 9 | learning_rate: 0.07528671 | max_leaves: 9 | subsample: 0.5554028 | colsample_bytree: 0.9494377 | gamma: 0.3805305 | reg_alpha: 2.056441 | reg_lambda: 2.703859	0.49169	33	0	XGBClassifier	Klek
n_estimators: 775 | max_depth: 8 | learning_rate: 0.07900695 | max_leaves: 10 | subsample: 0.5724205 | colsample_bytree: 0.991481 | gamma: 0.8953084 | reg_alpha: 2.135248 | reg_lambda: 2.363597	0.4862	34	0	XGBClassifier	Klek
n_estimators: 550 | max_depth: 6 | learning_rate: 0.07646094 | max_leaves: 10 | subsample: 0.5491694 | colsample_bytree: 0.9527706 | gamma: 0.3705075 | reg_alpha: 2.799284 | reg_lambda: 3.149459	0.48309	35	0	XGBClassifier	Klek
n_estimators: 800 | max_depth: 9 | learning_rate: 0.05949522 | max_leaves: 11 | subsample: 0.5948106 | colsample_bytree: 0.8929904 | gamma: 0.04565506 | reg_alpha: 2.281285 | reg_lambda: 3.454441	0.49734	36	0	XGBClassifier	Klek
n_estimators: 675 | max_depth: 6 | learning_rate: 0.04078846 | max_leaves: 9 | subsample: 0.5008905 | colsample_bytree: 0.9351768 | gamma: 0.4612403 | reg_alpha: 2.706733 | reg_lambda: 2.967319	0.47449	37	0	XGBClassifier	Klek
n_estimators: 750 | max_depth: 7 | learning_rate: 0.08555514 | max_leaves: 8 | subsample: 0.6285897 | colsample_bytree: 0.9679769 | gamma: 0.8581302 | reg_alpha: 3.084012 | reg_lambda: 3.002976	0.46302	38	0	XGBClassifier	Klek
n_estimators: 825 | max_depth: 9 | learning_rate: 0.06581401 | max_leaves: 10 | subsample: 0.5903228 | colsample_bytree: 0.8864392 | gamma: 0.2720671 | reg_alpha: 3.342058 | reg_lambda: 2.545152	0.47984	39	0	XGBClassifier	Klek
n_estimators: 450 | max_depth: 10 | learning_rate: 0.05045685 | max_leaves: 11 | subsample: 0.5437997 | colsample_bytree: 0.5041202 | gamma: 0.04680136 | reg_alpha: 1.506788 | reg_lambda: 4.45951	0.47264	40	0	XGBClassifier	Klek
n_estimators: 575 | max_depth: 9 | learning_rate: 0.06485151 | max_leaves: 11 | subsample: 0.6817207 | colsample_bytree: 0.9135908 | gamma: 0.1489735 | reg_alpha: 1.727453 | reg_lambda: 3.395888	0.49399	41	0	XGBClassifier	Klek
n_estimators: 825 | max_depth: 8 | learning_rate: 0.08770925 | max_leaves: 9 | subsample: 0.5707097 | colsample_bytree: 0.9735069 | gamma: 0.5037787 | reg_alpha: 1.419299 | reg_lambda: 2.746357	0.49501	42	0	XGBClassifier	Klek
n_estimators: 675 | max_depth: 10 | learning_rate: 0.06770234 | max_leaves: 10 | subsample: 0.5150529 | colsample_bytree: 0.9032245 | gamma: 0.0211987 | reg_alpha: 2.051766 | reg_lambda: 3.284831	0.49146	43	0	XGBClassifier	Klek
n_estimators: 825 | max_depth: 7 | learning_rate: 0.05500933 | max_leaves: 11 | subsample: 0.6552624 | colsample_bytree: 0.9501688 | gamma: 0.2823019 | reg_alpha: 2.291224 | reg_lambda: 3.59357	0.49402	44	0	XGBClassifier	Klek
n_estimators: 750 | max_depth: 9 | learning_rate: 0.04448088 | max_leaves: 11 | subsample: 0.5310969 | colsample_bytree: 0.8636291 | gamma: 0.8818235 | reg_alpha: 2.566406 | reg_lambda: 3.861362	0.46273	45	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 8 | learning_rate: 0.09405691 | max_leaves: 10 | subsample: 0.6122981 | colsample_bytree: 0.9332669 | gamma: 0.2926721 | reg_alpha: 1.603255 | reg_lambda: 3.09153	0.49839	46	0	XGBClassifier	Klek
n_estimators: 700 | max_depth: 9 | learning_rate: 0.07058901 | max_leaves: 9 | subsample: 0.5662632 | colsample_bytree: 0.9847368 | gamma: 0.529136 | reg_alpha: 1.138268 | reg_lambda: 2.141092	0.50206	47	0	XGBClassifier	Klek
n_estimators: 700 | max_depth: 10 | learning_rate: 0.07453011 | max_leaves: 7 | subsample: 0.5692328 | colsample_bytree: 0.9734196 | gamma: 1.120169 | reg_alpha: 1.295439 | reg_lambda: 1.669983	0.47235	48	0	XGBClassifier	Klek
n_estimators: 625 | max_depth: 6 | learning_rate: 0.03700825 | max_leaves: 9 | subsample: 0.5242344 | colsample_bytree: 0.9872492 | gamma: 0.5376099 | reg_alpha: 4.199895 | reg_lambda: 2.401025	0.46154	49	0	XGBClassifier	Klek
