Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 175 | criterion: gini | max_depth: 18 | min_samples_leaf: 6 | min_samples_split: 8 | max_features: None | ccp_alpha: 0.0001023492	0.4746	0	0	RandomForestClassifier	RDKit
n_estimators: 500 | criterion: entropy | max_depth: 18 | min_samples_leaf: 7 | min_samples_split: 4 | max_features: sqrt | ccp_alpha: 0.0008466905	0.45327	1	0	RandomForestClassifier	RDKit
n_estimators: 975 | criterion: log_loss | max_depth: 12 | min_samples_leaf: 9 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.02985647	0.0	2	0	RandomForestClassifier	RDKit
n_estimators: 850 | criterion: entropy | max_depth: 2 | min_samples_leaf: 10 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 5.507621e-05	0.00574	3	0	RandomForestClassifier	RDKit
n_estimators: 575 | criterion: log_loss | max_depth: 12 | min_samples_leaf: 6 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 0.001573107	0.37468	4	0	RandomForestClassifier	RDKit
n_estimators: 150 | criterion: gini | max_depth: 6 | min_samples_leaf: 3 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.0006811057	0.33324	5	0	RandomForestClassifier	RDKit
n_estimators: 550 | criterion: entropy | max_depth: 2 | min_samples_leaf: 10 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 0.003756504	0.0	6	0	RandomForestClassifier	RDKit
n_estimators: 575 | criterion: entropy | max_depth: 4 | min_samples_leaf: 1 | min_samples_split: 10 | max_features: sqrt | ccp_alpha: 0.0008709857	0.09809	7	0	RandomForestClassifier	RDKit
n_estimators: 825 | criterion: entropy | max_depth: 4 | min_samples_leaf: 7 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 0.0002530602	0.10845	8	0	RandomForestClassifier	RDKit
n_estimators: 750 | criterion: gini | max_depth: 14 | min_samples_leaf: 10 | min_samples_split: 9 | max_features: log2 | ccp_alpha: 0.003761501	0.20556	9	0	RandomForestClassifier	RDKit
n_estimators: 125 | criterion: gini | max_depth: 20 | min_samples_leaf: 3 | min_samples_split: 2 | max_features: None | ccp_alpha: 1.041633e-05	0.49156	10	0	RandomForestClassifier	RDKit
