TP	FP	FN	TN	Accuracy	Recall	Specificity	Precision	Balanced Accuracy	GeomRS	HarmRS	F1 Score	ROC AUC	MCC	PRC AUC	Brier	ECE	Kind	Series	Test_Fold	Model	Descriptors
330.58022	361.04017	420.70191	688.18103	0.56582	0.44002	0.6559	0.47798	0.54796	0.53722	0.5267	0.45822	0.57025	0.09724	0.47623	0.24965	0.0696	Total | Total	Weighted	0	RandomForestClassifier	RDKit
141.09334	156.32808	170.86597	293.72806	0.57062	0.45228	0.65265	0.47439	0.55246	0.5433	0.5343	0.46307	0.57065	0.10577	0.47145	0.24864	0.081	Sex | Unknown	Weighted	0	RandomForestClassifier	RDKit
68.61054	88.62417	131.42659	220.44171	0.56777	0.34299	0.71325	0.43636	0.52812	0.49461	0.46322	0.38408	0.55385	0.05945	0.44512	0.25584	0.06953	Sex | Male	Weighted	0	RandomForestClassifier	RDKit
120.87634	116.08792	118.40935	174.01126	0.55704	0.50515	0.59983	0.5101	0.55249	0.55046	0.54844	0.50762	0.57822	0.10508	0.5126	0.24516	0.05883	Sex | Female	Weighted	0	RandomForestClassifier	RDKit
54.77026	65.22175	114.82563	163.70337	0.54821	0.32295	0.7151	0.45645	0.51902	0.48056	0.44495	0.37826	0.54284	0.041	0.46116	0.26054	0.05752	Age | Elderly	Weighted	0	RandomForestClassifier	RDKit
28.12369	16.64631	11.05593	23.30886	0.64994	0.71781	0.58338	0.62818	0.65059	0.64711	0.64365	0.67001	0.71783	0.30381	0.7152	0.22079	0.08554	Age | Children	Weighted	0	RandomForestClassifier	RDKit
19.74583	15.43102	20.51492	16.14737	0.49963	0.49045	0.51134	0.56133	0.5009	0.50079	0.50068	0.5235	0.47081	0.00178	0.55785	0.2502	0.10868	Age | Adolescent	Weighted	0	RandomForestClassifier	RDKit
111.22676	156.71275	177.41771	351.89106	0.5809	0.38534	0.69188	0.41512	0.53861	0.51634	0.495	0.39968	0.56266	0.07856	0.41459	0.25045	0.11265	Age | Unknown	Weighted	0	RandomForestClassifier	RDKit
116.71368	107.02834	96.88772	133.13037	0.55061	0.54641	0.55434	0.52164	0.55038	0.55036	0.55035	0.53374	0.5663	0.10059	0.52698	0.24569	0.05223	Age | Adult	Weighted	0	RandomForestClassifier	RDKit
48.84714	44.07698	62.09832	89.90688	0.56651	0.44028	0.67103	0.52567	0.55565	0.54354	0.5317	0.4792	0.57435	0.11419	0.51715	0.25041	0.04013	Weight | High	Weighted	0	RandomForestClassifier	RDKit
77.60966	48.34473	42.51511	57.9802	0.59876	0.64608	0.54531	0.61617	0.59569	0.59356	0.59143	0.63077	0.61829	0.19225	0.59956	0.23512	0.08859	Weight | Low	Weighted	0	RandomForestClassifier	RDKit
79.93032	74.78298	44.77798	65.44804	0.54872	0.64094	0.46672	0.51664	0.55383	0.54693	0.54013	0.57211	0.56739	0.10902	0.51132	0.24338	0.07282	Weight | Average	Weighted	0	RandomForestClassifier	RDKit
124.1931	193.83548	271.3105	474.84591	0.56291	0.31401	0.71012	0.39051	0.51207	0.47222	0.43546	0.34811	0.52674	0.02548	0.41071	0.25785	0.093	Weight | Unknown	Weighted	0	RandomForestClassifier	RDKit
1806.0	987.0	1902.0	1519.0	0.53508	0.48706	0.60615	0.64662	0.5466	0.54335	0.54011	0.55561	0.57155	0.09191	0.65329	0.24965	0.10704	Total | Total	Unweighted	0	RandomForestClassifier	RDKit
