Params	Value	Number	Test_Fold	Model	Descriptors
solver_penalty: newton-cg:None | C: 5.539087	0.4659	0	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.04562631	0.47048	1	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.00453818	0.0	2	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.005565941	0.07932	3	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.2319009	0.47015	4	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.1914737	0.4723	5	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.003938303	0.0	6	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.03491923	0.37646	7	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.01889397	0.46918	8	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.03331495	0.38301	9	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.5983479	0.47874	10	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.5546923	0.47022	11	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 1.089295	0.47991	12	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 1.821742	0.47866	13	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 1.188769	0.47702	14	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 9.623076 | l1_ratio: 0.8954538	0.47524	15	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 2.865379	0.47872	16	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.5619119	0.47352	17	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.6172059	0.47666	18	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.001001576	0.00035	19	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.222995	0.46204	20	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 2.889622	0.48644	21	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 3.405848	0.4832	22	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 4.007879	0.48426	23	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 3.8743	0.48885	24	0	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 8.562682	0.4774	25	0	LogisticRegression	Klek
solver_penalty: saga:None | C: 3.8512	0.48067	26	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 2.178133	0.48167	27	0	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 4.859353	0.47338	28	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 6.430461	0.47082	29	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 1.151641	0.48306	30	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 3.613755	0.48042	31	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 2.296929	0.48461	32	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 1.806781	0.47862	33	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 9.968609	0.48208	34	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.1093866	0.38242	35	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 5.445665	0.48473	36	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 5.456884	0.48364	37	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 1.086054	0.47991	38	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.4160516	0.47478	39	0	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 2.206878	0.48068	40	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 5.69493 | l1_ratio: 0.02037391	0.48006	41	0	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 2.637734	0.4772	42	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 1.481584	0.47994	43	0	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.3323588	0.47381	44	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 6.434836	0.4807	45	0	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.7711341	0.47695	46	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 3.735563	0.48475	47	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.1047395	0.44213	48	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.007015647	0.10897	49	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.8090819	0.47805	50	0	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 3.978266	0.47907	51	0	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 2.677941	0.48049	52	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 1.590822	0.49582	53	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 1.641203	0.48396	54	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 7.025041	0.48067	55	0	LogisticRegression	Klek
solver_penalty: sag:None | C: 2.779873	0.47777	56	0	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.05430972	0.4124	57	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 1.451528	0.48855	58	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 1.282934	0.48299	59	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.3416864	0.46681	60	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 2.476004	0.49884	61	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 4.626133	0.48642	62	0	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.8661365	0.4789	63	0	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 0.004330239 | l1_ratio: 0.7423828	0.0	0	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.005073189	0.50455	1	1	LogisticRegression	Klek
solver_penalty: liblinear:l1 | C: 0.006816146	0.0	2	1	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.001885914	0.03657	3	1	LogisticRegression	Klek
solver_penalty: saga:elasticnet | C: 1.185411 | l1_ratio: 0.6815629	0.47649	4	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 0.03865735	0.37354	5	1	LogisticRegression	Klek
solver_penalty: liblinear:l2 | C: 0.004012955	0.10758	6	1	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001582095	0.50896	7	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:l2 | C: 5.257309	0.48434	8	1	LogisticRegression	Klek
solver_penalty: newton-cg:l2 | C: 0.3935311	0.46641	9	1	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.0454113	0.48781	10	1	LogisticRegression	Klek
solver_penalty: lbfgs:l2 | C: 0.001077745	0.0	11	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.02319218	0.50049	12	1	LogisticRegression	Klek
solver_penalty: saga:l2 | C: 0.008550757	0.17355	13	1	LogisticRegression	Klek
solver_penalty: newton-cholesky:None | C: 0.2212085	0.48939	14	1	LogisticRegression	Klek
solver_penalty: saga:None | C: 0.01357884	0.48993	15	1	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001234819	0.50761	16	1	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001003365	0.50627	17	1	LogisticRegression	Klek
solver_penalty: sag:l2 | C: 0.08565965	0.43054	18	1	LogisticRegression	Klek
solver_penalty: saga:l1 | C: 0.002700227	0.0	19	1	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 7.291235	0.50478	20	1	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.001006186	0.49286	21	1	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.002237278	0.49818	22	1	LogisticRegression	Klek
solver_penalty: sag:None | C: 0.001185045	0.49522	23	1	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.01444317	0.49911	24	1	LogisticRegression	Klek
solver_penalty: lbfgs:None | C: 0.002219238	0.48366	25	1	LogisticRegression	Klek
solver_penalty: newton-cg:None | C: 0.009878064	0.49446	26	1	LogisticRegression	Klek
