Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 475 | max_depth: 6 | learning_rate: 0.06235271 | max_leaves: 1 | subsample: 0.6769374 | colsample_bytree: 0.6666856 | gamma: 3.598119 | reg_alpha: 4.505743 | reg_lambda: 1.130818	0.0	0	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 4 | learning_rate: 0.00569335 | max_leaves: 6 | subsample: 0.7505311 | colsample_bytree: 0.5854706 | gamma: 1.233024 | reg_alpha: 0.5733666 | reg_lambda: 4.990739	0.0564	1	0	XGBClassifier	Klek
n_estimators: 700 | max_depth: 7 | learning_rate: 0.0938249 | max_leaves: 3 | subsample: 0.9293327 | colsample_bytree: 0.9619121 | gamma: 2.343273 | reg_alpha: 3.784585 | reg_lambda: 4.285648	0.30556	2	0	XGBClassifier	Klek
n_estimators: 200 | max_depth: 4 | learning_rate: 0.03586316 | max_leaves: 12 | subsample: 0.88074 | colsample_bytree: 0.8456702 | gamma: 0.1455366 | reg_alpha: 0.4698748 | reg_lambda: 3.966518	0.2054	3	0	XGBClassifier	Klek
n_estimators: 450 | max_depth: 2 | learning_rate: 0.005096324 | max_leaves: 9 | subsample: 0.8562136 | colsample_bytree: 0.7229558 | gamma: 1.046459 | reg_alpha: 3.815879 | reg_lambda: 0.9080792	0.00208	4	0	XGBClassifier	Klek
n_estimators: 675 | max_depth: 7 | learning_rate: 0.04794608 | max_leaves: 9 | subsample: 0.7329434 | colsample_bytree: 0.7454462 | gamma: 3.236524 | reg_alpha: 0.1343891 | reg_lambda: 3.860335	0.34487	5	0	XGBClassifier	Klek
n_estimators: 225 | max_depth: 4 | learning_rate: 0.008023944 | max_leaves: 12 | subsample: 0.6858959 | colsample_bytree: 0.9879533 | gamma: 4.154657 | reg_alpha: 2.640426 | reg_lambda: 0.6828885	0.03766	6	0	XGBClassifier	Klek
n_estimators: 1000 | max_depth: 8 | learning_rate: 0.05513588 | max_leaves: 8 | subsample: 0.5797476 | colsample_bytree: 0.6568531 | gamma: 3.786461 | reg_alpha: 4.672604 | reg_lambda: 3.323804	0.23759	7	0	XGBClassifier	Klek
n_estimators: 275 | max_depth: 4 | learning_rate: 0.01008474 | max_leaves: 3 | subsample: 0.522477 | colsample_bytree: 0.5723202 | gamma: 4.230849 | reg_alpha: 2.955323 | reg_lambda: 3.075853	0.00018	8	0	XGBClassifier	Klek
n_estimators: 950 | max_depth: 4 | learning_rate: 0.01335684 | max_leaves: 5 | subsample: 0.7041536 | colsample_bytree: 0.7848107 | gamma: 2.559942 | reg_alpha: 0.3369912 | reg_lambda: 2.412586	0.20075	9	0	XGBClassifier	Klek
n_estimators: 725 | max_depth: 12 | learning_rate: 0.0221669 | max_leaves: 9 | subsample: 0.8104944 | colsample_bytree: 0.8579591 | gamma: 2.745858 | reg_alpha: 1.60343 | reg_lambda: 2.001333	0.32403	10	0	XGBClassifier	Klek
n_estimators: 700 | max_depth: 12 | learning_rate: 0.02118658 | max_leaves: 9 | subsample: 0.7984459 | colsample_bytree: 0.8864288 | gamma: 2.808629 | reg_alpha: 1.573587 | reg_lambda: 1.974929	0.32318	11	0	XGBClassifier	Klek
n_estimators: 700 | max_depth: 11 | learning_rate: 0.02546145 | max_leaves: 10 | subsample: 0.9665035 | colsample_bytree: 0.8006364 | gamma: 3.074199 | reg_alpha: 1.519555 | reg_lambda: 1.933282	0.31148	12	0	XGBClassifier	Klek
n_estimators: 800 | max_depth: 9 | learning_rate: 0.0193805 | max_leaves: 7 | subsample: 0.8001153 | colsample_bytree: 0.8895593 | gamma: 1.89295 | reg_alpha: 1.454722 | reg_lambda: 0.01332072	0.29432	13	0	XGBClassifier	Klek
n_estimators: 600 | max_depth: 10 | learning_rate: 0.03880134 | max_leaves: 10 | subsample: 0.6216767 | colsample_bytree: 0.7415453 | gamma: 4.731398 | reg_alpha: 0.9890483 | reg_lambda: 3.172243	0.25658	14	0	XGBClassifier	Klek
n_estimators: 550 | max_depth: 6 | learning_rate: 0.03623153 | max_leaves: 11 | subsample: 0.78509 | colsample_bytree: 0.509591 | gamma: 3.32478 | reg_alpha: 2.070109 | reg_lambda: 4.062584	0.28531	15	0	XGBClassifier	Klek
n_estimators: 350 | max_depth: 9 | learning_rate: 0.01636304 | max_leaves: 7 | subsample: 0.8532668 | colsample_bytree: 0.9144499 | gamma: 1.933156 | reg_alpha: 8.496387e-05 | reg_lambda: 1.575002	0.11458	16	0	XGBClassifier	Klek
n_estimators: 100 | max_depth: 12 | learning_rate: 0.02694702 | max_leaves: 5 | subsample: 0.9983194 | colsample_bytree: 0.8268089 | gamma: 4.944531 | reg_alpha: 1.03053 | reg_lambda: 2.815151	0.02524	17	0	XGBClassifier	Klek
n_estimators: 775 | max_depth: 7 | learning_rate: 0.09939823 | max_leaves: 9 | subsample: 0.7129433 | colsample_bytree: 0.6720981 | gamma: 2.075386 | reg_alpha: 2.276666 | reg_lambda: 4.946126	0.38256	18	0	XGBClassifier	Klek
n_estimators: 875 | max_depth: 6 | learning_rate: 0.08565819 | max_leaves: 7 | subsample: 0.6042391 | colsample_bytree: 0.6917983 | gamma: 1.260976 | reg_alpha: 3.504387 | reg_lambda: 4.962409	0.40484	19	0	XGBClassifier	Klek
n_estimators: 850 | max_depth: 6 | learning_rate: 0.09523881 | max_leaves: 4 | subsample: 0.6220953 | colsample_bytree: 0.6752692 | gamma: 0.8316724 | reg_alpha: 3.293305 | reg_lambda: 4.761217	0.39744	20	0	XGBClassifier	Klek
n_estimators: 850 | max_depth: 6 | learning_rate: 0.09847268 | max_leaves: 3 | subsample: 0.6259045 | colsample_bytree: 0.6649247 | gamma: 0.7802373 | reg_alpha: 3.289928 | reg_lambda: 4.996792	0.38036	21	0	XGBClassifier	Klek
n_estimators: 900 | max_depth: 7 | learning_rate: 0.06904727 | max_leaves: 5 | subsample: 0.5005226 | colsample_bytree: 0.6082885 | gamma: 1.522964 | reg_alpha: 3.623686 | reg_lambda: 4.474019	0.36611	22	0	XGBClassifier	Klek
n_estimators: 800 | max_depth: 5 | learning_rate: 0.0782867 | max_leaves: 1 | subsample: 0.5718385 | colsample_bytree: 0.7017957 | gamma: 0.3938604 | reg_alpha: 2.208848 | reg_lambda: 4.615486	0.0	23	0	XGBClassifier	Klek
n_estimators: 800 | max_depth: 8 | learning_rate: 0.08079563 | max_leaves: 7 | subsample: 0.6426537 | colsample_bytree: 0.6257459 | gamma: 1.940777 | reg_alpha: 4.17211 | reg_lambda: 3.492303	0.35482	24	0	XGBClassifier	Klek
