TP	FP	FN	TN	Accuracy	Recall	Specificity	Precision	Balanced Accuracy	GeomRS	HarmRS	F1 Score	ROC AUC	MCC	PRC AUC	Brier	ECE	Kind	Series	Test_Fold	Model	Descriptors
3327.32074	944.57714	879.4684	551.37002	0.68015	0.79094	0.36858	0.77889	0.57976	0.53993	0.50283	0.78487	0.65008	0.16186	0.83108	0.25564	0.09613	Total | Total	Weighted	0	LogisticRegression	RDKit
1011.10053	290.01528	288.95042	174.93184	0.67197	0.77774	0.37624	0.7771	0.57699	0.54094	0.50714	0.77742	0.64278	0.15409	0.8258	0.25825	0.10662	Sex | Female	Weighted	0	LogisticRegression	RDKit
1460.54572	385.99377	293.90201	189.01389	0.70813	0.83248	0.32872	0.79096	0.5806	0.52312	0.47132	0.81119	0.66751	0.17145	0.85241	0.24454	0.07862	Sex | Unknown	Weighted	0	LogisticRegression	RDKit
855.67449	268.56809	296.61597	187.42429	0.64858	0.74259	0.41103	0.76111	0.57681	0.55247	0.52916	0.75173	0.63002	0.15094	0.80059	0.26707	0.11246	Sex | Male	Weighted	0	LogisticRegression	RDKit
901.40029	247.07375	226.34502	138.26528	0.68712	0.79929	0.35881	0.78487	0.57905	0.53554	0.49529	0.79202	0.65332	0.16107	0.83497	0.25196	0.09563	Age | Adult	Weighted	0	LogisticRegression	RDKit
141.09435	64.38727	68.58693	40.89214	0.57781	0.6729	0.38842	0.68665	0.53066	0.51124	0.49253	0.67971	0.56487	0.06074	0.70668	0.27378	0.14438	Age | Children	Weighted	0	LogisticRegression	RDKit
1462.34688	346.22195	216.55609	152.96942	0.74162	0.87101	0.30643	0.80857	0.58872	0.51663	0.45337	0.83863	0.69776	0.19871	0.87415	0.23144	0.06755	Age | Unknown	Weighted	0	LogisticRegression	RDKit
196.34217	71.47278	95.09783	42.39548	0.58903	0.6737	0.37232	0.73313	0.52301	0.50083	0.47959	0.70216	0.54582	0.04369	0.75747	0.28314	0.16382	Age | Adolescent	Weighted	0	LogisticRegression	RDKit
626.13705	215.42139	272.88253	176.8477	0.62185	0.69647	0.45083	0.74402	0.57365	0.56035	0.54735	0.71946	0.6047	0.14219	0.76831	0.27658	0.13156	Age | Elderly	Weighted	0	LogisticRegression	RDKit
2265.72457	407.77836	75.03625	30.23593	0.82625	0.96794	0.06903	0.84747	0.51849	0.25849	0.12887	0.90371	0.61614	0.07057	0.88242	0.21958	0.06137	Weight | Unknown	Weighted	0	LogisticRegression	RDKit
340.42339	182.99735	240.33233	153.99435	0.53873	0.58617	0.45697	0.65038	0.52157	0.51755	0.51357	0.61661	0.53919	0.04201	0.66668	0.27869	0.14782	Weight | High	Weighted	0	LogisticRegression	RDKit
402.02419	184.09977	266.61535	172.21458	0.56026	0.60126	0.48332	0.6859	0.54229	0.53907	0.53588	0.6408	0.55493	0.0814	0.6917	0.27748	0.15877	Weight | Average	Weighted	0	LogisticRegression	RDKit
319.14859	169.70166	297.48447	194.92516	0.52389	0.51757	0.53459	0.65286	0.52608	0.52601	0.52594	0.57739	0.53486	0.05041	0.65794	0.28152	0.17053	Weight | Low	Weighted	0	LogisticRegression	RDKit
6993.0	3600.0	2643.0	2079.0	0.59236	0.72572	0.36609	0.66015	0.5459	0.51544	0.48667	0.69138	0.58099	0.09602	0.69331	0.25564	0.13281	Total | Total	Unweighted	0	LogisticRegression	RDKit
2148.0	1109.0	875.0	669.0	0.58675	0.71055	0.37627	0.6595	0.54341	0.51707	0.492	0.68408	0.57295	0.08976	0.68601	0.25825	0.13165	Sex | Female	Unweighted	0	LogisticRegression	RDKit
2931.0	1437.0	826.0	696.0	0.61579	0.78014	0.3263	0.67102	0.55322	0.50454	0.46014	0.72148	0.60228	0.11687	0.71946	0.24454	0.12048	Sex | Unknown	Unweighted	0	LogisticRegression	RDKit
1914.0	1054.0	942.0	714.0	0.56834	0.67017	0.40385	0.64488	0.53701	0.52024	0.50399	0.65728	0.56152	0.07502	0.66402	0.26707	0.14971	Sex | Male	Unweighted	0	LogisticRegression	RDKit
1910.0	970.0	657.0	513.0	0.59827	0.74406	0.34592	0.66319	0.54499	0.50733	0.47228	0.7013	0.58048	0.09564	0.6941	0.25196	0.12613	Age | Adult	Unweighted	0	LogisticRegression	RDKit
491.0	270.0	307.0	207.0	0.54745	0.61529	0.43396	0.6452	0.52463	0.51673	0.50896	0.62989	0.54099	0.04858	0.64468	0.27378	0.17479	Age | Children	Unweighted	0	LogisticRegression	RDKit
