TP	FP	FN	TN	Accuracy	Recall	Specificity	Precision	Balanced Accuracy	GeomRS	HarmRS	F1 Score	ROC AUC	MCC	PRC AUC	Brier	ECE	Kind	Series	Test_Fold	Model	Descriptors
3512.95818	1076.04988	693.83096	419.89728	0.68964	0.83507	0.28069	0.76552	0.55788	0.48414	0.42015	0.79878	0.65071	0.12845	0.84184	0.23636	0.09828	Total | Total	Weighted	0	RandomForestClassifier	MACCS
1104.65013	340.53617	195.40082	124.41095	0.69635	0.8497	0.26758	0.76437	0.55864	0.47683	0.40699	0.80478	0.64904	0.13412	0.83609	0.23747	0.10049	Sex | Female	Weighted	0	RandomForestClassifier	MACCS
911.38171	319.10704	240.90875	136.88534	0.65179	0.79093	0.30019	0.74067	0.54556	0.48727	0.43521	0.76497	0.61378	0.09688	0.7991	0.24386	0.10554	Sex | Male	Weighted	0	RandomForestClassifier	MACCS
1496.92634	416.40667	257.52139	158.60099	0.71069	0.85322	0.27582	0.78237	0.56452	0.48512	0.41688	0.81626	0.67514	0.14526	0.86615	0.22956	0.09317	Sex | Unknown	Weighted	0	RandomForestClassifier	MACCS
174.07454	83.8931	35.60674	21.38631	0.62059	0.83019	0.20314	0.67479	0.51666	0.41066	0.32641	0.74447	0.5599	0.04083	0.71615	0.24267	0.08886	Age | Children	Weighted	0	RandomForestClassifier	MACCS
957.51126	286.36789	170.23405	98.97114	0.69823	0.84905	0.25684	0.76978	0.55295	0.46698	0.39438	0.80747	0.63085	0.12063	0.82257	0.24104	0.09962	Age | Adult	Weighted	0	RandomForestClassifier	MACCS
1459.56707	355.40709	219.3359	143.78428	0.73613	0.86936	0.28803	0.80418	0.5787	0.5004	0.43271	0.8355	0.717	0.17749	0.892	0.22035	0.08195	Age | Unknown	Weighted	0	RandomForestClassifier	MACCS
240.27023	89.39757	51.16977	24.47069	0.65318	0.82442	0.2149	0.72883	0.51966	0.42092	0.34094	0.77368	0.54299	0.04537	0.74389	0.24507	0.14243	Age | Adolescent	Weighted	0	RandomForestClassifier	MACCS
681.53508	260.98423	217.4845	131.28486	0.62946	0.75809	0.33468	0.7231	0.54638	0.5037	0.46436	0.74018	0.59056	0.09609	0.76287	0.24786	0.12389	Age | Elderly	Weighted	0	RandomForestClassifier	MACCS
536.40009	259.98991	132.23945	96.32444	0.61732	0.80223	0.27034	0.67354	0.53628	0.46569	0.4044	0.73227	0.54939	0.08301	0.68841	0.25274	0.08659	Weight | Average	Weighted	0	RandomForestClassifier	MACCS
313.39259	196.20566	303.24047	168.42116	0.49102	0.50823	0.4619	0.61498	0.48507	0.48451	0.48396	0.55653	0.47796	-0.02889	0.61086	0.26216	0.15471	Weight | Low	Weighted	0	RandomForestClassifier	MACCS
401.22328	222.20528	179.53244	114.78642	0.56226	0.69086	0.34062	0.64358	0.51574	0.4851	0.45628	0.66638	0.5185	0.03252	0.64424	0.25337	0.11386	Weight | High	Weighted	0	RandomForestClassifier	MACCS
2261.94222	397.64903	78.8186	40.36526	0.82853	0.96633	0.09216	0.85048	0.52924	0.29842	0.16826	0.90471	0.66533	0.10518	0.90458	0.20604	0.10233	Weight | Unknown	Weighted	0	RandomForestClassifier	MACCS
7644.0	4190.0	1992.0	1489.0	0.59634	0.79328	0.26219	0.64594	0.52773	0.45606	0.39412	0.71206	0.57784	0.06393	0.70429	0.23636	0.07399	Total | Total	Unweighted	0	RandomForestClassifier	MACCS
2428.0	1327.0	595.0	451.0	0.59967	0.80318	0.25366	0.6466	0.52842	0.45136	0.38555	0.71644	0.5727	0.06648	0.69626	0.23747	0.07062	Sex | Female	Unweighted	0	RandomForestClassifier	MACCS
2148.0	1264.0	708.0	504.0	0.57353	0.7521	0.28507	0.62954	0.51858	0.46303	0.41343	0.68539	0.55359	0.04107	0.66826	0.24386	0.08317	Sex | Male	Unweighted	0	RandomForestClassifier	MACCS
3068.0	1599.0	689.0	534.0	0.61154	0.81661	0.25035	0.65738	0.53348	0.45215	0.38322	0.7284	0.59941	0.07934	0.73081	0.22956	0.06953	Sex | Unknown	Unweighted	0	RandomForestClassifier	MACCS
641.0	378.0	157.0	99.0	0.58039	0.80326	0.20755	0.62905	0.5054	0.40831	0.32986	0.70556	0.52796	0.01305	0.6588	0.24267	0.07542	Age | Children	Unweighted	0	RandomForestClassifier	MACCS
