Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 1000 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 9 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.02271055	0.0	0	0	RandomForestClassifier	MACCS
n_estimators: 325 | criterion: gini | max_depth: 18 | min_samples_leaf: 3 | min_samples_split: 3 | max_features: None | ccp_alpha: 7.402555e-05	0.42315	1	0	RandomForestClassifier	MACCS
n_estimators: 875 | criterion: entropy | max_depth: 13 | min_samples_leaf: 1 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.004082846	0.0	2	0	RandomForestClassifier	MACCS
n_estimators: 900 | criterion: gini | max_depth: 5 | min_samples_leaf: 3 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.04405634	0.0	3	0	RandomForestClassifier	MACCS
n_estimators: 450 | criterion: gini | max_depth: 4 | min_samples_leaf: 2 | min_samples_split: 7 | max_features: None | ccp_alpha: 0.006231047	0.0	4	0	RandomForestClassifier	MACCS
n_estimators: 325 | criterion: entropy | max_depth: 8 | min_samples_leaf: 10 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 0.0325821	0.0	5	0	RandomForestClassifier	MACCS
n_estimators: 300 | criterion: entropy | max_depth: 17 | min_samples_leaf: 4 | min_samples_split: 7 | max_features: sqrt | ccp_alpha: 0.0002876139	0.12268	6	0	RandomForestClassifier	MACCS
n_estimators: 125 | criterion: log_loss | max_depth: 12 | min_samples_leaf: 9 | min_samples_split: 7 | max_features: log2 | ccp_alpha: 1.452923e-05	0.02312	7	0	RandomForestClassifier	MACCS
n_estimators: 125 | criterion: log_loss | max_depth: 2 | min_samples_leaf: 9 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 0.0001411327	0.0	8	0	RandomForestClassifier	MACCS
n_estimators: 750 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 10 | min_samples_split: 8 | max_features: None | ccp_alpha: 0.03535561	0.0	9	0	RandomForestClassifier	MACCS
n_estimators: 600 | criterion: gini | max_depth: 19 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: None | ccp_alpha: 2.655459e-05	0.42234	10	0	RandomForestClassifier	MACCS
n_estimators: 650 | criterion: gini | max_depth: 20 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: None | ccp_alpha: 1.88358e-05	0.42349	11	0	RandomForestClassifier	MACCS
n_estimators: 625 | criterion: gini | max_depth: 20 | min_samples_leaf: 6 | min_samples_split: 2 | max_features: None | ccp_alpha: 4.53931e-05	0.42216	12	0	RandomForestClassifier	MACCS
n_estimators: 400 | criterion: gini | max_depth: 17 | min_samples_leaf: 5 | min_samples_split: 4 | max_features: None | ccp_alpha: 8.257676e-05	0.42556	13	0	RandomForestClassifier	MACCS
n_estimators: 475 | criterion: gini | max_depth: 16 | min_samples_leaf: 7 | min_samples_split: 4 | max_features: None | ccp_alpha: 0.000552246	0.36081	14	0	RandomForestClassifier	MACCS
n_estimators: 700 | criterion: gini | max_depth: 16 | min_samples_leaf: 5 | min_samples_split: 5 | max_features: log2 | ccp_alpha: 1.415127e-05	0.06739	15	0	RandomForestClassifier	MACCS
n_estimators: 500 | criterion: gini | max_depth: 9 | min_samples_leaf: 7 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.0001410025	0.37858	16	0	RandomForestClassifier	MACCS
n_estimators: 750 | criterion: gini | max_depth: 20 | min_samples_leaf: 5 | min_samples_split: 3 | max_features: None | ccp_alpha: 0.002354638	0.0	17	0	RandomForestClassifier	MACCS
n_estimators: 400 | criterion: gini | max_depth: 15 | min_samples_leaf: 7 | min_samples_split: 4 | max_features: log2 | ccp_alpha: 1.057284e-05	0.0513	18	0	RandomForestClassifier	MACCS
n_estimators: 200 | criterion: entropy | max_depth: 18 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: sqrt | ccp_alpha: 0.001067821	0.0	19	0	RandomForestClassifier	MACCS
n_estimators: 550 | criterion: gini | max_depth: 10 | min_samples_leaf: 8 | min_samples_split: 5 | max_features: None | ccp_alpha: 4.372852e-05	0.39004	20	0	RandomForestClassifier	MACCS
n_estimators: 325 | criterion: gini | max_depth: 18 | min_samples_leaf: 4 | min_samples_split: 3 | max_features: None | ccp_alpha: 6.887928e-05	0.42448	21	0	RandomForestClassifier	MACCS
n_estimators: 225 | criterion: gini | max_depth: 20 | min_samples_leaf: 4 | min_samples_split: 2 | max_features: None | ccp_alpha: 0.0001219986	0.41857	22	0	RandomForestClassifier	MACCS
n_estimators: 400 | criterion: gini | max_depth: 18 | min_samples_leaf: 5 | min_samples_split: 3 | max_features: None | ccp_alpha: 2.922653e-05	0.42599	23	0	RandomForestClassifier	MACCS
n_estimators: 400 | criterion: gini | max_depth: 17 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.0003050348	0.39868	24	0	RandomForestClassifier	MACCS
n_estimators: 275 | criterion: gini | max_depth: 15 | min_samples_leaf: 5 | min_samples_split: 3 | max_features: None | ccp_alpha: 5.108862e-05	0.42409	25	0	RandomForestClassifier	MACCS
n_estimators: 400 | criterion: gini | max_depth: 18 | min_samples_leaf: 4 | min_samples_split: 4 | max_features: None | ccp_alpha: 2.723779e-05	0.4302	26	0	RandomForestClassifier	MACCS
n_estimators: 425 | criterion: gini | max_depth: 16 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 2.958912e-05	0.43611	27	0	RandomForestClassifier	MACCS
n_estimators: 550 | criterion: log_loss | max_depth: 11 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 2.691745e-05	0.06312	28	0	RandomForestClassifier	MACCS
n_estimators: 400 | criterion: entropy | max_depth: 14 | min_samples_leaf: 2 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.01292298	0.0	29	0	RandomForestClassifier	MACCS
n_estimators: 225 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 3.084126e-05	0.43915	30	0	RandomForestClassifier	MACCS
n_estimators: 200 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 2.993443e-05	0.44216	31	0	RandomForestClassifier	MACCS
n_estimators: 200 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 2.360704e-05	0.43951	32	0	RandomForestClassifier	MACCS
n_estimators: 200 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 2 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.0002438834	0.42514	33	0	RandomForestClassifier	MACCS
n_estimators: 100 | criterion: log_loss | max_depth: 12 | min_samples_leaf: 1 | min_samples_split: 4 | max_features: None | ccp_alpha: 7.874705e-05	0.42908	34	0	RandomForestClassifier	MACCS
n_estimators: 250 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: None | ccp_alpha: 1.03978e-05	0.43269	35	0	RandomForestClassifier	MACCS
n_estimators: 150 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 2 | min_samples_split: 4 | max_features: None | ccp_alpha: 1.877467e-05	0.43142	36	0	RandomForestClassifier	MACCS
n_estimators: 200 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 1 | min_samples_split: 6 | max_features: None | ccp_alpha: 3.46928e-05	0.44126	37	0	RandomForestClassifier	MACCS
n_estimators: 175 | criterion: log_loss | max_depth: 7 | min_samples_leaf: 1 | min_samples_split: 8 | max_features: sqrt | ccp_alpha: 4.321701e-05	0.0	38	0	RandomForestClassifier	MACCS
n_estimators: 275 | criterion: log_loss | max_depth: 12 | min_samples_leaf: 1 | min_samples_split: 10 | max_features: None | ccp_alpha: 0.0001942515	0.41599	39	0	RandomForestClassifier	MACCS
n_estimators: 1000 | criterion: log_loss | max_depth: 13 | min_samples_leaf: 3 | min_samples_split: 6 | max_features: log2 | ccp_alpha: 0.0005184142	0.00784	40	0	RandomForestClassifier	MACCS
n_estimators: 350 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 2 | min_samples_split: 5 | max_features: None | ccp_alpha: 1.767941e-05	0.4404	41	0	RandomForestClassifier	MACCS
n_estimators: 325 | criterion: log_loss | max_depth: 14 | min_samples_leaf: 2 | min_samples_split: 5 | max_features: None | ccp_alpha: 1.700489e-05	0.43146	42	0	RandomForestClassifier	MACCS
n_estimators: 150 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 1 | min_samples_split: 6 | max_features: None | ccp_alpha: 0.0001012835	0.43707	43	0	RandomForestClassifier	MACCS
n_estimators: 100 | criterion: log_loss | max_depth: 15 | min_samples_leaf: 3 | min_samples_split: 5 | max_features: None | ccp_alpha: 5.946736e-05	0.44342	44	0	RandomForestClassifier	MACCS
n_estimators: 100 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 3 | min_samples_split: 7 | max_features: None | ccp_alpha: 5.355771e-05	0.43902	45	0	RandomForestClassifier	MACCS
n_estimators: 175 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 2 | min_samples_split: 5 | max_features: sqrt | ccp_alpha: 1.896199e-05	0.21375	46	0	RandomForestClassifier	MACCS
n_estimators: 925 | criterion: log_loss | max_depth: 11 | min_samples_leaf: 3 | min_samples_split: 6 | max_features: None | ccp_alpha: 6.469643e-05	0.40984	47	0	RandomForestClassifier	MACCS
n_estimators: 350 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: None | ccp_alpha: 1.330137e-05	0.44072	48	0	RandomForestClassifier	MACCS
n_estimators: 350 | criterion: log_loss | max_depth: 16 | min_samples_leaf: 1 | min_samples_split: 7 | max_features: None | ccp_alpha: 1.620176e-05	0.43598	49	0	RandomForestClassifier	MACCS
n_estimators: 350 | criterion: entropy | max_depth: 14 | min_samples_leaf: 1 | min_samples_split: 8 | max_features: log2 | ccp_alpha: 1.155796e-05	0.07316	50	0	RandomForestClassifier	MACCS
n_estimators: 275 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 2 | min_samples_split: 5 | max_features: None | ccp_alpha: 3.644868e-05	0.44156	51	0	RandomForestClassifier	MACCS
n_estimators: 275 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: None | ccp_alpha: 3.828118e-05	0.44496	52	0	RandomForestClassifier	MACCS
n_estimators: 275 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 6 | max_features: None | ccp_alpha: 4.356862e-05	0.44229	53	0	RandomForestClassifier	MACCS
n_estimators: 250 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 6 | max_features: None | ccp_alpha: 9.870671e-05	0.43397	54	0	RandomForestClassifier	MACCS
n_estimators: 125 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 3 | min_samples_split: 7 | max_features: None | ccp_alpha: 3.880411e-05	0.43733	55	0	RandomForestClassifier	MACCS
n_estimators: 300 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 1 | min_samples_split: 6 | max_features: None | ccp_alpha: 5.75835e-05	0.43728	56	0	RandomForestClassifier	MACCS
n_estimators: 150 | criterion: log_loss | max_depth: 18 | min_samples_leaf: 2 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.0001648554	0.43162	57	0	RandomForestClassifier	MACCS
n_estimators: 250 | criterion: entropy | max_depth: 20 | min_samples_leaf: 1 | min_samples_split: 6 | max_features: sqrt | ccp_alpha: 3.43587e-05	0.23174	58	0	RandomForestClassifier	MACCS
n_estimators: 275 | criterion: log_loss | max_depth: 3 | min_samples_leaf: 2 | min_samples_split: 7 | max_features: None | ccp_alpha: 9.427109e-05	0.03176	59	0	RandomForestClassifier	MACCS
n_estimators: 225 | criterion: log_loss | max_depth: 19 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: None | ccp_alpha: 0.002499583	0.03331	60	0	RandomForestClassifier	MACCS
n_estimators: 300 | criterion: log_loss | max_depth: 17 | min_samples_leaf: 1 | min_samples_split: 5 | max_features: None | ccp_alpha: 2.127915e-05	0.4443	61	0	RandomForestClassifier	MACCS
