Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 350 | max_depth: 9 | learning_rate: 0.03550882 | max_leaves: 5 | subsample: 0.904309 | colsample_bytree: 0.6837803 | gamma: 4.834261 | reg_alpha: 2.542227 | reg_lambda: 3.771658	0.21559	0	0	XGBClassifier	RDKit
n_estimators: 625 | max_depth: 3 | learning_rate: 0.09840763 | max_leaves: 5 | subsample: 0.7840998 | colsample_bytree: 0.6942033 | gamma: 0.874212 | reg_alpha: 1.795894 | reg_lambda: 3.021805	0.42239	1	0	XGBClassifier	RDKit
n_estimators: 450 | max_depth: 7 | learning_rate: 0.07498826 | max_leaves: 8 | subsample: 0.7770396 | colsample_bytree: 0.9253531 | gamma: 3.248252 | reg_alpha: 4.070802 | reg_lambda: 0.4331017	0.32986	2	0	XGBClassifier	RDKit
n_estimators: 325 | max_depth: 12 | learning_rate: 0.0127196 | max_leaves: 3 | subsample: 0.9546912 | colsample_bytree: 0.5177808 | gamma: 1.46022 | reg_alpha: 3.694678 | reg_lambda: 4.171105	0.0	3	0	XGBClassifier	RDKit
n_estimators: 125 | max_depth: 9 | learning_rate: 0.01665458 | max_leaves: 12 | subsample: 0.9618036 | colsample_bytree: 0.7442859 | gamma: 1.206924 | reg_alpha: 2.323709 | reg_lambda: 1.099927	0.02474	4	0	XGBClassifier	RDKit
n_estimators: 100 | max_depth: 4 | learning_rate: 0.006698377 | max_leaves: 7 | subsample: 0.9978563 | colsample_bytree: 0.6647904 | gamma: 3.423593 | reg_alpha: 1.974408 | reg_lambda: 2.467638	0.0	5	0	XGBClassifier	RDKit
n_estimators: 150 | max_depth: 2 | learning_rate: 0.05281183 | max_leaves: 5 | subsample: 0.6022535 | colsample_bytree: 0.916424 | gamma: 3.845632 | reg_alpha: 2.687042 | reg_lambda: 1.396347	0.08777	6	0	XGBClassifier	RDKit
n_estimators: 425 | max_depth: 5 | learning_rate: 0.01199058 | max_leaves: 3 | subsample: 0.5447685 | colsample_bytree: 0.8501779 | gamma: 3.138465 | reg_alpha: 1.348922 | reg_lambda: 1.10132	0.00718	7	0	XGBClassifier	RDKit
n_estimators: 250 | max_depth: 2 | learning_rate: 0.005863012 | max_leaves: 0 | subsample: 0.5816769 | colsample_bytree: 0.6126892 | gamma: 3.647435 | reg_alpha: 0.4491086 | reg_lambda: 4.832372	0.0	8	0	XGBClassifier	RDKit
n_estimators: 500 | max_depth: 11 | learning_rate: 0.008199485 | max_leaves: 2 | subsample: 0.5435381 | colsample_bytree: 0.6034826 | gamma: 4.88171 | reg_alpha: 4.902964 | reg_lambda: 1.90324	0.0	9	0	XGBClassifier	RDKit
n_estimators: 800 | max_depth: 5 | learning_rate: 0.03040947 | max_leaves: 10 | subsample: 0.7295444 | colsample_bytree: 0.8057038 | gamma: 0.205104 | reg_alpha: 0.4094366 | reg_lambda: 3.210417	0.3887	10	0	XGBClassifier	RDKit
n_estimators: 800 | max_depth: 5 | learning_rate: 0.029567 | max_leaves: 10 | subsample: 0.7440772 | colsample_bytree: 0.8044572 | gamma: 0.149637 | reg_alpha: 0.04212854 | reg_lambda: 2.979561	0.39355	11	0	XGBClassifier	RDKit
n_estimators: 725 | max_depth: 4 | learning_rate: 0.08530804 | max_leaves: 9 | subsample: 0.7684354 | colsample_bytree: 0.8200905 | gamma: 0.2979743 | reg_alpha: 0.0009717548 | reg_lambda: 2.991786	0.46502	12	0	XGBClassifier	RDKit
n_estimators: 650 | max_depth: 3 | learning_rate: 0.09809377 | max_leaves: 9 | subsample: 0.8316721 | colsample_bytree: 0.9772491 | gamma: 1.451057 | reg_alpha: 1.048105 | reg_lambda: 2.726523	0.42381	13	0	XGBClassifier	RDKit
n_estimators: 650 | max_depth: 7 | learning_rate: 0.05748356 | max_leaves: 9 | subsample: 0.8564997 | colsample_bytree: 0.9850538 | gamma: 1.955283 | reg_alpha: 1.003289 | reg_lambda: 2.474613	0.40928	14	0	XGBClassifier	RDKit
n_estimators: 975 | max_depth: 4 | learning_rate: 0.09231089 | max_leaves: 12 | subsample: 0.6696427 | colsample_bytree: 0.9974847 | gamma: 2.278207 | reg_alpha: 1.092735 | reg_lambda: 3.750153	0.39799	15	0	XGBClassifier	RDKit
n_estimators: 775 | max_depth: 3 | learning_rate: 0.05130333 | max_leaves: 10 | subsample: 0.8462769 | colsample_bytree: 0.8890412 | gamma: 0.6841136 | reg_alpha: 0.7363378 | reg_lambda: 1.988964	0.41214	16	0	XGBClassifier	RDKit
n_estimators: 925 | max_depth: 7 | learning_rate: 0.06605881 | max_leaves: 7 | subsample: 0.678078 | colsample_bytree: 0.8275376 | gamma: 1.756072 | reg_alpha: 0.08630784 | reg_lambda: 4.890899	0.42965	17	0	XGBClassifier	RDKit
n_estimators: 975 | max_depth: 9 | learning_rate: 0.0406087 | max_leaves: 7 | subsample: 0.6703085 | colsample_bytree: 0.7799758 | gamma: 2.536099 | reg_alpha: 0.2071374 | reg_lambda: 4.701706	0.3862	18	0	XGBClassifier	RDKit
n_estimators: 875 | max_depth: 6 | learning_rate: 0.01996593 | max_leaves: 7 | subsample: 0.6646657 | colsample_bytree: 0.8485476 | gamma: 1.916844 | reg_alpha: 1.659549 | reg_lambda: 4.26052	0.31542	19	0	XGBClassifier	RDKit
n_estimators: 900 | max_depth: 7 | learning_rate: 0.06566413 | max_leaves: 11 | subsample: 0.620031 | colsample_bytree: 0.7316347 | gamma: 0.5853345 | reg_alpha: 2.954377 | reg_lambda: 3.543182	0.45054	20	0	XGBClassifier	RDKit
n_estimators: 875 | max_depth: 7 | learning_rate: 0.07516067 | max_leaves: 11 | subsample: 0.613736 | colsample_bytree: 0.7414694 | gamma: 0.6605953 | reg_alpha: 3.284722 | reg_lambda: 3.714999	0.45573	21	0	XGBClassifier	RDKit
n_estimators: 850 | max_depth: 8 | learning_rate: 0.04462826 | max_leaves: 11 | subsample: 0.6169311 | colsample_bytree: 0.7733009 | gamma: 0.6414518 | reg_alpha: 3.27093 | reg_lambda: 3.525258	0.42247	22	0	XGBClassifier	RDKit
n_estimators: 725 | max_depth: 10 | learning_rate: 0.0727201 | max_leaves: 11 | subsample: 0.7176542 | colsample_bytree: 0.7380765 | gamma: 0.170992 | reg_alpha: 3.395789 | reg_lambda: 4.209976	0.43926	23	0	XGBClassifier	RDKit
n_estimators: 900 | max_depth: 6 | learning_rate: 0.07310435 | max_leaves: 11 | subsample: 0.6340249 | colsample_bytree: 0.6392997 | gamma: 0.9928677 | reg_alpha: 2.941469 | reg_lambda: 3.489957	0.4381	24	0	XGBClassifier	RDKit
