SMILES	y_true	y_pred	y_score	Test_Fold	Mean	Min	5 Nearest	9 Nearest	Max	Evaluation
C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1	1	0	0.4406784	0	0.908399755261597	0.7802197802197802	0.785420097541601	0.7905642420297564	0.989247311827957	Sex-only
C=c1c(N)c(O)c2c(c1O)N1CC3NC3C1(OC)C=2COC(N)=O	0	0	0.28464532	0	0.8966106905582398	0.7752808988764045	0.7878752541090817	0.7963088252144348	1.0	Sex-only
CC(=O)C1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1	1	1	0.8050292	0	0.8887978250436079	0.7662337662337663	0.7711993888464477	0.7754565635976323	0.9857142857142858	Sex-only
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	1	1	0.63940454	0	0.8910502878193641	0.7115384615384616	0.753479020979021	0.7673729048729049	1.0	Sex-only
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN	1	0	0.47335634	0	0.9209138330064235	0.7017543859649122	0.7570653907496012	0.7790223421802369	1.0	Sex-only
CC(=O)NCCCS(=O)(=O)O	0	1	0.66073346	0	0.9206076168472239	0.7441860465116279	0.7660402168211226	0.7736492622809308	1.0	Sex-only
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1	1	1	0.66349125	0	0.9233674374822887	0.7849462365591398	0.7926512403176783	0.7975181624377848	1.0	Sex-only
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2	1	0	0.12638187	0	0.8758195080001256	0.5857142857142857	0.6917199601257572	0.7259271708861277	0.984375	Sex-only
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341	1	0	0.22865494	0	0.8888984575625279	0.7051282051282052	0.7334798534798536	0.7466058839264582	0.9841269841269841	Sex-only
CC(=O)Oc1ccccc1C(=O)O	1	0	0.3372024	0	0.8752189062387624	0.5833333333333334	0.6419119640049872	0.6733726078687319	1.0	Sex-only
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1	1	1	0.82327026	0	0.8710051180453157	0.5714285714285714	0.6685983827493261	0.6993513201470543	1.0	Sex-only
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1	0	0	0.47092435	0	0.87288558777831	0.575	0.6258230958230958	0.6579484727081981	1.0	Sex-only
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C	1	1	0.9081224	0	0.8993426988672112	0.6714285714285714	0.6871562538058702	0.7060841302937566	1.0	Sex-only
CC(C)(N)Cc1ccccc1	1	1	0.5318196	0	0.8919464613264327	0.6666666666666666	0.6986231884057971	0.7128522932870759	1.0	Sex-only
CC(C)(NC(=O)C1CC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C(O5)C1=O)c1nc(-c2ccccc2)no1	0	0	0.32678378	0	0.8796791860946231	0.6847826086956522	0.7452134024730753	0.7584678923276021	0.9879518072289156	Sex-only
CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1	1	0	0.40853795	0	0.8603985310591453	0.671875	0.6887500000000001	0.6950913413413414	1.0	Sex-only
CC(C)Cc1ccc(C(C)C(=O)O)cc1	1	1	0.8473199	0	0.8757170604765002	0.5789473684210527	0.631578947368421	0.6610611527031902	1.0	Sex-only
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1	0	1	0.5319234	0	0.9036921160923357	0.75	0.7548279689234183	0.7604828362497146	1.0	Sex-only
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1	1	0	0.49435067	0	0.9037220318238253	0.782608695652174	0.7835190170908388	0.7853273708419555	1.0	Sex-only
CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1	0	0	0.12723276	0	0.8750802496555621	0.3088235294117647	0.418891440460068	0.5129499411118492	1.0	Sex-only
CC(C)c1nc(CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1	0	1	0.7047392	0	0.8782861929015394	0.375	0.5599159663865546	0.6482621237990748	1.0	Sex-only
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O	0	0	0.45821667	0	0.8830130221296725	0.7746478873239436	0.7885358577897084	0.7916319411217931	1.0	Sex-only
CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C	1	0	0.45704865	0	0.9182784309472927	0.7866666666666666	0.7990810548285051	0.8062868679090146	1.0	Sex-only
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	0	0	0.48087233	0	0.9037703767213371	0.7567567567567568	0.7622832509929284	0.7635778409655702	1.0	Sex-only
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	0	0	0.48088476	0	0.9000479261003633	0.7246376811594203	0.7569827286792333	0.7615492030482538	1.0	Sex-only
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1	1	1	0.9640319	0	0.870849077659835	0.5686274509803921	0.5862026764572856	0.6002892004001009	1.0	Sex-only
CC(Cc1ccccc1)NC(=O)C(N)CCCCN	1	1	0.7278091	0	0.8685599315492848	0.6923076923076923	0.7028329868329868	0.7103116740927686	1.0	Sex-only
CC(N)(Cc1ccc(O)cc1)C(=O)O	0	1	0.6714897	0	0.8746315603149479	0.3333333333333333	0.5027737924438067	0.5887164065069374	1.0	Sex-only
CC(N)Cc1ccccc1	1	1	0.5318544	0	0.8865016747446323	0.5757575757575758	0.6139258590871494	0.6556705257893714	1.0	Sex-only
CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C	1	1	0.60733014	0	0.9027617737729356	0.55	0.6611594202898552	0.7017601159662897	0.9863013698630136	Sex-only
CC(OC1OCCN(Cc2n[nH]c(=O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	0	0	0.49405128	0	0.8849439091838033	0.7555555555555555	0.7600516795865633	0.7689614594194357	0.9857142857142858	Sex-only
CC(OC1OCCN(Cc2nc(=O)n(P(=O)(O)O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	0	1	0.5740392	0	0.8800997931618566	0.7604166666666666	0.7751737102608034	0.7817042593109093	0.9871794871794872	Sex-only
CC(OCC1(c2ccccc2)CCC2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	0	0	0.44330597	0	0.8880991455183963	0.7590361445783133	0.764680640369698	0.7688828672541104	0.9859154929577465	Sex-only
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1	1	1	0.65726817	0	0.8978942406405902	0.7636363636363637	0.767336898395722	0.7740465038368669	1.0	Sex-only
CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1	1	0	0.324255	0	0.9291839801799632	0.8297872340425532	0.8366861035176889	0.8419718063090205	1.0	Sex-only
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O	0	0	0.42519242	0	0.8545678202202578	0.26	0.3257948717948718	0.37299450549450547	1.0	Sex-only
CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CCC12	1	1	0.96186286	0	0.8931749397380083	0.7195121951219512	0.7271547764704088	0.7376850613789312	1.0	Sex-only
CC12OC(CC1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O	0	0	0.36725432	0	0.8816004916331961	0.7764705882352941	0.778030095759234	0.7839957124498848	1.0	Sex-only
CC1C(=NC(=O)C(NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O	0	0	0.34771913	0	0.8918601406232474	0.7128712871287128	0.7435860834273026	0.7556401535000642	0.9850746268656716	Sex-only
CC1CCC(C(C)C)C(O)C1	0	1	0.5832033	0	0.9218993918788808	0.8260869565217391	0.8304347826086957	0.8327331283853021	1.0	Sex-only
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4	1	0	0.19659232	0	0.9127798620218855	0.7325581395348837	0.7594254445964432	0.7722783170115591	1.0	Sex-only
CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1	1	0	0.13456358	0	0.875691635570499	0.6666666666666666	0.6701149425287356	0.688281195177747	1.0	Sex-only
CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12	1	1	0.64765817	0	0.8782635849362311	0.7419354838709677	0.7558805431695003	0.7622922001098812	0.9848484848484849	Sex-only
CC1COC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12	0	1	0.7156421	0	0.8772696676506065	0.7362637362637363	0.755111555111555	0.765388772447596	0.984375	Sex-only
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23	1	0	0.4691937	0	0.8924544885289689	0.7684210526315789	0.7740350877192982	0.778174960898073	0.9833333333333333	Sex-only
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	1	1	0.5355564	0	0.8582144435062009	0.578125	0.6022311597748959	0.6347790865239482	1.0	Sex-only
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C	0	1	0.72353965	0	0.8759561340766504	0.6941176470588235	0.7271034431471703	0.7438011622750675	1.0	Sex-only
CCC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5C(C)O)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C	1	0	0.4365778	0	0.891746375703389	0.7843137254901961	0.7871670486376369	0.7915971811592045	1.0	Sex-only
CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12	0	0	0.4466375	0	0.9098626843872469	0.7534246575342466	0.7703996728250633	0.7773777662476237	1.0	Sex-only
CCC1CN(C(=O)NCC(F)(F)F)CC1c1cnc2cnc3[nH]ccc3n12	1	1	0.58654267	0	0.8811305524232631	0.75	0.767094017094017	0.7728290913991709	0.9838709677419355	Sex-only
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1	0	1	0.8435723	0	0.874942683616382	0.49019607843137253	0.5883489627735152	0.6575614440306325	1.0	Sex-only
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21	0	0	0.35039327	0	0.8899262874570072	0.7411764705882353	0.7489069116018501	0.760753894138449	0.9838709677419355	Sex-only
CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1	1	1	0.7957129	0	0.9021886840499675	0.6857142857142857	0.7114950166112957	0.7374308557858682	1.0	Sex-only
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21	0	1	0.5563446	0	0.9022099467733011	0.7741935483870968	0.7816101924640824	0.7851065374864716	1.0	Sex-only
CCCCN1CC(O)C(O)C(O)C1CO	0	1	0.83524144	0	0.9036790921489873	0.7222222222222222	0.7547901518050771	0.7738883927938653	1.0	Sex-only
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC	1	1	0.8537965	0	0.8904010149607734	0.7407407407407407	0.7521255245393176	0.758679690081569	1.0	Sex-only
CCCNC(C)C(=O)Nc1ccccc1C	0	1	0.9485595	0	0.871146900451425	0.6808510638297872	0.6942249240121581	0.7088575491608018	1.0	Sex-only
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	1	1	0.9699911	0	0.8706123362116798	0.6229508196721312	0.626397184760863	0.6314508974226052	1.0	Sex-only
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1	1	0	0.43066823	0	0.8967867191253337	0.782608695652174	0.791067895574965	0.7964271722108386	1.0	Sex-only
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12	0	0	0.40296578	0	0.8892694643217691	0.7692307692307693	0.7810855810855811	0.7877119867107352	1.0	Sex-only
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	1	0	0.40464708	0	0.8865173226059615	0.7441860465116279	0.7652965394458662	0.7733483344254457	1.0	Sex-only
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1	0	0	0.39290106	0	0.9008203869002549	0.6382978723404256	0.6645015388732771	0.6826595850883286	1.0	Sex-only
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1	0	1	0.612284	0	0.871885650996356	0.6666666666666666	0.6755580253774196	0.684991478610295	1.0	Sex-only
CCNC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1	0	0	0.16168086	0	0.8711716053973539	0.5443037974683544	0.5474901243657033	0.5545557604099554	1.0	Sex-only
CCOC(=O)C(C)CC(Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O	1	0	0.42204958	0	0.8663473154237854	0.6901408450704225	0.7068008632769749	0.7126808074671719	1.0	Sex-only
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21	1	1	0.7011872	0	0.8542323149065855	0.22807017543859648	0.5192138099258842	0.6082197273734942	1.0	Sex-only
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21	1	1	0.72024065	0	0.8540369796272207	0.19642857142857142	0.5021837898075521	0.5976477372047981	1.0	Sex-only
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O	1	1	0.7737343	0	0.8519381821802895	0.484375	0.542159090909091	0.6089609328579918	1.0	Sex-only
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O	0	1	0.67162156	0	0.8604135505178575	0.5441176470588235	0.638370421482376	0.6749951222436992	1.0	Sex-only
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O	1	0	0.473212	0	0.853628733363706	0.7123287671232876	0.7132375104033111	0.7146732319108658	1.0	Sex-only
CCON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CSC12)c1nsc(NP(=O)(O)O)n1	0	0	0.38131315	0	0.8926845366143414	0.6017699115044248	0.6222394961333014	0.6445594287809416	1.0	Sex-only
CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	0	1	0.7532657	0	0.856622468360289	0.7078651685393258	0.7202183778213741	0.7270081728446527	0.9838709677419355	Sex-only
CCc1ccc(CCOc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1	1	0	0.4660329	0	0.8915389616815741	0.7575757575757576	0.7655005604389121	0.7706295054258762	1.0	Sex-only
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3	0	1	0.65467566	0	0.8781877488317249	0.75	0.7531734132933533	0.7599008487958749	0.9818181818181818	Sex-only
CN(CCCl)CCCl	0	1	0.68537265	0	0.9521609491374651	0.7647058823529411	0.7721078431372549	0.7842131570072746	1.0	Sex-only
CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1	1	0	0.36988115	0	0.8834213316352377	0.640625	0.6788034028812717	0.7041001448530186	1.0	Sex-only
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1	1	1	0.78136253	0	0.8957747045239199	0.6231884057971014	0.6518394648829432	0.6715223284862195	1.0	Sex-only
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1	0	0	0.25796485	0	0.8792864569568917	0.7126436781609196	0.7296683743022372	0.7374812874644074	1.0	Sex-only
CN1CCC23CCCCC2C1Cc1ccc(O)cc13	1	0	0.37622255	0	0.894744626073204	0.6166666666666667	0.6743502413042339	0.6989420993805777	1.0	Sex-only
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5	0	0	0.4588804	0	0.8805660405056843	0.7397260273972602	0.7494836670179136	0.7586787097687573	1.0	Sex-only
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5	1	0	0.46329892	0	0.8771924980238422	0.7323943661971831	0.7413506681112315	0.7522134179300708	1.0	Sex-only
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	1	1	0.6264566	0	0.9009042566207464	0.7083333333333334	0.7457509157509158	0.7675193566497914	1.0	Sex-only
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3	1	1	0.55983865	0	0.895731800589849	0.7407407407407407	0.7472396925227114	0.7547260974382237	1.0	Sex-only
CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1	1	1	0.57603806	0	0.8854708235856492	0.7395833333333334	0.7481608902480463	0.7553880600815046	0.987012987012987	Sex-only
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O	1	0	0.13205332	0	0.8640794202812306	0.7164179104477612	0.719246902741196	0.724242803039857	0.9827586206896551	Sex-only
CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1	1	0	0.43459958	0	0.8882287102613117	0.7241379310344828	0.7505899166818707	0.7648779960401927	1.0	Sex-only
CNC(C)Cc1ccccc1	1	1	0.6637467	0	0.8922481405033498	0.6	0.6133664185277088	0.6483587785974358	1.0	Sex-only
CNNCc1ccc(C(=O)NC(C)C)cc1	0	1	0.7168149	0	0.86853661322472	0.6862745098039216	0.6907185951303598	0.6946811461239873	1.0	Sex-only
COC(=O)C(c1ccccc1)C1CCCCN1	1	1	0.91757774	0	0.8526175457544655	0.6785714285714286	0.6828571428571429	0.6951960586494486	1.0	Sex-only
COC(=O)C(c1ccccc1)C1CCCCN1C(=O)OC[n+]1cccc(C(=O)NC(CO)C(=O)[O-])c1	0	1	0.5949854	0	0.8687267472214559	0.6962025316455697	0.7115239859451036	0.7281866745704996	1.0	Sex-only
COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4	0	0	0.39461932	0	0.8893576006867482	0.7818181818181819	0.7860367313327078	0.7893343752913928	0.9866666666666667	Sex-only
COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc(-c3ccc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)cc3)cc2)c[nH]1)C(C)C	1	1	0.7635024	0	0.8734850229928214	0.691358024691358	0.721966052073579	0.7339060839658211	1.0	Sex-only
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5	1	1	0.5164741	0	0.8995341056608219	0.6987951807228916	0.7558826316501963	0.7734674283056178	1.0	Sex-only
COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	1	1	0.8168409	0	0.8850588685989039	0.7888888888888889	0.7947044917257683	0.7980242345336394	1.0	Sex-only
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C	1	0	0.3717635	0	0.8996809876546378	0.8031496062992126	0.8051985027295316	0.8082258425926744	1.0	Sex-only
COCC(NC(C)=O)C(=O)NCc1ccccc1	1	1	0.81270474	0	0.8632773964654736	0.6585365853658537	0.6942479674796748	0.7070167180125974	1.0	Sex-only
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1	1	0	0.22578168	0	0.901350730525858	0.7377049180327869	0.7478092399403875	0.7573083936072708	1.0	Sex-only
CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN	1	0	0.44073206	0	0.8791228163690338	0.7653061224489796	0.771960958296362	0.7786219757523896	0.984375	Sex-only
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2	1	0	0.15535831	0	0.8963426746722438	0.7706422018348624	0.7744458641643078	0.7768359588282314	0.9861111111111112	Sex-only
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2	1	0	0.11582213	0	0.8952449887397428	0.776595744680851	0.7828807221147646	0.7876951771423918	0.9873417721518988	Sex-only
COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12	1	1	0.7425087	0	0.8844385213851103	0.7604166666666666	0.7708902343611082	0.7788523280028135	0.9855072463768116	Sex-only
COc1c(OCCCN2CCOCC2)ccc2c3n(c(=NC(=O)c4cnc(N)nc4)nc12)CCN3	1	1	0.68041795	0	0.8829517506757824	0.6804123711340206	0.6986955606985061	0.7225235206360743	1.0	Sex-only
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC	0	0	0.247814	0	0.8858096279899952	0.7333333333333333	0.7432396251673359	0.7552721895683121	0.9866666666666667	Sex-only
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1	1	1	0.5718758	0	0.8756372547164201	0.6764705882352942	0.703670942061035	0.7191334293501477	0.9841269841269841	Sex-only
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	1	1	0.868389	0	0.9066864384811608	0.7532467532467533	0.7649623649623649	0.7726601059934394	1.0	Sex-only
COc1ccc(CN(C(=O)C(N)Cc2c(C)cc(C(N)=O)cc2C)C(C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O	0	1	0.52781767	0	0.8774101348365326	0.7319587628865979	0.7495122836225481	0.7558349231510831	1.0	Sex-only
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3	1	1	0.52959895	0	0.8994460718606485	0.6721311475409836	0.7201511603150947	0.7360816782968805	1.0	Sex-only
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314	1	1	0.55783236	0	0.8776283859333855	0.625	0.6803860523038605	0.705284157685753	1.0	Sex-only
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	1	1	0.563575	0	0.8818785457979603	0.6338028169014085	0.6900491556936557	0.7151323710840339	1.0	Sex-only
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	0	1	0.7150311	0	0.8962864010270899	0.5882352941176471	0.6906050560583961	0.7275522463711503	1.0	Sex-only
COc1cccc(N2CCN(C3=Nc4c(F)cccc4C(CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1	0	0	0.22881313	0	0.8747337604884458	0.7303370786516854	0.748009895692619	0.753140551853176	0.9855072463768116	Sex-only
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(=O)CO)CC1OC1CC(N)C(O)C(C)O1)C3=O	1	1	0.773286	0	0.8830886342348511	0.7739130434782608	0.7751207729468599	0.7782417483971346	1.0	Sex-only
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(C)=O)CC1OC1CC(N)C(O)C(C)O1)C3=O	1	1	0.5997323	0	0.8905537577170739	0.7684210526315789	0.7764593301435406	0.7839200451970622	0.9873417721518988	Sex-only
C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12	1	1	0.6192516	0	0.8888756118662234	0.6206896551724138	0.6653458594668319	0.6864555720783346	1.0	Sex-only
C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5	0	0	0.31316018	0	0.8934973117934866	0.759493670886076	0.7880195239565415	0.7948653439970204	1.0	Sex-only
C[n+]1ccccc1C=NO	1	1	0.67572504	0	0.9142736327275655	0.7954545454545454	0.8056640372429846	0.8116315358420623	1.0	Sex-only
Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(O)=NO)cc1	0	0	0.34664467	0	0.9031609746025424	0.7721518987341772	0.7893545866541647	0.7974257690090831	1.0	Sex-only
