Params	Value	Number	Test_Fold	Model	Descriptors
n_estimators: 150 | max_depth: 2 | learning_rate: 0.02443679 | max_leaves: 0 | subsample: 0.8630982 | colsample_bytree: 0.6255191 | gamma: 1.36586 | reg_alpha: 1.374431 | reg_lambda: 3.263291	0.47336	0	1	XGBClassifier	Morgan
n_estimators: 850 | max_depth: 8 | learning_rate: 0.08054967 | max_leaves: 4 | subsample: 0.7907713 | colsample_bytree: 0.8988764 | gamma: 4.526003 | reg_alpha: 1.582414 | reg_lambda: 4.501572	0.50464	1	1	XGBClassifier	Morgan
n_estimators: 125 | max_depth: 11 | learning_rate: 0.01181628 | max_leaves: 9 | subsample: 0.7618987 | colsample_bytree: 0.936993 | gamma: 0.5547121 | reg_alpha: 4.77543 | reg_lambda: 1.440115	0.48369	2	1	XGBClassifier	Morgan
n_estimators: 775 | max_depth: 12 | learning_rate: 0.01712938 | max_leaves: 10 | subsample: 0.5901335 | colsample_bytree: 0.7287144 | gamma: 1.193547 | reg_alpha: 3.669159 | reg_lambda: 0.2648527	0.51324	3	1	XGBClassifier	Morgan
n_estimators: 550 | max_depth: 7 | learning_rate: 0.005237886 | max_leaves: 10 | subsample: 0.5461648 | colsample_bytree: 0.5970306 | gamma: 0.02144782 | reg_alpha: 4.037359 | reg_lambda: 4.919457	0.50013	4	1	XGBClassifier	Morgan
n_estimators: 400 | max_depth: 7 | learning_rate: 0.04036009 | max_leaves: 11 | subsample: 0.5559257 | colsample_bytree: 0.804062 | gamma: 0.2507658 | reg_alpha: 2.485027 | reg_lambda: 1.673764	0.51375	5	1	XGBClassifier	Morgan
n_estimators: 925 | max_depth: 3 | learning_rate: 0.02990988 | max_leaves: 5 | subsample: 0.9441994 | colsample_bytree: 0.9606546 | gamma: 1.410684 | reg_alpha: 3.90377 | reg_lambda: 1.618724	0.50638	6	1	XGBClassifier	Morgan
n_estimators: 550 | max_depth: 6 | learning_rate: 0.04776389 | max_leaves: 3 | subsample: 0.7911156 | colsample_bytree: 0.7882716 | gamma: 2.761295 | reg_alpha: 3.400199 | reg_lambda: 0.1752635	0.4955	7	1	XGBClassifier	Morgan
n_estimators: 850 | max_depth: 8 | learning_rate: 0.006580716 | max_leaves: 12 | subsample: 0.6913986 | colsample_bytree: 0.6392928 | gamma: 3.316296 | reg_alpha: 1.517581 | reg_lambda: 4.039259	0.51012	8	1	XGBClassifier	Morgan
n_estimators: 500 | max_depth: 7 | learning_rate: 0.02068611 | max_leaves: 11 | subsample: 0.8487508 | colsample_bytree: 0.728877 | gamma: 2.352381 | reg_alpha: 4.367736 | reg_lambda: 0.8211815	0.51065	9	1	XGBClassifier	Morgan
n_estimators: 325 | max_depth: 4 | learning_rate: 0.07613445 | max_leaves: 7 | subsample: 0.6571059 | colsample_bytree: 0.5163524 | gamma: 4.820211 | reg_alpha: 0.1093858 | reg_lambda: 2.421789	0.51093	10	1	XGBClassifier	Morgan
n_estimators: 725 | max_depth: 12 | learning_rate: 0.01172213 | max_leaves: 9 | subsample: 0.5054121 | colsample_bytree: 0.8042493 | gamma: 1.0283 | reg_alpha: 2.885697 | reg_lambda: 0.001224229	0.5116	11	1	XGBClassifier	Morgan
n_estimators: 375 | max_depth: 10 | learning_rate: 0.0381832 | max_leaves: 7 | subsample: 0.6033264 | colsample_bytree: 0.7156333 | gamma: 0.01194537 | reg_alpha: 2.414502 | reg_lambda: 2.294262	0.50977	12	1	XGBClassifier	Morgan
n_estimators: 625 | max_depth: 5 | learning_rate: 0.01568033 | max_leaves: 12 | subsample: 0.5940527 | colsample_bytree: 0.8624069 | gamma: 1.876104 | reg_alpha: 2.433392 | reg_lambda: 1.023533	0.51479	13	1	XGBClassifier	Morgan
n_estimators: 625 | max_depth: 5 | learning_rate: 0.05286607 | max_leaves: 12 | subsample: 0.6779496 | colsample_bytree: 0.859807 | gamma: 2.41053 | reg_alpha: 2.334883 | reg_lambda: 1.461576	0.51352	14	1	XGBClassifier	Morgan
n_estimators: 350 | max_depth: 5 | learning_rate: 0.0126576 | max_leaves: 8 | subsample: 0.5020398 | colsample_bytree: 0.8534351 | gamma: 3.711086 | reg_alpha: 0.8105339 | reg_lambda: 3.08907	0.50511	15	1	XGBClassifier	Morgan
